SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS
42004,1610612755,Philadelphia 76ers,82,43,39,0.524,48.4,35.9,82.1,0.437,6.2,17.7,0.348,21.1,26.8,0.789,11.1,30.9,42,20.9,15.5,9.2,3.9,4.7,22.9,99.1,-0.7
42004,1610612756,Phoenix Suns,82,62,20,0.756,48.2,40.9,85.6,0.477,9.7,24.7,0.393,19,25.4,0.748,11.8,32.3,44.1,23.5,13.7,7,5.5,4.2,19.1,110.4,7.1
42004,1610612757,Portland Trail Blazers,82,27,55,0.329,48.1,35.3,78.3,0.451,5.1,14.2,0.362,17.2,23.7,0.725,11.8,29.3,41.1,21,16,7.1,6.6,5,20.8,92.9,-4
42004,1610612758,Sacramento Kings,82,50,32,0.61,48.4,39.1,85.1,0.459,6.4,17,0.374,19.2,24.4,0.787,12.5,29.9,42.4,24.5,13.1,8.2,3.9,4.5,20.5,103.7,2.2
42004,1610612759,San Antonio Spurs,82,59,23,0.72,48.3,35.6,78.7,0.453,6.2,17,0.363,18.7,25.9,0.724,12,30.4,42.4,21.6,13.7,7.5,6.6,5.1,20.9,96.2,7.8
42004,1610612760,Seattle SuperSonics,82,52,30,0.634,48.2,35.1,79.2,0.444,8.1,22.2,0.365,20.5,26,0.79,12.7,28.2,40.9,18.1,13.6,6.7,4.1,4.8,23.7,98.9,2.3
42004,1610612761,Toronto Raptors,82,33,49,0.402,48.3,36,81.2,0.444,7.9,20.5,0.385,19.8,25.6,0.774,10.3,29.8,40.1,20.4,13.3,7.6,3.9,4.4,22.9,99.7,-1.6
42004,1610612762,Utah Jazz,82,26,56,0.317,48.2,34.5,76.8,0.449,3,9.3,0.328,21,27.7,0.757,12.8,27.4,40.1,22.3,15.8,6.6,4.6,5.8,26.7,93,-4.3
42004,1610612764,Washington Wizards,82,45,37,0.549,48.2,36.2,82.8,0.436,6.3,18.3,0.343,21.9,30.2,0.725,13.8,29,42.8,19.1,14.3,8.7,4.2,5,22,100.5,-0.3
42005,1610612737,Atlanta Hawks,82,26,56,0.317,48.5,35.9,79.2,0.454,5.2,14.1,0.367,20.2,26.9,0.75,13,27.2,40.3,19.8,15.7,7.2,4.8,5.1,25,97.2,-4.8
42005,1610612738,Boston Celtics,82,33,49,0.402,48.5,36,77.1,0.467,5.7,15.7,0.362,20.3,26.9,0.755,9.9,29.7,39.6,20.9,16.6,7,5.1,4.9,24.8,98,-1.5
42005,1610612766,Charlotte Bobcats,82,26,56,0.317,48.5,36.1,83.5,0.433,5.2,15.4,0.339,19.4,26.7,0.729,12.1,27.7,39.8,20.9,14.2,10,4.3,5.4,23.9,96.9,-4
42005,1610612741,Chicago Bulls,82,41,41,0.5,48.5,36.6,82.2,0.446,6.8,18,0.379,17.7,24,0.738,11,31.7,42.8,22,14.9,6.2,4.2,5.1,24.9,97.8,0.6
42005,1610612739,Cleveland Cavaliers,82,50,32,0.61,48.4,35.5,78.2,0.454,6.1,17.9,0.339,20.6,28.3,0.729,11.7,30.6,42.3,19,13.9,6.9,4.8,4.4,21.1,97.6,2.2
42005,1610612742,Dallas Mavericks,82,60,22,0.732,48.5,36,77.7,0.462,5.1,13.6,0.374,22.2,28.3,0.783,12.6,29.6,42.2,18,13.6,7.2,6,4.9,22.4,99.1,6.1
42005,1610612743,Denver Nuggets,82,44,38,0.537,48.6,37.5,81.4,0.461,4.3,13.1,0.325,21,28.2,0.744,11,30.3,41.3,23.4,14.8,8.5,5.6,5.3,22.7,100.3,0.2
42005,1610612765,Detroit Pistons,82,64,18,0.78,48.4,36.4,80,0.455,6.8,17.7,0.384,17.3,23.8,0.727,11.9,28.6,40.5,24,11.4,7.1,6,3.5,18.5,96.8,6.7
42005,1610612744,Golden State Warriors,82,34,48,0.415,48.4,35.8,82.7,0.433,7.6,22.3,0.341,19.2,26.7,0.718,12,30.3,42.3,20.7,14.1,7.4,4.3,5,23.7,98.5,-1.4
42005,1610612745,Houston Rockets,82,34,48,0.415,48.4,33,76.2,0.433,5.7,17.2,0.332,18.3,24.1,0.759,10.4,31.3,41.6,19.3,14.5,7.2,3.9,4.5,22.7,90.1,-1.6
42005,1610612754,Indiana Pacers,82,41,41,0.5,48.1,34,76.5,0.444,6.5,18.7,0.349,19.4,26.3,0.737,11,31.2,42.2,19.9,15.3,7.3,5,4.9,22.2,93.9,1.9
42005,1610612746,Los Angeles Clippers,82,47,35,0.573,48.3,36.5,78.6,0.465,3.5,10.3,0.344,20.7,26.1,0.791,10.1,33,43.1,20.8,14.5,6.5,6.1,4.3,22.8,97.2,1.6
42005,1610612747,Los Angeles Lakers,82,45,37,0.549,48.4,36.5,80.6,0.453,6.7,19.3,0.349,19.7,26.5,0.745,11.8,30.3,42.2,21.1,13.9,7.7,4.3,4.3,23.1,99.4,2.5
42005,1610612763,Memphis Grizzlies,82,49,33,0.598,48.4,33.5,74.7,0.448,7.2,19.2,0.374,18,25.3,0.711,10.2,29,39.2,19.3,13.8,7.3,5.4,5.6,21.4,92.2,3.7
42005,1610612748,Miami Heat,82,52,30,0.634,48.2,37.1,77.5,0.478,6.1,17.6,0.345,19.7,28.2,0.7,10.5,32.6,43.1,20.6,14.5,6.4,5.4,3.6,22.8,99.9,3.9
42005,1610612749,Milwaukee Bucks,82,40,42,0.488,48.4,36.3,80.1,0.453,6.2,16.3,0.38,19,25.8,0.738,11.3,29.9,41.2,21.6,14.6,7.3,3.3,5,23.2,97.8,-1
42005,1610612750,Minnesota Timberwolves,82,33,49,0.402,48.4,35.2,77.3,0.456,3.8,11.5,0.329,17.5,23.1,0.758,9.9,29.5,39.4,20.9,14.5,6.8,5.7,4.6,23,91.7,-1.9
42005,1610612751,New Jersey Nets,82,49,33,0.598,48.2,33.9,77,0.44,5.8,17.6,0.33,20.2,26.7,0.758,10,31,41,23,13.6,6.8,3.4,4,23.2,93.8,1.4
42005,1610612740,New Orleans Hornets,82,38,44,0.463,48.3,34.5,78.4,0.44,3.7,10.8,0.339,20.1,26.5,0.758,11.2,29,40.2,18.5,13.4,7.5,3.8,5.3,21.8,92.8,-2.8
42005,1610612752,New York Knicks,82,23,59,0.28,48.6,34.4,75.7,0.455,3.9,10.8,0.362,22.9,31.5,0.726,12.6,28.8,41.4,17.9,17.7,6.8,3.3,5.3,26.3,95.6,-6.4
42005,1610612753,Orlando Magic,82,36,46,0.439,48.5,35.5,75.2,0.472,3.6,9.7,0.376,20.3,27.8,0.73,10.9,29.3,40.2,18.2,15.1,6.5,4.4,4.7,23.3,94.9,-1.1
42005,1610612755,Philadelphia 76ers,82,38,44,0.463,48.5,36.6,79.8,0.458,4.6,12.6,0.364,21.6,28.4,0.76,10.6,29.6,40.2,20.2,14.1,7.9,4.9,4.7,20.9,99.4,-2
42005,1610612756,Phoenix Suns,82,54,28,0.659,48.7,41.8,87.4,0.479,10.2,25.6,0.399,14.5,18,0.806,9.5,32.3,41.8,26.6,13.3,6.7,5,3.4,20.5,108.4,5.5
42005,1610612757,Portland Trail Blazers,82,21,61,0.256,48.1,34,76.4,0.445,4.4,12.7,0.349,16.3,23.7,0.689,10.8,26.9,37.7,18.2,14.7,6.5,5.3,4.9,22.3,88.8,-9.5
42005,1610612758,Sacramento Kings,82,44,38,0.537,48.4,36,79.3,0.454,6,17.2,0.351,20.8,26.5,0.784,10.4,30.2,40.5,22.3,14.6,7.4,3.6,4.9,20.4,98.9,1.5
42005,1610612759,San Antonio Spurs,82,63,19,0.768,48.3,36.5,77.3,0.472,6.4,16.6,0.385,16.2,23.1,0.702,10.4,31.1,41.5,20.9,13.7,6.6,5.7,4.2,20.9,95.6,6.8
42005,1610612760,Seattle SuperSonics,82,35,47,0.427,48.4,37.5,81.8,0.459,7.4,19.9,0.371,20.1,25.7,0.785,12.4,27.2,39.6,20.7,14.7,7.6,3.7,4.9,23.6,102.6,-3
42005,1610612761,Toronto Raptors,82,27,55,0.329,48.7,36.7,81,0.454,7.4,19.8,0.375,20.2,25.5,0.791,10.5,27.9,38.5,19.4,13.1,6.5,3.3,4.4,24,101.1,-3
42005,1610612762,Utah Jazz,82,41,41,0.5,48.5,33.5,75.7,0.442,3.8,11.3,0.336,21.6,30.1,0.719,13.1,29,42.1,21.6,15.7,6.4,6,5.6,24.8,92.4,-2.6
42005,1610612764,Washington Wizards,82,42,40,0.512,48.4,36.3,81.2,0.447,6.1,17,0.357,23,30.4,0.757,12.6,28.6,41.2,18.6,13.9,8,4.1,4.2,22.6,101.7,1.9
42006,1610612737,Atlanta Hawks,82,30,52,0.366,48.5,34.5,77.7,0.444,4.2,12.7,0.329,20.5,26.9,0.761,11.9,28.2,40.1,19.2,15.9,7.4,5.4,5.1,24,93.7,-4.8
42006,1610612738,Boston Celtics,82,24,58,0.293,48.4,34.9,78.7,0.443,5.7,15.6,0.367,20.4,26.6,0.767,11.2,29.2,40.4,19.9,16.5,7.2,4.7,5.5,24,95.8,-3.4
42006,1610612766,Charlotte Bobcats,82,33,49,0.402,48.8,36.1,81,0.446,5.6,15.6,0.357,19.1,26,0.734,11.2,28.6,39.8,22.4,14.9,7.8,4.5,5.3,24.2,96.9,-3.7
42006,1610612741,Chicago Bulls,82,49,33,0.598,48.2,37.1,81.3,0.457,5.9,15.1,0.388,18.6,25.4,0.734,12,31.7,43.7,22.3,16,7.8,5.4,5.3,23.3,98.8,5
42006,1610612739,Cleveland Cavaliers,82,50,32,0.61,48.5,36.3,81.2,0.447,6,17.1,0.352,18.1,26,0.696,12.7,30.8,43.5,20.8,14.4,7.6,4.3,4.3,21.7,96.8,3.8
42006,1610612742,Dallas Mavericks,82,67,15,0.817,48.2,36.7,78.6,0.467,6.5,17.1,0.381,20.1,24.9,0.805,11.2,30.7,41.9,19.9,13.9,6.8,5,3.8,22.4,100,7.2
42006,1610612743,Denver Nuggets,82,45,37,0.549,48.2,38.6,83,0.465,5.9,17.6,0.336,22.3,29.9,0.746,12.2,31.2,43.4,23.4,16.5,8.3,5.3,5.2,21.4,105.4,1.6
42006,1610612765,Detroit Pistons,82,53,29,0.646,48.5,35.9,79.1,0.454,5.5,15.9,0.344,18.8,24.2,0.774,11.6,29,40.5,21.6,12.2,7.1,5.8,3.5,20.4,96,4.2
42006,1610612744,Golden State Warriors,82,42,40,0.512,48.2,39.8,86,0.463,8.5,24,0.356,18.5,25.8,0.717,11.5,29.9,41.4,23.8,16,9.1,5.7,4.9,23.6,106.5,-0.3
42006,1610612745,Houston Rockets,82,52,30,0.634,48.4,35.4,79.6,0.445,8.6,23.1,0.372,17.5,23.2,0.753,10.7,32.6,43.3,20.8,14.2,7.1,4.1,4.3,20.9,97,4.9
42006,1610612754,Indiana Pacers,82,35,47,0.427,48.2,35,80,0.438,5.9,16.9,0.346,19.7,25.9,0.76,12.1,29.8,41.8,20.5,16.3,7.3,5.5,5,23.3,95.6,-2.4
42006,1610612746,Los Angeles Clippers,82,40,42,0.488,48.1,35.1,77,0.456,3.8,11,0.348,21.6,27.4,0.788,10.8,30.3,41.1,21.5,15.1,7.3,5.8,3.9,22.7,95.6,-0.5
42006,1610612747,Los Angeles Lakers,82,42,40,0.512,48.9,37.8,81.3,0.466,7.4,21,0.353,20.2,27.1,0.747,10.8,30.4,41.2,22.6,15.5,7.3,5.1,5,23,103.3,-0.1
42006,1610612763,Memphis Grizzlies,82,22,60,0.268,48.7,36.6,78.6,0.465,6.1,16.6,0.367,22.4,29.4,0.761,10.6,29,39.5,20.5,16.4,6.9,5,5.5,22.3,101.6,-5.1
42006,1610612748,Miami Heat,82,44,38,0.537,48.4,35.6,76.7,0.464,6.4,18.8,0.343,17,24.6,0.69,10,30.8,40.8,20.5,14.6,6.9,5.4,3.8,21.3,94.6,-0.9
42006,1610612749,Milwaukee Bucks,82,28,54,0.341,48.4,38.1,81.9,0.465,6.4,18,0.356,17.1,23.4,0.733,11.5,27.7,39.2,21.6,15.1,7.2,2.7,5.3,22.2,99.7,-4.4
42006,1610612750,Minnesota Timberwolves,82,32,50,0.39,48.8,36.5,79.3,0.461,4.7,13.3,0.353,18.3,23.1,0.792,10,30.2,40.1,22.5,15.6,6.5,4,4.4,21.4,96.1,-3.7
42006,1610612751,New Jersey Nets,82,41,41,0.5,48.5,35.5,77.8,0.457,7.4,20.4,0.363,19.1,26.3,0.727,10,30.8,40.8,23.9,14.8,6.1,3.3,4.5,22.8,97.6,-0.8
42006,1610612740,New Orleans Hornets,82,39,43,0.476,48.5,36.2,81.4,0.445,5.5,15.3,0.362,17.5,23.7,0.74,12.5,30.6,43.1,18.7,14.5,6.4,4.2,4.8,19.8,95.5,-1.6
42006,1610612752,New York Knicks,82,33,49,0.402,48.8,35.4,77.5,0.457,5.8,16.7,0.346,20.9,29.2,0.715,12.6,30.7,43.3,18.7,17.1,6.6,3.2,5,23.6,97.5,-2.9
42006,1610612753,Orlando Magic,82,40,42,0.488,48.2,35.1,74.3,0.472,4.2,11.7,0.356,20.5,29.2,0.702,11.2,29.5,40.7,18.6,17,6.9,5.1,4.6,23.2,94.8,0.8
42006,1610612755,Philadelphia 76ers,82,35,47,0.427,48.5,35.8,78.1,0.458,3.5,10,0.345,20,26,0.767,11,28.7,39.7,20.4,15.3,7.2,4.8,3.9,20.4,94.9,-3
42006,1610612756,Phoenix Suns,82,61,21,0.744,48.5,41.3,83.6,0.494,9.6,24,0.399,18,22.3,0.808,9,31.5,40.5,25.9,14.5,6.7,4.8,3.7,20.2,110.2,7.3
42006,1610612757,Portland Trail Blazers,82,32,50,0.39,48.7,35,78,0.45,5.2,15,0.346,18.8,24.5,0.769,11.3,28,39.3,18.5,15.1,6.8,4.6,4.6,23.5,94.1,-4.3
42006,1610612758,Sacramento Kings,82,33,49,0.402,48.3,35.9,79.7,0.45,6.5,18.5,0.35,23.1,30.2,0.765,9.7,29.2,38.9,20.3,14.6,8.2,3.2,4.9,21.9,101.3,-1.8
42006,1610612759,San Antonio Spurs,82,58,24,0.707,48.2,36.6,77.2,0.474,7.3,19,0.381,18.1,24.1,0.751,9.3,31.4,40.7,22.1,13.9,7.2,5.1,4.1,19.4,98.5,8.4
42006,1610612760,Seattle SuperSonics,82,31,51,0.378,48.4,37.2,80.8,0.46,6.4,17.7,0.362,18.4,23.3,0.791,11.3,28.3,39.6,20.7,15.5,7.7,3.7,4.2,22,99.1,-2.9
42006,1610612761,Toronto Raptors,82,47,35,0.573,48.2,37,79.8,0.463,6.5,17.9,0.363,19,24.2,0.788,9.2,30.2,39.5,22.2,13.5,7.1,3.9,3.9,20.4,99.5,1
42006,1610612762,Utah Jazz,82,51,31,0.622,48.3,37.4,78.9,0.474,4.3,12.9,0.335,22.3,30,0.743,12.6,30,42.5,24.7,15.6,7,4.1,5.3,25.2,101.5,2.9
42006,1610612764,Washington Wizards,82,41,41,0.5,48.4,37.4,83.2,0.45,6.8,19.7,0.348,22.6,29.6,0.765,12.2,29,41.2,20.2,13.8,7.7,4.6,4.6,22.2,104.3,-0.5
42007,1610612737,Atlanta Hawks,82,37,45,0.451,48.4,36.3,79.9,0.454,4.7,13.1,0.356,21,27.2,0.772,12.3,29.9,42.2,22,14.9,7.3,5.5,5.1,20.4,98.2,-1.8
42007,1610612738,Boston Celtics,82,66,16,0.805,48.2,36.4,76.7,0.475,7.3,19.1,0.381,20.5,26.5,0.771,10.1,31.9,42,22.4,15.2,8.5,4.6,4.7,22.7,100.5,10.3
42007,1610612766,Charlotte Bobcats,82,32,50,0.39,48.5,36.1,79.9,0.452,6.5,17.6,0.367,18.4,25.8,0.714,10.9,29.8,40.6,21.3,14.7,7.5,4.9,5.8,21.7,97.1,-4.4
42007,1610612741,Chicago Bulls,82,33,49,0.402,48.3,36.4,83.7,0.435,5.8,15.9,0.363,18.7,24.7,0.756,12.8,30.2,43,22.1,14.6,7.7,5.2,5.7,21.8,97.3,-3.1
42007,1610612739,Cleveland Cavaliers,82,45,37,0.549,48.4,35.8,81.7,0.439,6.7,18.8,0.358,18,25.1,0.717,13.3,31.3,44.6,20,14,7.1,5.2,4.7,20.9,96.4,-0.4
42007,1610612742,Dallas Mavericks,82,51,31,0.622,48.1,36.9,79.5,0.464,6,17.1,0.352,20.6,25.3,0.814,10.8,32.2,43,21,12.6,6,4.9,4.4,21.8,100.4,4.5
42007,1610612743,Denver Nuggets,82,50,32,0.61,48.4,40.3,85.8,0.47,6.9,19.6,0.355,23.1,30.7,0.751,11.2,32.9,44.1,24.7,14.7,9.2,6.7,4.8,21.1,110.7,3.7
42007,1610612765,Detroit Pistons,82,59,23,0.72,48.1,36.6,79.9,0.458,5.9,16.2,0.366,18.4,24,0.767,11.9,29.5,41.4,22.3,11.7,7.1,5.8,3.9,20.6,97.5,7.4
42007,1610612744,Golden State Warriors,82,48,34,0.585,48.2,41.5,90.3,0.459,9.3,26.6,0.348,18.8,24.9,0.752,12.7,30.4,43.2,22.4,13.2,9.1,4.6,5,22.9,111,2.2
42007,1610612745,Houston Rockets,82,55,27,0.671,48.1,36.6,81.7,0.448,7.1,20.8,0.342,16.4,22.5,0.726,12.2,32.4,44.6,21.4,13.7,7.3,5.1,4.6,19.6,96.7,4.7
42007,1610612754,Indiana Pacers,82,36,46,0.439,48.2,37.8,85.3,0.444,9.2,24.6,0.374,19.1,24.9,0.768,11,32.1,43.1,22.7,15.1,7.6,5,5.1,23.4,104,-1.4
42007,1610612746,Los Angeles Clippers,82,23,59,0.28,48.3,34.4,78.6,0.438,4.3,13.2,0.324,20.8,26.6,0.781,9.8,30.4,40.1,21.1,14.4,6.8,4.9,4.7,21.3,93.8,-7.3
42007,1610612747,Los Angeles Lakers,82,57,25,0.695,48.2,39.6,83.1,0.476,8.1,21.4,0.378,21.3,27.7,0.769,11,33.2,44.1,24.4,14.1,8,5.3,4.5,20.6,108.6,7.3
42007,1610612763,Memphis Grizzlies,82,22,60,0.268,48.3,37.3,82.2,0.454,7.6,21.7,0.349,18.5,25.6,0.723,10.3,31.3,41.6,19.2,15.3,6.1,4.7,4.9,19.4,100.7,-6.2
42007,1610612748,Miami Heat,82,15,67,0.183,48.4,34.2,77.3,0.443,6,16.7,0.358,16.9,23.2,0.727,9.1,28.6,37.6,20,14.7,7.2,4.3,4.2,20.4,91.4,-8.6
42007,1610612749,Milwaukee Bucks,82,26,56,0.317,48.4,36.9,82.3,0.449,5.5,16,0.344,17.7,24.1,0.733,12.9,28.8,41.7,21.5,14.8,6.6,4.4,4.9,21.3,97,-6.9
42007,1610612750,Minnesota Timberwolves,82,22,60,0.268,48.1,37.5,83.1,0.451,5.4,15.4,0.35,15.2,20.6,0.736,11.8,29.6,41.4,19.9,14.5,7.5,3.7,5.7,23,95.6,-6.8
42007,1610612751,New Jersey Nets,82,34,48,0.415,48.4,34.8,78.7,0.443,6.1,17.4,0.348,20.1,27.3,0.736,11.1,30.7,41.9,23.5,15,6.4,4.8,4.4,22.6,95.8,-5.1
42007,1610612740,New Orleans Hornets,82,56,26,0.683,48.3,38.6,82.9,0.466,7.7,19.8,0.389,16,20.8,0.769,11.4,30.4,41.8,21.8,11.9,7.8,3.9,4,18.7,100.9,5.3
42007,1610612752,New York Knicks,82,23,59,0.28,48.5,36.2,82.4,0.439,6,17.7,0.337,18.6,25.5,0.727,12.5,30,42.5,18.7,14.5,6.4,2.6,5.2,21.5,96.9,-6.6
42007,1610612753,Orlando Magic,82,52,30,0.634,48.2,37.3,78.6,0.474,9.8,25.3,0.386,20.1,27.9,0.721,9.4,32.6,42,20.8,14.3,6.3,4.1,4.2,20.6,104.5,5.5
42007,1610612755,Philadelphia 76ers,82,40,42,0.488,48.2,37.3,81.1,0.46,3.7,11.6,0.317,18.4,26.1,0.706,13,28.9,41.9,20.4,14.3,8.7,4.9,5.1,19.8,96.6,0.4
42007,1610612756,Phoenix Suns,82,55,27,0.671,48.2,41.4,82.7,0.5,8.5,21.5,0.393,18.9,24.1,0.783,8.8,32.7,41.5,26.7,14.4,6.5,6.3,3.8,19.9,110.1,5
42007,1610612757,Portland Trail Blazers,82,41,41,0.5,48.5,35.8,79.8,0.448,6.6,17.4,0.377,17.2,22.5,0.767,11,29.7,40.7,21.1,12.9,5.5,4.4,3.7,20,95.4,-1
42007,1610612758,Sacramento Kings,82,38,44,0.463,48.4,37.1,80,0.464,6.2,16.7,0.373,22.1,27.7,0.798,10.1,30,40.1,19.1,16.1,7.9,4.1,5.5,22.4,102.5,-2.3
42007,1610612759,San Antonio Spurs,82,56,26,0.683,48.1,35.8,78.3,0.457,7.2,19.6,0.369,16.5,21.6,0.761,9.4,31.9,41.3,21,12.6,6.4,4.1,4.4,18.7,95.4,4.8
42007,1610612760,Seattle SuperSonics,82,20,62,0.244,48.4,38.1,85.8,0.444,3.8,11.5,0.333,17.5,22.8,0.77,11.8,32.8,44.6,21.3,16,6.5,4.9,5.4,20.5,97.5,-8.8
42007,1610612761,Toronto Raptors,82,41,41,0.5,48.4,38.4,82,0.468,7,17.8,0.392,16.4,20.2,0.812,9.6,30.4,40.1,23.8,11.7,7,4.1,4.1,19.5,100.2,2.9
42007,1610612762,Utah Jazz,82,54,28,0.659,48.1,40,80.4,0.497,5,13.4,0.372,21.3,28,0.759,11.5,29.4,40.9,26.4,14.6,8.7,4.3,5.1,24,106.2,6.9
42007,1610612764,Washington Wizards,82,43,39,0.524,48.5,36.4,81.6,0.446,7,19.7,0.356,19,24.3,0.782,12.3,29.3,41.6,19.6,13.2,7.7,4.8,4.4,19.6,98.8,-0.3
42008,1610612737,Atlanta Hawks,82,47,35,0.573,48.1,36,78.7,0.458,7.3,19.9,0.366,18.7,25.4,0.737,10.6,29.4,40,20.2,12.8,7.4,4.6,4.3,19.6,98.1,1.6
42008,1610612738,Boston Celtics,82,62,20,0.756,48.5,37.5,77.2,0.486,6.6,16.5,0.397,19.4,25.3,0.765,10.6,31.5,42.1,22.7,15.6,7.6,4.7,4.7,23.1,100.9,7.5
42008,1610612766,Charlotte Bobcats,82,35,47,0.427,48.6,35,76.8,0.455,6,16.3,0.366,17.7,24,0.74,10.8,28.9,39.7,21.2,15.6,7.1,4.8,6,21.4,93.6,-1.3
42008,1610612741,Chicago Bulls,82,41,41,0.5,48.6,38.1,83.5,0.457,6,15.8,0.381,19.9,25,0.796,11.8,30.3,42.1,21.1,14.5,7.5,5.5,5.5,20.8,102.2,-0.3
42008,1610612739,Cleveland Cavaliers,82,66,16,0.805,48.2,36.9,78.7,0.468,8,20.4,0.393,18.6,24.5,0.757,10.8,31.4,42.2,20.3,12.7,7.2,5.3,4.1,20.3,100.3,8.9
42008,1610612742,Dallas Mavericks,82,50,32,0.61,48.3,38.1,82.6,0.462,7,19.9,0.35,18.5,22.6,0.819,11.1,31.6,42.7,21.7,12.7,7.2,5.2,4.1,19.5,101.7,2
42008,1610612743,Denver Nuggets,82,54,28,0.659,48.1,37.3,79.4,0.47,6.7,18,0.371,23.1,30.3,0.76,11,30.6,41.6,22.2,15.3,8.7,6,5.5,22.9,104.3,3.4
42008,1610612765,Detroit Pistons,82,39,43,0.476,48.5,36.4,80,0.454,4.6,13.2,0.349,16.9,22.5,0.751,11.6,29.9,41.4,20.6,11.9,6,4.6,4.2,20.9,94.2,-0.5
42008,1610612744,Golden State Warriors,82,29,53,0.354,48.5,39.4,86,0.458,6.7,18,0.373,23.1,29.2,0.791,11.6,30.4,42,20.9,14.6,7.8,6.4,5,22.5,108.6,-3.7
42008,1610612745,Houston Rockets,82,53,29,0.646,48.3,36.1,79.6,0.453,7.6,20.2,0.375,18.7,23.2,0.805,10.5,32.5,43,20.3,14.1,6.7,4.3,5.3,18.9,98.4,4
42008,1610612754,Indiana Pacers,82,36,46,0.439,48.4,39.3,86.3,0.455,8,21,0.378,18.6,23,0.807,11.3,32.5,43.7,21.6,14.5,7,5.3,5.4,23.1,105.1,-1.1
42008,1610612746,Los Angeles Clippers,82,19,63,0.232,48.5,36,81.7,0.441,6.5,18.5,0.354,16.5,22.4,0.736,10.9,29,39.8,21,14.9,7,5.9,5,20.1,95.1,-8.8
42008,1610612747,Los Angeles Lakers,82,65,17,0.793,48.2,40.3,85.1,0.474,6.7,18.5,0.361,19.6,25.5,0.77,12.4,31.5,43.9,23.3,13.5,8.8,5.1,4.8,20.7,106.9,7.7
42008,1610612763,Memphis Grizzlies,82,24,58,0.293,48.3,34.9,77,0.454,4.9,13.5,0.36,19.1,25.3,0.756,10.3,28.5,38.8,17.4,15.3,7.5,4.7,5.4,21.7,93.9,-5.5
42008,1610612748,Miami Heat,82,43,39,0.524,48.7,37,81,0.457,7.1,19.9,0.357,17.2,22.8,0.754,10.1,29.4,39.5,20.4,12.5,7.9,5.5,4.1,20.7,98.3,0.3
42008,1610612749,Milwaukee Bucks,82,34,48,0.415,48.2,36.7,82.4,0.445,6.2,17.2,0.363,19.7,25.2,0.78,11.9,28.9,40.7,22,14.1,7.4,3.8,4.6,24.2,99.3,-1.1
42008,1610612750,Minnesota Timberwolves,82,24,58,0.293,48.3,36.4,82.5,0.441,6.6,18.8,0.353,18.3,23.9,0.769,11.9,29.8,41.7,20.4,14.2,6.2,3.9,5.9,21.8,97.8,-4.9
42008,1610612751,New Jersey Nets,82,34,48,0.415,48.4,35.7,79.7,0.448,8,21.2,0.376,18.8,24.1,0.779,10.4,29.5,39.8,20,13.1,6.8,4.8,4.8,22.4,98.1,-2.4
42008,1610612740,New Orleans Hornets,82,49,33,0.598,48.2,35.5,77.6,0.457,6.8,18.6,0.364,18,22.4,0.807,9.8,29.9,39.7,19.6,12.5,7.2,4.1,3.5,20.3,95.8,1.5
42008,1610612752,New York Knicks,82,32,50,0.39,48.3,38.5,86.5,0.445,10,27.9,0.36,18.2,23.2,0.784,11.1,31,42.1,21.2,14.3,7.4,2.5,5.3,20.4,105.2,-2.6
42008,1610612760,Oklahoma City Thunder,82,23,59,0.28,48.3,36.6,81.9,0.447,4,11.6,0.346,19.8,25.2,0.786,12.2,30.5,42.6,20.3,16.2,7.4,4.5,5,20.2,97,-6.1
42008,1610612753,Orlando Magic,82,59,23,0.72,48.1,35.7,78.2,0.457,10,26.2,0.381,19.6,27.5,0.715,10,33.3,43.3,19.4,13.9,7,5.4,3.8,20.3,101,6.7
42008,1610612755,Philadelphia 76ers,82,41,41,0.5,48.2,36.5,79.7,0.459,4.2,13.1,0.318,20.1,27,0.745,12.7,28.5,41.2,20.1,14.1,8,5.1,4.9,20.1,97.4,0.1
42008,1610612756,Phoenix Suns,82,46,36,0.561,48.2,41.1,81.6,0.504,6.7,17.6,0.383,20.4,27.5,0.744,11,30.7,41.7,23.2,15.7,7.2,5.1,4.5,20.6,109.4,1.9
42008,1610612757,Portland Trail Blazers,82,54,28,0.659,48.4,36.8,79.2,0.465,7.3,19,0.383,18.5,24.2,0.765,12.9,28.8,41.7,20.3,12.9,6.7,4.9,3.9,20.4,99.4,5.3
42008,1610612758,Sacramento Kings,82,17,65,0.207,48.5,36.5,81.5,0.447,7.1,19.4,0.368,20.5,25.7,0.798,10.2,28.9,39.1,19.7,15.4,6.9,4.3,5.2,23.3,100.6,-8.8
42008,1610612759,San Antonio Spurs,82,54,28,0.659,48.5,37.1,79.7,0.466,7.6,19.8,0.386,15.2,20,0.761,8.9,32.2,41,21.2,11.7,5.8,4,4.3,18.9,97,3.8
42008,1610612761,Toronto Raptors,82,33,49,0.402,48.3,37.2,81.4,0.458,5.8,15.7,0.372,18.7,22.7,0.824,9.8,30.6,40.4,22.4,13.4,6.4,4.8,4.7,19.4,99,-2.8
