,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS
3,1610612742.0,Dallas Mavericks,5.0,1.0,4.0,0.2,48.0,31.6,78.8,0.401,7.2,20.8,0.346,23.6,30.0,0.787,14.4,30.8,45.2,19.4,11.6,4.0,4.0,5.6,20.6,22.4,94.0,-8.8,10.0,Dallas Mavericks
4,1610612743.0,Denver Nuggets,4.0,0.0,4.0,0.0,48.0,37.8,88.5,0.427,4.5,18.0,0.25,21.5,29.0,0.741,16.5,32.3,48.8,18.5,14.5,6.3,4.8,6.3,25.5,22.5,101.5,-13.3,10.0,Denver Nuggets
5,1610612765.0,Detroit Pistons,17.0,10.0,7.0,0.588,48.0,33.9,74.5,0.455,4.5,13.3,0.341,19.1,23.8,0.802,10.6,25.6,36.2,20.5,12.9,7.4,5.8,3.9,23.3,21.8,91.4,2.3,10.0,Detroit Pistons
6,1610612745.0,Houston Rockets,6.0,2.0,4.0,0.333,48.0,32.2,78.7,0.409,5.8,20.0,0.292,17.8,26.2,0.682,13.0,29.0,42.0,15.5,10.8,6.8,5.5,6.2,21.2,21.8,88.0,-2.5,10.0,Houston Rockets
7,1610612747.0,Los Angeles Lakers,21.0,14.0,7.0,0.667,48.2,36.8,78.6,0.468,7.0,19.0,0.367,22.0,29.1,0.753,8.8,30.8,39.6,20.8,13.3,7.2,5.3,4.4,23.3,25.0,102.4,2.2,10.0,Los Angeles Lakers
8,1610612740.0,New Orleans Hornets,12.0,7.0,5.0,0.583,48.0,37.6,81.0,0.464,5.8,14.0,0.411,15.7,20.3,0.774,10.3,31.8,42.1,19.3,8.8,7.3,5.1,4.0,20.7,20.7,96.6,3.7,10.0,New Orleans Hornets
9,1610612753.0,Orlando Magic,10.0,5.0,5.0,0.5,48.0,35.4,75.4,0.469,9.0,25.3,0.356,17.3,24.3,0.712,11.7,31.2,42.9,17.4,14.5,4.8,4.9,3.4,20.5,22.0,97.1,1.6,10.0,Orlando Magic
10,1610612755.0,Philadelphia 76ers,6.0,2.0,4.0,0.333,48.0,31.2,74.7,0.417,1.8,7.8,0.234,21.7,30.0,0.722,13.5,24.7,38.2,15.8,14.8,8.8,3.7,6.8,19.2,23.7,85.8,-7.0,10.0,Philadelphia 76ers
11,1610612756.0,Phoenix Suns,5.0,1.0,4.0,0.2,50.0,38.0,82.4,0.461,5.0,14.8,0.338,19.4,30.4,0.638,9.4,32.2,41.6,18.8,12.4,5.2,7.0,5.0,22.6,27.6,100.4,-2.0,10.0,Phoenix Suns
12,1610612759.0,San Antonio Spurs,17.0,9.0,8.0,0.529,48.6,35.5,79.7,0.446,7.5,20.1,0.375,15.5,20.8,0.745,9.0,32.8,41.8,20.4,12.8,5.3,4.1,5.3,22.5,20.3,94.1,-0.9,10.0,San Antonio Spurs
13,1610612761.0,Toronto Raptors,5.0,1.0,4.0,0.2,48.0,37.2,85.6,0.435,8.4,24.0,0.35,16.6,19.2,0.865,9.8,29.4,39.2,24.0,10.0,7.2,2.4,5.2,22.8,18.0,99.4,-4.6,10.0,Toronto Raptors
14,1610612762.0,Utah Jazz,12.0,6.0,6.0,0.5,48.4,36.4,81.8,0.445,5.8,16.7,0.35,20.3,27.0,0.75,14.5,29.8,44.3,21.4,12.9,6.5,5.8,6.5,25.5,22.8,98.9,-0.3,10.0,Utah Jazz
15,1610612764.0,Washington Wizards,6.0,2.0,4.0,0.333,48.0,32.0,75.2,0.426,6.0,19.7,0.305,22.2,29.0,0.764,9.7,27.7,37.3,15.7,12.3,7.2,4.8,4.8,22.8,23.2,92.2,-3.3,10.0,Washington Wizards
0,1610612737.0,Atlanta Hawks,82.0,47.0,35.0,0.573,48.1,36.0,78.7,0.458,7.3,19.9,0.366,18.7,25.4,0.737,10.6,29.4,40.0,20.2,12.8,7.4,4.6,4.3,19.6,20.5,98.1,1.6,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,82.0,62.0,20.0,0.756,48.5,37.5,77.2,0.486,6.6,16.5,0.397,19.4,25.3,0.765,10.6,31.5,42.1,22.7,15.6,7.6,4.7,4.7,23.1,22.2,100.9,7.5,10.0,Boston Celtics
2,1610612766.0,Charlotte Bobcats,82.0,35.0,47.0,0.427,48.6,35.0,76.8,0.455,6.0,16.3,0.366,17.7,24.0,0.74,10.8,28.9,39.7,21.2,15.6,7.1,4.8,6.0,21.4,20.9,93.6,-1.3,10.0,Charlotte Bobcats
3,1610612741.0,Chicago Bulls,82.0,41.0,41.0,0.5,48.6,38.1,83.5,0.457,6.0,15.8,0.381,19.9,25.0,0.796,11.8,30.3,42.1,21.1,14.5,7.5,5.5,5.5,20.8,20.8,102.2,-0.3,10.0,Chicago Bulls
4,1610612739.0,Cleveland Cavaliers,82.0,66.0,16.0,0.805,48.2,36.9,78.7,0.468,8.0,20.4,0.393,18.6,24.5,0.757,10.8,31.4,42.2,20.3,12.7,7.2,5.3,4.1,20.3,20.3,100.3,8.9,10.0,Cleveland Cavaliers
5,1610612742.0,Dallas Mavericks,82.0,50.0,32.0,0.61,48.3,38.1,82.6,0.462,7.0,19.9,0.35,18.5,22.6,0.819,11.1,31.6,42.7,21.7,12.7,7.2,5.2,4.1,19.5,20.1,101.7,2.0,10.0,Dallas Mavericks
6,1610612743.0,Denver Nuggets,82.0,54.0,28.0,0.659,48.1,37.3,79.4,0.47,6.7,18.0,0.371,23.1,30.3,0.76,11.0,30.6,41.6,22.2,15.3,8.7,6.0,5.5,22.9,23.7,104.3,3.4,10.0,Denver Nuggets
7,1610612765.0,Detroit Pistons,82.0,39.0,43.0,0.476,48.5,36.4,80.0,0.454,4.6,13.2,0.349,16.9,22.5,0.751,11.6,29.9,41.4,20.6,11.9,6.0,4.6,4.2,20.9,19.7,94.2,-0.5,10.0,Detroit Pistons
8,1610612744.0,Golden State Warriors,82.0,29.0,53.0,0.354,48.5,39.4,86.0,0.458,6.7,18.0,0.373,23.1,29.2,0.791,11.6,30.4,42.0,20.9,14.6,7.8,6.4,5.0,22.5,23.5,108.6,-3.7,10.0,Golden State Warriors
9,1610612745.0,Houston Rockets,82.0,53.0,29.0,0.646,48.3,36.1,79.6,0.453,7.6,20.2,0.375,18.7,23.2,0.805,10.5,32.5,43.0,20.3,14.1,6.7,4.3,5.3,18.9,20.6,98.4,4.0,10.0,Houston Rockets
10,1610612754.0,Indiana Pacers,82.0,36.0,46.0,0.439,48.4,39.3,86.3,0.455,8.0,21.0,0.378,18.6,23.0,0.807,11.3,32.5,43.7,21.6,14.5,7.0,5.3,5.4,23.1,20.6,105.1,-1.1,10.0,Indiana Pacers
11,1610612746.0,Los Angeles Clippers,82.0,19.0,63.0,0.232,48.5,36.0,81.7,0.441,6.5,18.5,0.354,16.5,22.4,0.736,10.9,29.0,39.8,21.0,14.9,7.0,5.9,5.0,20.1,19.6,95.1,-8.8,10.0,Los Angeles Clippers
12,1610612747.0,Los Angeles Lakers,82.0,65.0,17.0,0.793,48.2,40.3,85.1,0.474,6.7,18.5,0.361,19.6,25.5,0.77,12.4,31.5,43.9,23.3,13.5,8.8,5.1,4.8,20.7,22.1,106.9,7.7,10.0,Los Angeles Lakers
13,1610612763.0,Memphis Grizzlies,82.0,24.0,58.0,0.293,48.3,34.9,77.0,0.454,4.9,13.5,0.36,19.1,25.3,0.756,10.3,28.5,38.8,17.4,15.3,7.5,4.7,5.4,21.7,21.8,93.9,-5.5,10.0,Memphis Grizzlies
14,1610612748.0,Miami Heat,82.0,43.0,39.0,0.524,48.7,37.0,81.0,0.457,7.1,19.9,0.357,17.2,22.8,0.754,10.1,29.4,39.5,20.4,12.5,7.9,5.5,4.1,20.7,19.9,98.3,0.3,10.0,Miami Heat
15,1610612749.0,Milwaukee Bucks,82.0,34.0,48.0,0.415,48.2,36.7,82.4,0.445,6.2,17.2,0.363,19.7,25.2,0.78,11.9,28.9,40.7,22.0,14.1,7.4,3.8,4.6,24.2,22.5,99.3,-1.1,10.0,Milwaukee Bucks
16,1610612750.0,Minnesota Timberwolves,82.0,24.0,58.0,0.293,48.3,36.4,82.5,0.441,6.6,18.8,0.353,18.3,23.9,0.769,11.9,29.8,41.7,20.4,14.2,6.2,3.9,5.9,21.8,20.0,97.8,-4.9,10.0,Minnesota Timberwolves
17,1610612751.0,New Jersey Nets,82.0,34.0,48.0,0.415,48.4,35.7,79.7,0.448,8.0,21.2,0.376,18.8,24.1,0.779,10.4,29.5,39.8,20.0,13.1,6.8,4.8,4.8,22.4,20.5,98.1,-2.4,10.0,New Jersey Nets
18,1610612740.0,New Orleans Hornets,82.0,49.0,33.0,0.598,48.2,35.5,77.6,0.457,6.8,18.6,0.364,18.0,22.4,0.807,9.8,29.9,39.7,19.6,12.5,7.2,4.1,3.5,20.3,20.4,95.8,1.5,10.0,New Orleans Hornets
19,1610612752.0,New York Knicks,82.0,32.0,50.0,0.39,48.3,38.5,86.5,0.445,10.0,27.9,0.36,18.2,23.2,0.784,11.1,31.0,42.1,21.2,14.3,7.4,2.5,5.3,20.4,19.4,105.2,-2.6,10.0,New York Knicks
20,1610612760.0,Oklahoma City Thunder,82.0,23.0,59.0,0.28,48.3,36.6,81.9,0.447,4.0,11.6,0.346,19.8,25.2,0.786,12.2,30.5,42.6,20.3,16.2,7.4,4.5,5.0,20.2,20.2,97.0,-6.1,10.0,Oklahoma City Thunder
21,1610612753.0,Orlando Magic,82.0,59.0,23.0,0.72,48.1,35.7,78.2,0.457,10.0,26.2,0.381,19.6,27.5,0.715,10.0,33.3,43.3,19.4,13.9,7.0,5.4,3.8,20.3,22.4,101.0,6.7,10.0,Orlando Magic
22,1610612755.0,Philadelphia 76ers,82.0,41.0,41.0,0.5,48.2,36.5,79.7,0.459,4.2,13.1,0.318,20.1,27.0,0.745,12.7,28.5,41.2,20.1,14.1,8.0,5.1,4.9,20.1,21.8,97.4,0.1,10.0,Philadelphia 76ers
23,1610612756.0,Phoenix Suns,82.0,46.0,36.0,0.561,48.2,41.1,81.6,0.504,6.7,17.6,0.383,20.4,27.5,0.744,11.0,30.7,41.7,23.2,15.7,7.2,5.1,4.5,20.6,22.9,109.4,1.9,10.0,Phoenix Suns
24,1610612757.0,Portland Trail Blazers,82.0,54.0,28.0,0.659,48.4,36.8,79.2,0.465,7.3,19.0,0.383,18.5,24.2,0.765,12.9,28.8,41.7,20.3,12.9,6.7,4.9,3.9,20.4,21.1,99.4,5.3,10.0,Portland Trail Blazers
25,1610612758.0,Sacramento Kings,82.0,17.0,65.0,0.207,48.5,36.5,81.5,0.447,7.1,19.4,0.368,20.5,25.7,0.798,10.2,28.9,39.1,19.7,15.4,6.9,4.3,5.2,23.3,21.2,100.6,-8.8,10.0,Sacramento Kings
26,1610612759.0,San Antonio Spurs,82.0,54.0,28.0,0.659,48.5,37.1,79.7,0.466,7.6,19.8,0.386,15.2,20.0,0.761,8.9,32.2,41.0,21.2,11.7,5.8,4.0,4.3,18.9,18.4,97.0,3.8,10.0,San Antonio Spurs
27,1610612761.0,Toronto Raptors,82.0,33.0,49.0,0.402,48.3,37.2,81.4,0.458,5.8,15.7,0.372,18.7,22.7,0.824,9.8,30.6,40.4,22.4,13.4,6.4,4.8,4.7,19.4,20.1,99.0,-2.8,10.0,Toronto Raptors
28,1610612762.0,Utah Jazz,82.0,48.0,34.0,0.585,48.5,38.3,80.8,0.475,4.8,13.7,0.349,22.1,28.7,0.771,11.5,29.5,41.0,24.7,14.8,8.8,4.6,5.2,22.3,24.0,103.6,2.6,10.0,Utah Jazz
29,1610612764.0,Washington Wizards,82.0,19.0,63.0,0.232,48.1,36.5,81.2,0.45,4.8,14.6,0.33,18.2,23.8,0.767,11.7,28.4,40.1,20.0,14.0,7.5,4.5,5.3,20.5,20.0,96.1,-7.5,10.0,Washington Wizards
0,1610612737.0,Atlanta Hawks,11.0,4.0,7.0,0.364,48.0,30.1,73.6,0.409,6.1,17.5,0.347,17.7,23.8,0.744,10.7,24.2,34.9,16.9,12.1,6.9,3.4,5.5,21.4,21.1,84.0,-7.1,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,14.0,7.0,7.0,0.5,50.5,37.4,84.1,0.445,6.7,18.6,0.36,20.6,26.0,0.791,10.9,32.4,43.2,22.9,13.6,7.8,4.9,6.5,24.3,22.7,102.1,0.0,10.0,Boston Celtics
2,1610612741.0,Chicago Bulls,7.0,3.0,4.0,0.429,53.0,38.4,87.1,0.441,7.3,19.3,0.378,24.1,29.9,0.809,10.4,35.1,45.6,19.9,16.1,6.7,8.1,6.7,24.6,23.6,108.3,-4.3,10.0,Chicago Bulls
3,1610612739.0,Cleveland Cavaliers,14.0,10.0,4.0,0.714,48.4,34.8,75.1,0.463,6.6,19.8,0.336,21.4,28.8,0.742,10.1,30.2,40.3,19.1,12.4,6.6,4.6,3.3,20.6,22.6,97.6,8.5,10.0,Cleveland Cavaliers
4,1610612742.0,Dallas Mavericks,10.0,5.0,5.0,0.5,48.0,35.6,75.7,0.47,7.3,20.6,0.354,23.1,28.4,0.813,9.2,31.5,40.7,18.1,13.0,6.5,3.8,4.1,22.8,23.7,101.6,-0.9,10.0,Dallas Mavericks
5,1610612743.0,Denver Nuggets,16.0,10.0,6.0,0.625,48.0,37.3,78.4,0.475,8.1,21.1,0.383,25.4,33.4,0.759,10.7,29.6,40.3,22.6,12.1,9.2,5.2,4.4,25.8,25.5,107.9,8.6,10.0,Denver Nuggets
6,1610612765.0,Detroit Pistons,4.0,0.0,4.0,0.0,48.0,31.5,77.0,0.409,3.0,12.3,0.245,12.0,14.5,0.828,7.5,26.0,33.5,16.5,11.3,4.3,3.0,4.5,23.8,15.8,78.0,-15.5,10.0,Detroit Pistons
7,1610612745.0,Houston Rockets,13.0,7.0,6.0,0.538,48.0,34.0,76.1,0.447,6.6,20.2,0.328,16.8,21.9,0.768,9.7,30.8,40.5,17.0,14.2,6.2,3.2,7.1,20.1,21.4,91.5,-1.5,10.0,Houston Rockets
8,1610612747.0,Los Angeles Lakers,23.0,16.0,7.0,0.696,48.4,37.4,80.5,0.465,7.0,18.4,0.377,20.6,27.5,0.747,11.1,30.9,42.0,19.4,13.0,7.9,6.3,4.3,23.5,23.1,102.4,7.2,10.0,Los Angeles Lakers
9,1610612748.0,Miami Heat,7.0,3.0,4.0,0.429,48.0,31.3,69.6,0.45,7.1,20.0,0.357,18.4,22.6,0.816,8.9,29.9,38.7,15.0,13.4,6.1,5.7,3.6,22.1,21.3,88.1,0.9,10.0,Miami Heat
10,1610612740.0,New Orleans Hornets,5.0,1.0,4.0,0.2,48.0,27.8,70.2,0.396,6.0,18.4,0.326,22.6,28.0,0.807,9.2,27.8,37.0,15.8,18.4,6.6,2.6,5.2,24.8,24.8,84.2,-24.2,10.0,New Orleans Hornets
11,1610612753.0,Orlando Magic,24.0,13.0,11.0,0.542,48.6,34.5,75.4,0.457,8.4,23.3,0.36,19.6,27.1,0.722,8.3,30.0,38.4,18.9,13.2,6.8,4.8,3.8,21.4,24.3,97.0,1.8,10.0,Orlando Magic
12,1610612755.0,Philadelphia 76ers,6.0,2.0,4.0,0.333,48.0,34.0,75.0,0.453,5.8,15.8,0.368,14.7,20.7,0.71,8.0,28.8,36.8,17.8,14.7,6.2,3.0,5.0,23.0,20.2,88.5,-7.7,10.0,Philadelphia 76ers
13,1610612757.0,Portland Trail Blazers,6.0,2.0,4.0,0.333,48.0,33.3,74.5,0.447,5.5,14.2,0.388,15.0,19.7,0.763,9.8,26.5,36.3,14.7,11.3,6.0,7.5,3.3,21.7,20.0,87.2,-5.3,10.0,Portland Trail Blazers
14,1610612759.0,San Antonio Spurs,5.0,1.0,4.0,0.2,48.0,35.0,76.6,0.457,5.8,17.6,0.33,14.6,20.6,0.709,8.8,28.8,37.6,16.0,11.0,5.6,3.0,4.6,22.0,18.6,90.4,-6.0,10.0,San Antonio Spurs
15,1610612762.0,Utah Jazz,5.0,1.0,4.0,0.2,48.0,35.0,81.0,0.432,5.0,14.6,0.342,22.4,30.2,0.742,13.2,29.4,42.6,25.4,14.6,9.8,3.4,5.6,23.8,24.4,97.4,-9.2,10.0,Utah Jazz
0,1610612737.0,Atlanta Hawks,82.0,53.0,29.0,0.646,48.4,38.8,82.9,0.468,6.4,17.7,0.36,17.7,23.3,0.759,11.8,29.9,41.7,21.8,12.0,7.2,5.0,4.4,19.9,19.3,101.7,4.7,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,82.0,50.0,32.0,0.61,48.2,37.1,76.8,0.483,6.1,17.5,0.348,19.0,25.5,0.746,8.7,29.9,38.6,23.5,14.9,8.5,4.9,4.7,22.1,21.7,99.2,3.7,10.0,Boston Celtics
2,1610612766.0,Charlotte Bobcats,82.0,44.0,38.0,0.537,48.5,34.9,76.9,0.453,5.6,16.2,0.346,20.0,26.6,0.751,10.5,30.4,40.8,20.2,15.7,7.7,5.4,6.1,19.5,22.0,95.3,1.5,10.0,Charlotte Bobcats
3,1610612741.0,Chicago Bulls,82.0,41.0,41.0,0.5,48.5,37.6,83.2,0.451,4.3,13.0,0.33,18.0,23.9,0.754,11.4,33.1,44.5,20.8,14.3,6.5,5.8,5.3,20.1,20.0,97.5,-1.6,10.0,Chicago Bulls
4,1610612739.0,Cleveland Cavaliers,82.0,61.0,21.0,0.744,48.2,37.8,77.9,0.485,7.3,19.3,0.381,19.1,26.6,0.72,9.6,32.8,42.5,22.4,13.9,6.9,5.2,4.0,19.4,20.8,102.1,6.5,10.0,Cleveland Cavaliers
5,1610612742.0,Dallas Mavericks,82.0,55.0,27.0,0.671,48.5,38.3,82.4,0.464,6.8,18.3,0.372,18.6,22.8,0.816,10.2,31.5,41.7,23.4,12.9,7.6,5.5,4.1,19.1,20.1,102.0,2.7,10.0,Dallas Mavericks
6,1610612743.0,Denver Nuggets,82.0,53.0,29.0,0.646,48.2,38.1,81.4,0.468,6.6,18.5,0.359,23.6,30.6,0.772,10.8,30.5,41.4,21.0,13.9,8.3,5.1,5.3,22.5,23.7,106.5,4.1,10.0,Denver Nuggets
7,1610612765.0,Detroit Pistons,82.0,27.0,55.0,0.329,48.2,35.9,80.5,0.445,4.6,14.5,0.314,17.7,24.4,0.728,12.8,27.3,40.2,19.4,13.4,7.3,3.8,4.9,22.2,20.8,94.0,-5.1,10.0,Detroit Pistons
8,1610612744.0,Golden State Warriors,82.0,26.0,56.0,0.317,48.1,40.6,86.5,0.469,7.7,20.6,0.375,19.9,25.4,0.782,9.2,29.2,38.4,22.4,14.7,9.3,4.1,5.0,23.0,21.4,108.8,-3.6,10.0,Golden State Warriors
9,1610612745.0,Houston Rockets,82.0,42.0,40.0,0.512,48.5,37.7,84.4,0.447,7.9,22.4,0.351,19.0,24.7,0.772,11.8,30.1,42.0,21.8,14.5,7.1,3.9,6.5,20.9,22.4,102.4,-0.4,10.0,Houston Rockets
10,1610612754.0,Indiana Pacers,82.0,32.0,50.0,0.39,48.1,36.8,83.2,0.443,8.0,23.1,0.348,19.1,24.6,0.775,9.6,31.9,41.5,21.1,15.0,7.1,5.4,5.0,22.5,20.8,100.8,-3.0,10.0,Indiana Pacers
11,1610612746.0,Los Angeles Clippers,82.0,29.0,53.0,0.354,48.1,36.6,80.5,0.455,5.9,17.8,0.332,16.6,22.8,0.73,11.3,30.5,41.8,22.1,15.7,6.5,5.7,4.4,19.3,19.4,95.7,-6.4,10.0,Los Angeles Clippers
12,1610612747.0,Los Angeles Lakers,82.0,57.0,25.0,0.695,48.4,38.3,83.8,0.457,6.5,19.0,0.341,18.5,24.2,0.765,11.9,32.5,44.3,21.1,13.4,7.5,4.9,4.4,19.4,21.2,101.7,4.7,10.0,Los Angeles Lakers
13,1610612763.0,Memphis Grizzlies,82.0,40.0,42.0,0.488,48.5,39.3,83.8,0.469,4.2,12.4,0.337,19.7,26.9,0.733,13.0,30.4,43.5,18.8,15.2,7.9,4.9,6.1,20.2,22.4,102.5,-1.5,10.0,Memphis Grizzlies
14,1610612748.0,Miami Heat,82.0,47.0,35.0,0.573,48.5,36.4,79.5,0.458,6.0,17.4,0.346,17.7,23.5,0.752,10.7,31.1,41.8,18.9,13.2,7.4,5.6,4.3,20.9,20.0,96.5,2.3,10.0,Miami Heat
15,1610612749.0,Milwaukee Bucks,82.0,46.0,36.0,0.561,48.7,37.2,85.3,0.436,7.9,22.1,0.356,15.4,20.4,0.755,11.8,31.2,43.0,21.2,13.2,7.1,4.7,5.1,22.2,20.3,97.7,1.7,10.0,Milwaukee Bucks
16,1610612750.0,Minnesota Timberwolves,82.0,15.0,67.0,0.183,48.2,37.9,84.4,0.449,4.9,14.4,0.341,17.5,23.5,0.746,11.7,31.2,42.9,19.8,16.3,7.3,3.7,5.4,20.7,20.6,98.2,-9.6,10.0,Minnesota Timberwolves
17,1610612751.0,New Jersey Nets,82.0,12.0,70.0,0.146,48.2,34.3,79.9,0.429,4.6,14.5,0.318,19.2,24.6,0.78,10.9,28.8,39.7,18.8,14.4,7.0,4.8,5.1,20.0,20.1,92.4,-9.1,10.0,New Jersey Nets
18,1610612740.0,New Orleans Hornets,82.0,37.0,45.0,0.451,48.4,38.8,83.4,0.464,7.0,19.2,0.363,15.8,20.3,0.778,10.4,29.9,40.3,22.3,13.5,7.6,3.7,4.5,19.6,19.5,100.2,-2.5,10.0,New Orleans Hornets
19,1610612752.0,New York Knicks,82.0,29.0,53.0,0.354,48.5,38.1,83.9,0.455,9.1,26.2,0.346,16.8,21.5,0.782,10.2,30.2,40.4,21.6,14.0,7.1,3.7,4.5,20.0,19.2,102.1,-3.8,10.0,New York Knicks
20,1610612760.0,Oklahoma City Thunder,82.0,50.0,32.0,0.61,48.3,37.4,80.8,0.462,5.1,15.0,0.34,21.7,27.0,0.805,11.7,31.8,43.5,20.0,15.0,8.0,5.9,4.7,21.3,21.4,101.5,3.5,10.0,Oklahoma City Thunder
21,1610612753.0,Orlando Magic,82.0,59.0,23.0,0.72,48.1,36.6,78.0,0.47,10.3,27.3,0.375,19.2,26.5,0.724,9.9,33.4,43.2,19.7,14.1,6.2,5.6,3.5,19.9,22.2,102.8,7.5,10.0,Orlando Magic
22,1610612755.0,Philadelphia 76ers,82.0,27.0,55.0,0.329,48.3,37.6,81.8,0.46,5.8,16.8,0.343,16.7,22.0,0.756,11.5,29.5,41.0,21.0,14.5,8.1,5.4,4.0,20.5,18.7,97.7,-3.9,10.0,Philadelphia 76ers
23,1610612756.0,Phoenix Suns,82.0,54.0,28.0,0.659,48.1,40.7,82.8,0.492,8.9,21.6,0.412,19.9,25.8,0.77,11.1,31.9,43.0,23.3,14.8,5.8,5.1,4.5,20.9,21.8,110.2,4.9,10.0,Phoenix Suns
24,1610612757.0,Portland Trail Blazers,82.0,50.0,32.0,0.61,48.4,36.3,78.7,0.461,6.0,16.9,0.354,19.6,24.8,0.79,11.1,29.1,40.2,20.4,12.3,6.4,4.3,4.1,20.9,21.5,98.1,3.3,10.0,Portland Trail Blazers
25,1610612758.0,Sacramento Kings,82.0,25.0,57.0,0.305,48.5,38.3,84.1,0.456,5.9,16.9,0.349,17.4,24.0,0.726,11.9,30.7,42.6,20.5,15.0,6.9,4.5,5.7,22.3,20.1,100.0,-4.4,10.0,Sacramento Kings
26,1610612759.0,San Antonio Spurs,82.0,50.0,32.0,0.61,48.2,38.4,81.2,0.473,6.8,18.9,0.358,17.8,24.0,0.74,10.8,32.0,42.8,22.3,13.6,6.3,4.6,5.1,20.4,20.4,101.4,5.1,10.0,San Antonio Spurs
27,1610612761.0,Toronto Raptors,82.0,40.0,42.0,0.488,48.2,39.0,80.9,0.482,6.3,17.0,0.371,19.7,25.8,0.764,9.8,30.6,40.4,22.0,13.4,5.7,4.7,4.4,22.2,21.1,104.1,-1.8,10.0,Toronto Raptors
28,1610612762.0,Utah Jazz,82.0,53.0,29.0,0.646,48.2,39.4,80.2,0.491,5.4,14.7,0.364,20.2,27.2,0.741,10.6,31.6,42.2,26.7,15.2,8.2,4.9,5.4,22.7,22.2,104.2,5.3,10.0,Utah Jazz
29,1610612764.0,Washington Wizards,82.0,26.0,56.0,0.317,48.4,36.7,81.7,0.449,5.3,14.9,0.353,17.6,23.1,0.762,11.8,30.0,41.8,19.0,14.9,6.0,5.1,5.1,21.4,20.5,96.2,-4.8,10.0,Washington Wizards
0,1610612737.0,Atlanta Hawks,11.0,4.0,7.0,0.364,48.0,33.8,79.6,0.425,4.5,13.6,0.333,17.3,22.0,0.785,13.0,26.9,39.9,16.4,11.7,6.4,5.1,4.0,21.2,20.6,89.5,-6.8,10.0,Atlanta Hawks
1,1610612738.0,Boston Celtics,24.0,15.0,9.0,0.625,48.2,34.3,75.7,0.453,5.8,16.0,0.363,19.5,25.8,0.755,8.8,30.3,39.1,21.1,13.9,8.0,4.6,5.4,24.6,22.7,93.9,2.8,10.0,Boston Celtics
2,1610612766.0,Charlotte Bobcats,4.0,0.0,4.0,0.0,48.0,31.3,70.5,0.443,4.8,17.0,0.279,18.3,25.5,0.716,8.5,28.0,36.5,20.3,15.5,5.5,4.5,6.5,26.8,23.5,85.5,-9.3,10.0,Charlotte Bobcats
3,1610612741.0,Chicago Bulls,5.0,1.0,4.0,0.2,48.0,37.8,86.2,0.439,3.2,10.8,0.296,18.2,22.8,0.798,10.8,30.2,41.0,19.0,10.0,5.8,3.0,8.2,21.4,21.0,97.0,-9.2,10.0,Chicago Bulls
4,1610612739.0,Cleveland Cavaliers,11.0,6.0,5.0,0.545,48.0,34.9,74.5,0.469,7.2,20.6,0.348,23.2,31.3,0.741,8.6,31.1,39.7,21.1,14.9,6.1,6.6,4.2,21.9,24.5,100.2,1.3,10.0,Cleveland Cavaliers
5,1610612742.0,Dallas Mavericks,6.0,2.0,4.0,0.333,48.0,34.0,79.3,0.429,6.3,19.3,0.328,18.5,23.3,0.793,12.0,31.8,43.8,18.5,13.0,7.5,5.0,3.2,22.5,19.8,92.8,-0.5,10.0,Dallas Mavericks
6,1610612743.0,Denver Nuggets,6.0,2.0,4.0,0.333,48.0,37.3,78.5,0.476,6.5,18.2,0.358,28.2,36.8,0.765,10.3,29.3,39.7,19.2,13.7,8.2,4.7,4.3,30.8,27.8,109.3,-1.2,10.0,Denver Nuggets
7,1610612747.0,Los Angeles Lakers,23.0,16.0,7.0,0.696,48.0,37.3,81.2,0.46,6.8,20.7,0.33,19.6,26.0,0.754,12.8,30.1,42.9,19.7,12.5,6.7,6.2,4.8,23.2,23.3,101.1,3.8,10.0,Los Angeles Lakers
8,1610612748.0,Miami Heat,5.0,1.0,4.0,0.2,48.0,33.6,77.2,0.435,6.8,18.2,0.374,13.6,18.6,0.731,9.4,28.2,37.6,17.6,17.8,7.0,5.0,4.4,22.8,18.8,87.6,-8.2,10.0,Miami Heat
9,1610612749.0,Milwaukee Bucks,7.0,3.0,4.0,0.429,48.0,33.7,79.6,0.424,6.6,21.3,0.309,16.0,19.9,0.806,11.1,28.0,39.1,16.3,12.4,6.3,3.3,6.9,21.0,19.1,90.0,-3.7,10.0,Milwaukee Bucks
10,1610612760.0,Oklahoma City Thunder,6.0,2.0,4.0,0.333,48.0,30.7,78.5,0.391,5.5,18.5,0.297,27.0,32.3,0.835,11.7,31.7,43.3,16.2,12.5,6.5,6.2,6.2,22.8,24.8,93.8,-1.7,10.0,Oklahoma City Thunder
11,1610612753.0,Orlando Magic,14.0,10.0,4.0,0.714,48.4,32.8,70.8,0.463,9.9,26.9,0.366,21.1,30.1,0.701,9.3,31.1,40.4,16.9,13.7,6.4,5.5,3.8,22.4,26.1,96.6,8.6,10.0,Orlando Magic
