SEASON_ID,TEAM_ID,GROUP_SET,PLAYER_ID,PLAYER_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3
42006,1610612738,Players,2744,Al Jefferson,69,20,49,0.29,33.6,6.6,12.8,0.514,0.0,0.0,0.0,2.9,4.3,0.681,3.4,7.5,11.0,1.3,2.0,0.7,1.5,1.3,3.4,3.4,16.0,-2.4,38,0
42006,1610612738,Players,200810,Allan Ray,47,9,38,0.191,15.1,2.1,5.5,0.386,1.0,2.5,0.414,0.9,1.2,0.764,0.4,1.1,1.5,0.9,0.9,0.4,0.1,0.3,1.8,1.0,6.2,-0.3,0,0
42006,1610612738,Players,2243,Brian Scalabrine,54,19,35,0.352,19.0,1.4,3.5,0.403,0.8,2.0,0.4,0.3,0.4,0.783,0.4,1.5,1.9,1.1,0.8,0.4,0.3,0.1,2.4,0.6,4.0,-1.4,0,0
42006,1610612738,Players,2753,Delonte West,69,23,46,0.333,32.2,4.4,10.4,0.427,0.9,2.6,0.365,2.4,2.9,0.853,0.5,2.6,3.0,4.4,2.0,1.1,0.5,0.5,2.2,2.1,12.2,-3.7,5,0
42006,1610612738,Players,101123,Gerald Green,81,24,57,0.296,22.0,3.8,9.1,0.419,1.2,3.2,0.368,1.6,2.0,0.805,0.8,1.7,2.6,1.0,1.5,0.5,0.3,0.5,2.4,1.5,10.4,-2.6,0,0
42006,1610612738,Players,2570,Kendrick Perkins,72,19,53,0.264,21.9,1.8,3.7,0.491,0.0,0.0,0.0,0.8,1.4,0.6,1.6,3.6,5.2,1.3,1.6,0.3,1.3,0.3,3.0,1.3,4.5,-1.7,5,0
42006,1610612738,Players,200838,Kevinn Pinkney,6,0,6,0.0,16.7,2.0,4.5,0.444,0.2,0.3,0.5,1.0,1.5,0.667,1.2,1.3,2.5,0.8,0.7,0.5,0.5,0.3,2.0,1.3,5.2,0.8,0,0
42006,1610612738,Players,200796,Leon Powe,63,19,44,0.302,11.4,1.3,2.8,0.446,0.0,0.0,0.0,1.7,2.3,0.736,1.5,1.9,3.4,0.2,0.7,0.2,0.3,0.2,1.7,2.0,4.2,-0.6,1,0
42006,1610612738,Players,1709,Michael Olowokandi,24,5,19,0.208,9.7,0.8,1.9,0.413,0.0,0.0,0.0,0.1,0.1,0.667,0.6,1.4,2.0,0.2,0.7,0.3,0.5,0.2,2.0,0.3,1.7,-1.3,0,0
42006,1610612738,Players,1718,Paul Pierce,47,20,27,0.426,37.0,7.9,18.1,0.439,2.3,5.9,0.389,6.8,8.6,0.796,0.8,5.1,5.9,4.1,3.2,1.0,0.3,1.1,2.6,6.8,25.0,0.0,5,0
42006,1610612738,Players,200765,Rajon Rondo,78,21,57,0.269,23.5,2.4,5.8,0.418,0.1,0.4,0.207,1.5,2.4,0.647,0.9,2.8,3.7,3.8,1.8,1.6,0.1,0.6,2.3,2.1,6.4,0.5,3,0
42006,1610612738,Players,101155,Ryan Gomes,73,19,54,0.26,31.2,4.6,9.9,0.467,0.2,0.6,0.381,2.6,3.2,0.811,1.7,3.9,5.6,1.6,1.4,0.7,0.2,0.6,2.3,2.2,12.1,-5.0,6,1
42006,1610612738,Players,2742,Sebastian Telfair,78,21,57,0.269,20.2,2.3,6.1,0.371,0.5,1.6,0.289,1.2,1.4,0.818,0.2,1.2,1.4,2.8,1.3,0.6,0.1,0.4,2.1,1.2,6.1,-0.6,0,0
42006,1610612738,Players,689,Theo Ratliff,2,1,1,0.5,21.8,0.5,1.5,0.333,0.0,0.0,0.0,1.5,2.0,0.75,1.0,2.5,3.5,0.0,0.5,0.5,1.5,0.0,3.0,2.0,2.5,-10.5,0,0
42006,1610612738,Players,2754,Tony Allen,33,12,21,0.364,24.4,4.0,7.8,0.514,0.2,1.0,0.242,3.2,4.1,0.784,1.1,2.7,3.8,1.7,2.3,1.5,0.4,0.9,2.6,3.1,11.5,-1.5,0,0
42006,1610612738,Players,1887,Wally Szczerbiak,32,11,21,0.344,28.1,5.0,12.1,0.415,1.4,3.3,0.415,3.5,3.9,0.897,0.5,2.6,3.1,1.7,1.7,0.6,0.1,0.6,2.0,3.0,15.0,-1.3,0,0
42006,1610612766,Players,200747,Adam Morrison,78,30,48,0.385,29.8,4.6,12.1,0.376,1.1,3.3,0.337,1.5,2.2,0.71,0.7,2.3,2.9,2.1,1.7,0.4,0.1,0.5,2.3,1.9,11.8,-3.1,0,0
42006,1610612766,Players,101187,Alan Anderson,17,7,10,0.412,15.0,2.2,4.8,0.457,0.3,1.2,0.25,1.1,1.4,0.826,0.6,1.2,1.9,1.2,1.3,0.4,0.0,0.3,1.9,1.4,5.8,-1.0,0,0
42006,1610612766,Players,2774,Bernard Robinson,21,6,15,0.286,11.5,0.8,2.6,0.296,0.0,0.1,0.0,0.9,1.0,0.864,0.4,1.6,2.0,0.8,0.8,0.6,0.0,0.5,1.3,0.8,2.4,-3.0,0,0
42006,1610612766,Players,1510,Brevin Knight,45,17,28,0.378,28.3,3.4,8.1,0.419,0.0,0.4,0.056,2.3,2.8,0.805,0.3,2.2,2.6,6.6,2.1,1.5,0.1,0.4,2.5,2.3,9.1,-2.0,2,0
42006,1610612766,Players,1507,Derek Anderson,50,20,30,0.4,23.8,2.5,5.9,0.429,1.1,3.0,0.355,1.9,2.1,0.877,0.6,1.7,2.3,2.7,1.1,1.0,0.1,0.1,2.3,1.8,8.0,0.4,1,0
42006,1610612766,Players,2731,Emeka Okafor,67,29,38,0.433,34.8,5.9,11.0,0.532,0.0,0.0,0.0,2.6,4.4,0.593,3.9,7.4,11.3,1.2,1.7,0.9,2.6,1.0,3.1,3.4,14.4,-1.7,39,0
42006,1610612766,Players,677,Eric Williams,5,0,5,0.0,6.5,0.8,2.6,0.308,0.0,0.4,0.0,0.8,1.4,0.571,0.4,0.2,0.6,0.2,0.4,0.2,0.0,0.0,1.2,1.0,2.4,-0.2,0,0
42006,1610612766,Players,2222,Gerald Wallace,72,29,43,0.403,36.7,6.6,13.2,0.502,0.5,1.7,0.325,4.3,6.2,0.691,2.0,5.2,7.2,2.6,2.2,2.0,1.0,1.6,2.9,5.1,18.1,-3.4,16,0
42006,1610612766,Players,2063,Jake Voskuhl,73,30,43,0.411,14.3,1.7,3.5,0.475,0.0,0.0,0.0,1.1,1.5,0.681,1.2,2.4,3.5,0.6,0.8,0.4,0.3,0.2,2.7,1.3,4.4,-1.5,1,0
42006,1610612766,Players,976,Jeff McInnis,38,17,21,0.447,18.5,1.9,4.8,0.392,0.0,0.2,0.125,0.6,0.8,0.688,0.4,1.3,1.6,3.3,1.1,0.4,0.0,0.2,1.9,0.9,4.3,-2.6,0,0
42006,1610612766,Players,2679,Matt Carroll,72,28,44,0.389,26.1,4.0,9.1,0.433,1.5,3.7,0.416,2.6,2.9,0.904,0.5,2.4,2.9,1.3,1.0,0.7,0.1,0.5,2.4,1.9,12.1,-1.6,0,0
42006,1610612766,Players,2408,Melvin Ely,24,4,20,0.167,10.2,1.0,2.5,0.383,0.0,0.0,0.0,1.0,1.5,0.686,0.5,1.1,1.6,0.6,1.0,0.1,0.3,0.3,1.6,1.3,2.9,-2.8,0,0
42006,1610612766,Players,970,Othella Harrington,26,8,18,0.308,8.5,1.0,2.2,0.446,0.0,0.0,0.0,0.7,0.8,0.773,0.5,1.0,1.5,0.2,0.6,0.0,0.0,0.2,1.9,0.9,2.6,-1.5,0,0
42006,1610612766,Players,2056,Primoz Brezec,58,22,36,0.379,14.5,2.1,4.7,0.445,0.0,0.1,0.333,0.7,1.2,0.632,1.4,1.8,3.2,0.4,0.7,0.2,0.4,0.4,2.8,1.1,5.0,-2.2,1,0
42006,1610612766,Players,101109,Raymond Felton,78,31,47,0.397,36.3,5.0,13.1,0.384,1.3,4.0,0.33,2.6,3.3,0.797,0.7,2.8,3.4,7.0,2.9,1.5,0.1,0.6,2.3,3.1,14.0,-1.6,11,0
42006,1610612766,Players,200797,Ryan Hollins,27,8,19,0.296,6.9,0.7,1.3,0.556,0.0,0.0,0.0,0.9,1.5,0.6,0.4,0.7,1.1,0.0,0.6,0.1,0.3,0.1,1.5,1.0,2.4,-3.4,0,0
42006,1610612766,Players,101118,Sean May,35,13,22,0.371,23.9,4.7,9.4,0.5,0.1,0.1,0.667,2.5,3.2,0.768,2.1,4.6,6.7,1.9,1.6,0.5,0.7,0.6,2.9,2.4,11.9,0.1,7,0
42006,1610612766,Players,200835,Walter Herrmann,48,19,29,0.396,19.5,3.6,6.9,0.527,1.1,2.4,0.461,0.9,1.1,0.774,0.6,2.3,2.9,0.5,0.7,0.4,0.1,0.3,1.6,1.6,9.2,-0.3,1,0
42006,1610612741,Players,1559,Adrian Griffin,54,32,22,0.593,10.8,1.1,2.4,0.473,0.0,0.1,0.0,0.3,0.4,0.789,0.7,1.3,2.0,1.1,0.7,0.6,0.1,0.2,1.4,0.3,2.5,1.4,0,0
42006,1610612741,Players,2857,Andre Barrett,6,5,1,0.833,4.8,0.7,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.8,1.2,0.7,0.0,0.0,0.2,0.7,0.2,1.3,-0.2,0,0
42006,1610612741,Players,2804,Andres Nocioni,53,31,22,0.585,26.5,5.2,11.0,0.467,1.5,3.9,0.383,2.3,2.7,0.848,0.8,4.9,5.7,1.1,2.0,0.5,0.5,0.5,3.1,3.1,14.1,0.8,8,0
42006,1610612741,Players,2732,Ben Gordon,82,49,33,0.598,33.0,7.4,16.3,0.455,1.9,4.6,0.413,4.6,5.4,0.864,0.4,2.7,3.1,3.6,3.0,0.8,0.2,0.7,3.1,4.4,21.4,4.3,0,0
42006,1610612741,Players,1112,Ben Wallace,77,45,32,0.584,35.0,2.5,5.5,0.453,0.0,0.1,0.2,1.4,3.5,0.408,3.9,6.7,10.7,2.4,1.3,1.4,2.0,0.4,2.0,3.2,6.4,2.2,12,0
42006,1610612741,Players,2768,Chris Duhon,78,46,32,0.59,24.4,2.5,6.2,0.408,1.1,3.1,0.359,1.0,1.3,0.752,0.3,1.9,2.2,4.0,1.3,0.9,0.1,0.4,1.9,1.4,7.2,2.1,1,0
42006,1610612741,Players,2550,Kirk Hinrich,80,48,32,0.6,35.5,5.9,13.3,0.448,1.8,4.2,0.415,3.0,3.6,0.835,0.4,3.0,3.4,6.3,2.4,1.3,0.3,0.7,3.4,3.5,16.6,4.0,10,0
42006,1610612741,Players,2736,Luol Deng,82,49,33,0.598,37.5,7.7,14.9,0.517,0.0,0.1,0.143,3.4,4.4,0.777,1.8,5.3,7.1,2.5,1.9,1.2,0.6,1.0,2.0,3.8,18.8,5.1,17,0
42006,1610612741,Players,2124,Malik Allen,60,35,25,0.583,10.6,1.8,4.3,0.415,0.0,0.0,0.0,0.5,0.6,0.824,0.7,1.3,2.0,0.3,0.4,0.3,0.3,0.2,1.4,0.7,4.0,1.2,0,0
42006,1610612741,Players,2552,Michael Sweetney,48,29,19,0.604,8.0,1.2,2.8,0.433,0.0,0.0,0.0,0.8,1.4,0.561,0.9,1.6,2.5,0.6,0.9,0.2,0.2,0.6,1.6,1.1,3.2,0.6,1,0
42006,1610612741,Players,136,P.J. Brown,72,42,30,0.583,20.2,2.4,5.8,0.407,0.0,0.0,0.0,1.3,1.7,0.787,1.8,3.0,4.8,0.7,1.2,0.3,0.7,0.7,2.6,1.6,6.1,2.7,3,0
42006,1610612741,Players,200757,Thabo Sefolosha,71,42,29,0.592,12.2,1.5,3.6,0.426,0.2,0.6,0.357,0.3,0.6,0.511,0.5,1.7,2.2,0.8,0.8,0.5,0.2,0.2,1.4,0.5,3.6,1.2,1,0
42006,1610612741,Players,200748,Tyrus Thomas,72,44,28,0.611,13.4,1.9,3.9,0.475,0.0,0.0,0.0,1.5,2.4,0.606,1.2,2.5,3.7,0.6,1.3,0.6,1.1,0.5,2.3,2.0,5.2,2.0,2,0
42006,1610612741,Players,2751,Viktor Khryapa,33,19,14,0.576,7.0,0.8,2.1,0.386,0.0,0.2,0.0,0.6,0.8,0.731,0.6,1.1,1.7,0.6,0.5,0.3,0.0,0.2,1.6,0.7,2.2,-0.5,0,0
42006,1610612739,Players,2760,Anderson Varejao,81,49,32,0.605,23.9,2.4,5.0,0.476,0.0,0.1,0.0,2.0,3.3,0.616,2.4,4.4,6.7,0.9,0.8,0.9,0.6,0.5,3.3,3.7,6.8,3.1,7,0
42006,1610612739,Players,1800,Damon Jones,60,37,23,0.617,19.5,2.3,5.9,0.386,1.5,3.9,0.385,0.5,0.7,0.682,0.2,1.0,1.1,1.6,0.6,0.3,0.0,0.2,0.9,0.4,6.6,1.6,0,0
42006,1610612739,Players,200789,Daniel Gibson,60,33,27,0.55,16.5,1.6,3.9,0.424,0.9,2.1,0.419,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.7,0.4,0.1,0.2,1.6,0.7,4.6,1.4,0,0
42006,1610612739,Players,133,David Wesley,35,20,15,0.571,10.1,0.6,2.1,0.293,0.3,1.1,0.237,0.6,0.8,0.714,0.1,0.9,1.0,1.1,0.5,0.3,0.1,0.1,0.9,0.7,2.1,-0.3,0,0
42006,1610612739,Players,923,Donyell Marshall,81,49,32,0.605,16.8,2.6,6.1,0.424,1.2,3.3,0.351,0.7,1.0,0.663,1.1,2.9,4.0,0.6,0.8,0.5,0.5,0.2,1.6,0.9,7.0,1.9,2,0
42006,1610612739,Players,2400,Drew Gooden,80,49,31,0.613,28.0,4.6,9.8,0.473,0.0,0.1,0.167,1.8,2.5,0.714,3.3,5.2,8.5,1.1,1.4,0.9,0.4,0.6,2.6,2.2,11.1,0.0,25,0
42006,1610612739,Players,101204,Dwayne Jones,4,3,1,0.75,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.8,1.5,0.5,0.3,1.3,1.5,0.0,0.5,0.0,0.0,0.3,0.8,1.5,0.8,0.5,0,0
42006,1610612739,Players,727,Eric Snow,82,50,32,0.61,23.5,1.6,4.0,0.417,0.0,0.0,0.0,0.9,1.4,0.637,0.4,1.9,2.3,4.0,1.4,0.7,0.2,0.4,2.3,1.5,4.2,-0.3,1,0
42006,1610612739,Players,1956,Ira Newble,15,12,3,0.8,8.6,1.1,2.5,0.432,0.5,1.0,0.533,0.4,0.7,0.6,0.9,1.1,2.0,0.1,0.2,0.4,0.0,0.2,1.1,0.3,3.1,-0.2,0,0
42006,1610612739,Players,1716,Larry Hughes,70,44,26,0.629,37.1,5.4,13.6,0.4,1.1,3.2,0.333,3.0,4.4,0.676,0.6,3.2,3.8,3.7,2.2,1.3,0.4,0.8,2.3,3.3,14.9,3.1,1,0
42006,1610612739,Players,2544,LeBron James,78,47,31,0.603,40.9,9.9,20.8,0.476,1.3,4.0,0.319,6.3,9.0,0.698,1.1,5.7,6.7,6.0,3.2,1.6,0.7,0.6,2.2,6.6,27.3,4.8,16,1
42006,1610612739,Players,2562,Sasha Pavlovic,67,42,25,0.627,22.9,3.3,7.3,0.453,0.9,2.2,0.405,1.5,1.9,0.794,0.3,2.0,2.4,1.6,1.5,0.8,0.3,0.5,2.2,1.6,9.0,3.6,0,0
42006,1610612739,Players,1513,Scot Pollard,24,11,13,0.458,4.5,0.5,1.1,0.423,0.0,0.0,0.0,0.1,0.2,0.5,0.6,0.7,1.3,0.1,0.2,0.2,0.0,0.1,1.1,0.4,1.0,-0.2,0,0
42006,1610612739,Players,200769,Shannon Brown,23,16,7,0.696,8.8,1.2,3.2,0.378,0.3,1.1,0.28,0.4,0.6,0.714,0.3,0.7,0.9,0.4,0.6,0.3,0.1,0.2,1.0,0.4,3.2,-2.6,0,0
42006,1610612739,Players,980,Zydrunas Ilgauskas,78,48,30,0.615,27.3,4.9,10.2,0.485,0.0,0.0,0.0,2.0,2.5,0.807,3.1,4.6,7.7,1.6,1.8,0.6,1.3,0.4,3.3,2.1,11.9,3.3,17,0
42006,1610612742,Players,2760,Anderson Varejao,81,49,32,0.605,23.9,2.4,5.0,0.476,0.0,0.1,0.0,2.0,3.3,0.616,2.4,4.4,6.7,0.9,0.8,0.9,0.6,0.5,3.3,3.7,6.8,3.1,7,0
42006,1610612742,Players,1800,Damon Jones,60,37,23,0.617,19.5,2.3,5.9,0.386,1.5,3.9,0.385,0.5,0.7,0.682,0.2,1.0,1.1,1.6,0.6,0.3,0.0,0.2,0.9,0.4,6.6,1.6,0,0
42006,1610612742,Players,200789,Daniel Gibson,60,33,27,0.55,16.5,1.6,3.9,0.424,0.9,2.1,0.419,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.7,0.4,0.1,0.2,1.6,0.7,4.6,1.4,0,0
42006,1610612742,Players,133,David Wesley,35,20,15,0.571,10.1,0.6,2.1,0.293,0.3,1.1,0.237,0.6,0.8,0.714,0.1,0.9,1.0,1.1,0.5,0.3,0.1,0.1,0.9,0.7,2.1,-0.3,0,0
42006,1610612742,Players,923,Donyell Marshall,81,49,32,0.605,16.8,2.6,6.1,0.424,1.2,3.3,0.351,0.7,1.0,0.663,1.1,2.9,4.0,0.6,0.8,0.5,0.5,0.2,1.6,0.9,7.0,1.9,2,0
42006,1610612742,Players,2400,Drew Gooden,80,49,31,0.613,28.0,4.6,9.8,0.473,0.0,0.1,0.167,1.8,2.5,0.714,3.3,5.2,8.5,1.1,1.4,0.9,0.4,0.6,2.6,2.2,11.1,0.0,25,0
42006,1610612742,Players,101204,Dwayne Jones,4,3,1,0.75,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.8,1.5,0.5,0.3,1.3,1.5,0.0,0.5,0.0,0.0,0.3,0.8,1.5,0.8,0.5,0,0
42006,1610612742,Players,727,Eric Snow,82,50,32,0.61,23.5,1.6,4.0,0.417,0.0,0.0,0.0,0.9,1.4,0.637,0.4,1.9,2.3,4.0,1.4,0.7,0.2,0.4,2.3,1.5,4.2,-0.3,1,0
42006,1610612742,Players,1956,Ira Newble,15,12,3,0.8,8.6,1.1,2.5,0.432,0.5,1.0,0.533,0.4,0.7,0.6,0.9,1.1,2.0,0.1,0.2,0.4,0.0,0.2,1.1,0.3,3.1,-0.2,0,0
42006,1610612742,Players,1716,Larry Hughes,70,44,26,0.629,37.1,5.4,13.6,0.4,1.1,3.2,0.333,3.0,4.4,0.676,0.6,3.2,3.8,3.7,2.2,1.3,0.4,0.8,2.3,3.3,14.9,3.1,1,0
42006,1610612742,Players,2544,LeBron James,78,47,31,0.603,40.9,9.9,20.8,0.476,1.3,4.0,0.319,6.3,9.0,0.698,1.1,5.7,6.7,6.0,3.2,1.6,0.7,0.6,2.2,6.6,27.3,4.8,16,1
42006,1610612742,Players,2562,Sasha Pavlovic,67,42,25,0.627,22.9,3.3,7.3,0.453,0.9,2.2,0.405,1.5,1.9,0.794,0.3,2.0,2.4,1.6,1.5,0.8,0.3,0.5,2.2,1.6,9.0,3.6,0,0
42006,1610612742,Players,1513,Scot Pollard,24,11,13,0.458,4.5,0.5,1.1,0.423,0.0,0.0,0.0,0.1,0.2,0.5,0.6,0.7,1.3,0.1,0.2,0.2,0.0,0.1,1.1,0.4,1.0,-0.2,0,0
42006,1610612742,Players,200769,Shannon Brown,23,16,7,0.696,8.8,1.2,3.2,0.378,0.3,1.1,0.28,0.4,0.6,0.714,0.3,0.7,0.9,0.4,0.6,0.3,0.1,0.2,1.0,0.4,3.2,-2.6,0,0
42006,1610612742,Players,980,Zydrunas Ilgauskas,78,48,30,0.615,27.3,4.9,10.2,0.485,0.0,0.0,0.0,2.0,2.5,0.807,3.1,4.6,7.7,1.6,1.8,0.6,1.3,0.4,3.3,2.1,11.9,3.3,17,0
42006,1610612743,Players,947,Allen Iverson,50,26,24,0.52,42.4,8.6,18.9,0.454,1.0,2.9,0.347,6.6,8.7,0.759,0.3,2.7,3.0,7.2,4.0,1.8,0.2,0.9,1.5,6.9,24.8,0.8,12,0
42006,1610612743,Players,1889,Andre Miller,23,14,9,0.609,35.7,5.1,10.8,0.472,0.2,0.7,0.25,2.7,3.7,0.729,1.1,3.4,4.5,9.1,3.0,1.6,0.2,1.0,2.5,3.4,13.0,0.9,7,0
42006,1610612743,Players,1853,Anthony Carter,2,2,0,1.0,18.6,1.5,4.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,5.5,3.0,0.0,0.5,0.0,2.0,0.5,3.0,3.0,0,0
42006,1610612743,Players,2546,Carmelo Anthony,65,37,28,0.569,38.2,10.6,22.4,0.476,0.6,2.3,0.268,7.1,8.7,0.808,2.2,3.8,6.0,3.8,3.6,1.2,0.4,1.6,3.1,5.9,28.9,1.4,4,1
42006,1610612743,Players,2035,DerMarr Johnson,39,22,17,0.564,10.7,1.3,3.9,0.325,0.5,2.3,0.216,0.4,0.5,0.762,0.3,1.2,1.5,0.4,0.7,0.4,0.3,0.2,1.0,0.4,3.5,-1.3,0,0
42006,1610612743,Players,1863,Earl Boykins,31,15,16,0.484,28.3,5.0,12.2,0.413,1.3,3.5,0.373,3.8,4.2,0.908,0.7,1.3,2.0,4.3,1.7,0.8,0.1,0.5,1.0,2.8,15.2,0.4,2,0
42006,1610612743,Players,2059,Eduardo Najera,75,40,35,0.533,22.1,2.7,4.7,0.576,0.0,0.2,0.083,1.2,1.6,0.715,1.7,2.4,4.1,0.9,0.7,1.0,0.3,0.4,2.8,1.6,6.6,0.1,2,0
42006,1610612743,Players,2747,J.R. Smith,63,38,25,0.603,23.4,4.5,10.2,0.441,2.4,6.1,0.39,1.6,2.0,0.81,0.5,1.8,2.3,1.4,1.3,0.8,0.1,0.4,2.3,1.7,13.0,1.6,0,0
42006,1610612743,Players,2441,Jamal Sampson,22,15,7,0.682,5.7,0.4,0.6,0.643,0.0,0.0,0.0,0.3,0.6,0.429,0.7,1.5,2.2,0.2,0.5,0.1,0.3,0.1,0.8,0.5,1.1,-0.5,0,0
42006,1610612743,Players,693,Joe Smith,11,8,3,0.727,13.5,2.1,4.4,0.479,0.0,0.1,0.0,0.9,1.1,0.833,1.2,2.5,3.6,0.3,1.2,0.5,0.6,0.3,2.1,1.2,5.1,-2.3,0,0
42006,1610612743,Players,101125,Julius Hodge,4,1,3,0.25,9.2,0.5,1.3,0.4,0.0,0.0,0.0,0.5,0.5,1.0,0.3,0.5,0.8,2.5,0.3,0.8,0.0,0.5,0.8,0.3,1.5,-2.5,0,0
42006,1610612743,Players,2030,Kenyon Martin,2,0,2,0.0,31.3,4.0,8.0,0.5,0.0,0.5,0.0,1.5,6.0,0.25,3.0,7.0,10.0,0.5,2.5,0.0,0.0,0.0,5.0,4.5,9.5,-4.5,1,0
42006,1610612743,Players,101132,Linas Kleiza,79,42,37,0.532,18.8,2.5,6.0,0.422,1.1,2.8,0.376,1.5,1.7,0.852,1.0,2.4,3.4,0.6,1.0,0.4,0.2,0.4,2.5,1.1,7.6,0.8,1,0
42006,1610612743,Players,948,Marcus Camby,70,39,31,0.557,33.8,4.5,9.4,0.473,0.0,0.0,0.0,2.3,3.2,0.729,2.3,9.3,11.7,3.2,1.7,1.2,3.3,0.3,2.6,2.5,11.2,1.6,32,0
42006,1610612743,Players,2403,Nene,64,33,31,0.516,26.8,4.6,8.1,0.57,0.0,0.0,0.0,3.0,4.4,0.689,2.3,4.7,7.0,1.2,2.0,1.0,0.9,0.7,3.3,3.5,12.2,1.8,12,0
42006,1610612743,Players,2501,Reggie Evans,66,37,29,0.561,17.1,1.8,3.3,0.544,0.0,0.0,0.0,1.4,2.8,0.497,2.4,4.6,7.0,0.7,1.4,0.6,0.2,0.5,2.2,2.6,4.9,1.1,6,0
42006,1610612743,Players,2581,Steve Blake,49,28,21,0.571,33.5,3.3,7.8,0.432,1.0,2.9,0.343,0.7,0.9,0.727,0.3,2.2,2.5,6.6,2.1,1.0,0.1,0.1,1.5,1.2,8.3,1.9,3,0
42006,1610612743,Players,200821,Yakhouba Diawara,64,33,31,0.516,18.4,1.6,4.6,0.342,0.8,2.7,0.288,0.5,0.8,0.66,0.4,1.3,1.7,0.9,0.6,0.5,0.1,0.3,2.1,0.8,4.4,0.4,0,0
42006,1610612765,Players,101161,Amir Johnson,8,3,5,0.375,15.5,2.3,4.1,0.545,0.0,0.4,0.0,1.4,1.8,0.786,1.9,2.8,4.6,0.4,1.1,0.6,1.6,0.4,2.4,1.1,5.9,0.0,2,0
42006,1610612765,Players,686,Antonio McDyess,82,53,29,0.646,21.1,3.5,6.6,0.526,0.0,0.0,0.0,1.2,1.7,0.691,2.0,4.0,6.0,0.9,0.9,0.7,0.8,0.1,2.9,1.7,8.1,3.3,8,0
42006,1610612765,Players,2568,Carlos Delfino,82,53,29,0.646,16.7,1.9,4.6,0.415,0.6,1.7,0.333,0.9,1.1,0.787,0.8,2.4,3.2,1.1,0.7,0.6,0.1,0.4,1.2,1.0,5.2,0.7,0,0
42006,1610612765,Players,1497,Chauncey Billups,70,48,22,0.686,36.2,5.0,11.6,0.427,1.6,4.5,0.345,5.5,6.2,0.883,0.3,3.1,3.4,7.2,2.0,1.2,0.2,0.4,2.3,4.6,17.0,5.2,16,0
42006,1610612765,Players,185,Chris Webber,43,30,13,0.698,29.7,4.7,9.5,0.489,0.0,0.1,0.333,2.0,3.1,0.636,2.0,4.7,6.7,3.0,1.7,1.0,0.6,0.4,2.5,2.2,11.3,2.6,7,0
42006,1610612765,Players,905,Dale Davis,46,32,14,0.696,10.1,0.7,1.6,0.446,0.0,0.0,0.0,0.4,0.6,0.654,1.3,1.7,3.0,0.3,0.3,0.2,0.7,0.1,1.3,0.5,1.8,1.1,1,0
42006,1610612765,Players,101131,Jason Maxiell,67,44,23,0.657,14.1,2.0,3.9,0.5,0.0,0.0,0.0,1.1,2.0,0.526,1.3,1.5,2.8,0.2,0.8,0.4,0.9,0.3,1.6,1.8,5.0,0.7,2,0
42006,1610612765,Players,283,Lindsey Hunter,52,36,16,0.692,14.3,1.8,4.7,0.385,0.7,2.3,0.319,0.6,0.6,0.909,0.2,0.7,0.9,1.8,0.7,0.7,0.1,0.2,1.1,0.8,4.9,-1.3,0,0
42006,1610612765,Players,1737,Nazr Mohammed,51,34,17,0.667,15.2,2.3,4.4,0.532,0.0,0.0,0.0,1.0,1.6,0.61,1.7,2.7,4.5,0.2,0.8,0.5,0.8,0.2,2.6,1.3,5.6,-0.6,2,0
42006,1610612765,Players,739,Rasheed Wallace,75,48,27,0.64,32.3,4.8,11.2,0.423,1.4,3.9,0.351,1.4,1.8,0.788,1.2,6.0,7.2,1.7,1.3,1.0,1.6,0.3,3.0,1.7,12.3,3.0,12,0
42006,1610612765,Players,1888,Richard Hamilton,75,48,27,0.64,36.8,7.3,15.6,0.468,0.6,1.7,0.341,4.6,5.4,0.861,1.0,2.8,3.8,3.8,2.1,0.8,0.2,0.9,3.1,4.2,19.8,4.7,2,0
42006,1610612765,Players,2648,Ronald Dupree,19,11,8,0.579,5.0,0.6,1.6,0.355,0.0,0.0,0.0,0.2,0.5,0.333,0.3,0.6,0.9,0.3,0.2,0.3,0.1,0.1,0.6,0.4,1.3,-0.5,0,0
42006,1610612765,Players,2436,Ronald Murray,69,43,26,0.623,21.4,2.6,6.3,0.404,0.3,1.2,0.289,1.3,1.7,0.725,0.4,1.3,1.6,2.7,1.3,0.7,0.2,0.4,1.4,1.5,6.7,0.6,1,0
42006,1610612765,Players,2419,Tayshaun Prince,82,53,29,0.646,36.6,5.6,12.2,0.46,1.0,2.6,0.386,2.1,2.7,0.768,1.8,3.5,5.2,2.8,1.2,0.6,0.7,0.5,1.4,2.5,14.3,3.8,5,0
