SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS,TEAM_PER,FTHELP
41996,1610612737,Atlanta Hawks,82,56,26,0.683,49.7,34.3,76.9,0.446,8,22.4,0.36,18.2,23.8,0.763,12.5,28.7,41.1,19,15,8.5,5.2,4,18.4,0.1,94.8,5.4,10,Atlanta Hawks,14.03890284,40
41996,1610612738,Boston Celtics,82,15,67,0.183,50.1,37.4,85,0.44,5.7,16.2,0.351,20.1,26.8,0.75,13.3,26.7,40,21.9,16.4,9.9,3.8,6.8,21.7,0.1,100.6,-7.3,10,Boston Celtics,14.81900502,30
41996,1610612739,Cleveland Cavaliers,82,42,40,0.512,50.2,33,72.8,0.453,5.9,15.7,0.376,15.6,21.6,0.723,11.1,26.3,37.4,20.9,14.5,8,3.8,4.3,21.1,0.2,87.5,1.8,10,Cleveland Cavaliers,14.08559789,33
41996,1610612741,Chicago Bulls,82,69,13,0.841,49.6,40,84.4,0.473,6.4,17.1,0.373,16.8,22.5,0.747,15.1,30,45.1,26.1,13.5,8.7,4,3.5,18.4,0.2,103.1,10.8,10,Chicago Bulls,18.00771905,27
41996,1610612742,Dallas Mavericks,82,24,58,0.293,49.9,34.3,78.7,0.436,5.2,16,0.326,16.8,23.4,0.717,12.7,27.6,40.3,20.3,16.1,8,4.3,5.3,20.5,0.2,90.6,-6.4,10,Dallas Mavericks,13.59668218,25
41996,1610612743,Denver Nuggets,82,21,61,0.256,50.2,35.8,81.5,0.439,7.8,20.9,0.372,18.5,24.3,0.761,12.1,29.9,42,23,16.6,6.1,5.9,5.5,20.4,0.2,97.8,-6.3,10,Denver Nuggets,14.39251356,37
41996,1610612744,Golden State Warriors,82,30,52,0.366,50.1,36.5,80.1,0.456,5.9,16.6,0.353,20.7,26.6,0.778,13.2,27.5,40.8,22.2,17.2,7.5,4.4,4.8,20.2,0.1,99.6,-4.7,10,Golden State Warriors,14.73389976,40
41996,1610612745,Houston Rockets,82,57,25,0.695,49.9,37,79.1,0.468,8.2,22.4,0.365,18.3,24.3,0.755,11.3,31.3,42.6,24.5,16.6,8.4,4.2,4.5,18.4,0.2,100.6,4.5,10,Houston Rockets,16.52830831,39
41996,1610612746,Los Angeles Clippers,82,36,46,0.439,50.3,36.5,81.7,0.446,5.8,16.3,0.354,18.5,25.3,0.731,13.3,27.3,40.7,20.3,16,8.9,5.4,5.1,22.7,0.1,97.2,-2.4,10,Los Angeles Clippers,15.08482365,30
41996,1610612747,Los Angeles Lakers,82,56,26,0.683,50.3,36.8,81,0.454,6.7,18.3,0.367,19.7,28.4,0.692,13.3,29.4,42.8,22.5,14.9,9,7,4.7,20.7,0.1,100,4.3,10,Los Angeles Lakers,16.70728539,38
41996,1610612748,Miami Heat,82,61,21,0.744,50,34.4,76,0.453,8.3,22.7,0.364,17.7,24.7,0.719,11.7,29.3,41,21.2,15.9,7.9,5.4,4.8,21.2,0.3,94.8,5.5,10,Miami Heat,14.58507289,35
41996,1610612749,Milwaukee Bucks,82,33,49,0.402,49.7,36.2,76.9,0.471,4,11.2,0.352,19,25.7,0.741,11.6,27.6,39.2,19.6,15.7,7.7,4.2,4.8,21.6,0.1,95.3,-1.9,10,Milwaukee Bucks,13.77224773,30
41996,1610612750,Minnesota Timberwolves,82,40,42,0.488,49.8,35.8,78.5,0.456,4.5,13.3,0.34,20,26.6,0.751,11.7,28.1,39.7,22.9,15.2,7.5,6.8,5.4,20.7,0.2,96.1,-1.5,10,Minnesota Timberwolves,16.01419897,37
41996,1610612751,New Jersey Nets,82,26,56,0.317,49.7,36.5,86.5,0.422,5.9,16.7,0.353,18.3,24.8,0.74,17.2,29,46.2,21,15.7,8.3,5.9,6.3,21.2,0.2,97.2,-4.6,10,New Jersey Nets,15.2978826,33
41996,1610612752,New York Knicks,82,57,25,0.695,50.3,35.1,75.9,0.463,5.7,15.8,0.363,19.3,25.8,0.748,11.9,30.7,42.5,22.1,17.8,7.7,4.6,3.6,22.7,0.2,95.4,3.1,10,New York Knicks,14.80917581,34
41996,1610612753,Orlando Magic,82,45,37,0.549,49.9,34.6,79.2,0.437,6.9,20.3,0.341,18,24.1,0.746,13.1,27.1,40.1,20.6,15.2,8.5,4.4,5.1,19.1,0.1,94.1,-0.4,10,Orlando Magic,14.5025245,28
41996,1610612754,Indiana Pacers,82,39,43,0.476,50.4,34.8,76.3,0.456,5.2,13.8,0.381,20.6,28.5,0.722,12.5,29.1,41.7,21.3,16.3,7.1,4.8,5.1,22.1,0.3,95.4,1,10,Indiana Pacers,13.90681759,25
41996,1610612755,Philadelphia 76ers,82,22,60,0.268,49.7,36.6,83.5,0.438,5.3,16.5,0.319,21.7,29.9,0.725,15.5,28.7,44.2,20.7,17.5,8.3,4.8,6,19.9,0.1,100.2,-6.5,10,Philadelphia 76ers,14.66501209,49
41996,1610612756,Phoenix Suns,82,40,42,0.488,49.9,38.3,81.8,0.469,6.4,17.4,0.369,19.7,25.9,0.761,11.2,29,40.1,25.2,14.4,8.1,3.9,4.5,19.9,0.1,102.8,0.7,10,Phoenix Suns,14.16128081,39
41996,1610612757,Portland Trail Blazers,82,49,33,0.598,50.1,36.6,78.8,0.464,6.1,17.1,0.358,19.7,27.6,0.713,12.9,30.4,43.3,20.8,16.5,7.8,5.3,5.2,21.5,0.2,99,4.2,10,Portland Trail Blazers,15.41231994,35
41996,1610612758,Sacramento Kings,82,34,48,0.415,50,36.6,80.6,0.454,5,12.9,0.391,18.2,25.2,0.723,13.4,28.1,41.5,21.9,16.2,7.2,4.4,5.2,22.8,0.1,96.4,-3.4,10,Sacramento Kings,15.24269008,19
41996,1610612759,San Antonio Spurs,82,20,62,0.244,49.7,34.5,77.9,0.442,4.6,14.4,0.32,16.9,23.5,0.719,13.4,26,39.4,20.3,15.2,7.9,5.3,5.5,19.9,0.2,90.4,-7.9,10,San Antonio Spurs,14.76862263,48
41996,1610612760,Seattle SuperSonics,82,57,25,0.695,49.9,36.5,78.2,0.467,6.8,19.3,0.353,21,28,0.752,12.3,27.7,40,23.5,15,11,4.7,5.2,20.7,0.2,100.9,7.7,10,Seattle SuperSonics,16.86273555,22
41996,1610612761,Toronto Raptors,82,30,52,0.366,49.9,35.3,80.9,0.437,7.2,19.8,0.363,17.6,24.5,0.72,13.8,27.5,41.3,20.9,16.4,8.8,6.3,5.4,22,0.1,95.5,-3.1,10,Toronto Raptors,14.49621797,20
41996,1610612762,Utah Jazz,82,64,18,0.78,50.3,38.2,75.8,0.504,4.1,11,0.37,22.7,29.5,0.769,10.8,29.4,40.2,26.8,15.4,9.1,5.1,4.5,22.6,0.2,103.1,8.8,10,Utah Jazz,17.2453555,37
41996,1610612763,Vancouver Grizzlies,82,14,68,0.171,49.7,34.4,78.7,0.437,5.4,15.5,0.349,15,21.1,0.709,12.5,26.3,38.8,22.7,15.9,8,5.7,5.6,20,0.1,89.2,-10.2,10,Vancouver Grizzlies,13.93541283,13
41996,1610612764,Washington Bullets,82,44,38,0.537,50,39.1,81.4,0.48,4,12.2,0.331,17.1,24.1,0.707,12.3,29.5,41.8,23.4,15.7,8.7,4.9,4.1,20.7,0.2,99.4,1.6,10,Washington Bullets,15.91696641,34
41996,1610612765,Detroit Pistons,82,54,28,0.659,49.9,34.5,74.3,0.464,7.1,18.3,0.388,18.1,24.3,0.745,10.5,27.9,38.4,19,12.7,7.7,3.5,3.4,18.6,0.2,94.2,5.2,10,Detroit Pistons,15.32421506,35
41996,1610612766,Charlotte Hornets,82,54,28,0.659,49.8,36.4,77.3,0.471,7.2,16.9,0.428,18.8,24.2,0.777,11.1,28,39.1,24.6,14.7,7.3,4.3,4.1,19.9,0.2,98.9,1.9,10,Charlotte Hornets,14.31199135,30
41997,1610612737,Atlanta Hawks,82,50,32,0.61,48.5,35.2,77.5,0.455,4.1,12.4,0.332,21.3,28.2,0.756,13.5,29.5,43,19.1,14.8,7.9,6,4.5,20.4,0.2,95.9,3.5,10,Atlanta Hawks,15.75152305,13
41997,1610612738,Boston Celtics,82,36,46,0.439,48.1,36.7,84.6,0.434,5.1,15.2,0.332,17.4,24,0.726,14.6,24.9,39.5,22.1,16.2,12,4.5,5,26.8,0.2,95.9,-2.6,10,Boston Celtics,15.13527224,17
41997,1610612739,Cleveland Cavaliers,82,47,35,0.573,48.4,34.4,75.7,0.454,3.6,9.8,0.372,20.2,26.7,0.756,11.6,28.4,40.1,23.1,17.3,9.9,5.1,5.5,23.6,0.1,92.5,2.7,10,Cleveland Cavaliers,13.88082118,39
41997,1610612741,Chicago Bulls,82,62,20,0.756,48.4,37.4,82.9,0.451,3.8,11.7,0.323,18.2,24.5,0.743,15.2,29.7,44.9,23.8,14.4,8.5,4.3,4.3,20.6,0.2,96.7,7.1,10,Chicago Bulls,16.28568488,26
41997,1610612742,Dallas Mavericks,82,20,62,0.244,48.6,35.1,82.4,0.427,5.1,14.4,0.357,16,21.2,0.753,12.3,27.8,40.1,18.7,14.4,7.9,5.7,4.6,20,0.2,91.4,-6.1,10,Dallas Mavericks,13.96104724,14
41997,1610612743,Denver Nuggets,82,11,71,0.134,48.1,32.6,78.2,0.418,3.5,10.9,0.323,20.2,26.2,0.772,12.7,26.3,39,18.9,16,8.1,4.8,6.5,23.6,0.2,89,-11.8,10,Denver Nuggets,14.28543771,40
41997,1610612744,Golden State Warriors,82,19,63,0.232,48.4,34.7,83.9,0.413,2.3,8.5,0.272,16.6,23.3,0.71,15.7,30.2,45.9,20.8,16.7,7.6,5.5,5.8,22.7,0.1,88.3,-9.1,10,Golden State Warriors,12.92991432,35
41997,1610612745,Houston Rockets,82,41,41,0.5,48.4,35.9,79.4,0.452,7,20.4,0.343,19.9,25.9,0.771,12,28.7,40.7,21.9,15.8,8.4,3.6,4.5,20.2,0.2,98.8,-0.8,10,Houston Rockets,16.48685166,29
41997,1610612746,Los Angeles Clippers,82,17,65,0.207,48.2,35.7,81.6,0.438,6.4,17.9,0.358,18,25,0.723,12.7,27.8,40.4,18.7,16.1,7.6,5.6,5,22.3,0.1,95.9,-7.4,10,Los Angeles Clippers,14.87584369,35
41997,1610612747,Los Angeles Lakers,82,61,21,0.744,48.4,38.4,79.7,0.481,6.1,17.3,0.351,22.7,33.4,0.679,13.2,30.1,43.3,24.5,15.3,9,6.8,5.2,22.7,0.1,105.5,7.7,10,Los Angeles Lakers,19.11441054,38
41997,1610612748,Miami Heat,82,55,27,0.671,48.2,34.8,77.2,0.45,6.7,18.8,0.355,18.8,25.4,0.739,12.5,29.5,42,21.4,15,8.1,5.2,4.5,24.2,0.2,95,4.9,10,Miami Heat,15.44955408,37
41997,1610612749,Milwaukee Bucks,82,36,46,0.439,48.6,35.6,78,0.456,3,8.6,0.354,20.3,26.4,0.767,12.6,27.3,39.9,20.1,16.9,8.9,4.4,4.9,23.4,0.2,94.5,-1.9,10,Milwaukee Bucks,14.80380574,18
41997,1610612750,Minnesota Timberwolves,82,45,37,0.549,48.7,38.5,83.5,0.461,3.7,10.6,0.347,20.4,27.5,0.743,13,29.6,42.6,25.2,13.9,7.8,5.2,5,22.9,0.3,101.1,0.7,10,Minnesota Timberwolves,16.18929815,46
41997,1610612751,New Jersey Nets,82,43,39,0.524,48.5,37.3,84.5,0.441,3.8,11.4,0.331,21.3,28.7,0.744,16.4,26.1,42.5,20.5,14.4,9.5,3.8,6.3,23.4,0.3,99.6,1.6,10,New Jersey Nets,15.04537953,28
41997,1610612752,New York Knicks,82,43,39,0.524,48.4,34.9,78.1,0.447,4.7,13.9,0.335,17.1,22.1,0.772,11.9,29.7,41.6,21.8,15.2,7.7,3.4,3.8,23.7,0.3,91.5,2.5,10,New York Knicks,14.62335275,28
41997,1610612753,Orlando Magic,82,41,41,0.5,48.4,33.8,78.7,0.429,3.6,11.1,0.323,18.9,26.1,0.726,14.4,26.9,41.2,20.7,15.3,7.9,5.4,4.7,19.7,0.2,90.1,-1.1,10,Orlando Magic,13.76773051,21
41997,1610612754,Indiana Pacers,82,58,24,0.707,48.4,35.6,75.9,0.469,4.9,12.5,0.39,19.9,26,0.764,10.7,28.6,39.3,23,14.2,7.9,4.5,4.5,22.7,0.1,96,6.1,10,Indiana Pacers,15.26123467,19
41997,1610612755,Philadelphia 76ers,82,31,51,0.378,48.2,34.6,78.1,0.443,3,9.9,0.3,21.1,28.7,0.737,13.7,28,41.7,21.1,16.5,8.9,6,6.2,22.9,0.1,93.3,-2.4,10,Philadelphia 76ers,14.78352288,41
41997,1610612756,Phoenix Suns,82,56,26,0.683,48.7,38.3,81.8,0.468,5.3,14.8,0.356,17.8,23.8,0.749,12.1,29.9,42,25.9,15.1,9.2,5.2,3.9,21.5,0.2,99.6,5.2,10,Phoenix Suns,16.87152282,22
41997,1610612757,Portland Trail Blazers,82,46,36,0.561,48.4,35.2,78,0.451,4,12.8,0.309,20,27.1,0.737,13.2,30.8,44,21.5,16.9,7.1,5.7,5.4,22.7,0.2,94.3,1.4,10,Portland Trail Blazers,17.26683854,12
41997,1610612758,Sacramento Kings,82,27,55,0.329,48.1,36.1,81.5,0.442,3.5,9.8,0.351,17.6,25.6,0.687,13.3,28.1,41.4,22.4,15.5,7.3,5.1,5.7,22.1,0,93.1,-5.6,10,Sacramento Kings,14.23987393,38
41997,1610612759,San Antonio Spurs,82,56,26,0.683,48.4,35.3,75.5,0.468,3.7,10.5,0.35,18.2,26.4,0.688,12,32.2,44.2,22.4,16.1,6.3,6.9,4.6,21.1,0.2,92.5,4,10,San Antonio Spurs,14.51741557,49
41997,1610612760,Seattle SuperSonics,82,61,21,0.744,48.2,37.2,78.7,0.472,7.6,19.1,0.395,18.5,25.7,0.721,11.4,27.1,38.5,24.2,14,9.8,4.6,4.9,22,0.2,100.5,7.2,10,Seattle SuperSonics,16.6884885,22
41997,1610612761,Toronto Raptors,82,16,66,0.195,48.6,36.1,83.1,0.435,4.5,13.2,0.342,18,25.1,0.718,14.5,26.2,40.7,21.3,16.7,9.4,8.1,6.3,22.6,0.1,94.9,-9.3,10,Toronto Raptors,14.17955186,20
41997,1610612762,Utah Jazz,82,62,20,0.756,48.2,36.5,74.5,0.49,3,8.2,0.372,24.9,32.2,0.773,11.7,29.3,41.1,25.2,15.4,7.9,5,5.2,23.9,0.3,101,6.5,10,Utah Jazz,13.64238207,43
41997,1610612763,Vancouver Grizzlies,82,19,63,0.232,48.4,36.7,80.1,0.458,4,11,0.362,19.3,26.2,0.739,13.2,28.2,41.4,23.9,17.1,7.5,4.3,6.6,22.1,0.2,96.6,-7.3,10,Vancouver Grizzlies,14.84784165,29
41997,1610612764,Washington Wizards,82,42,40,0.512,48.3,37.6,83.1,0.452,3.9,11.5,0.339,18.2,26.3,0.691,13.7,28.5,42.2,23.2,14.1,8.4,4.6,4.5,22.4,0.2,97.2,0.6,10,Washington Wizards,15.46591569,35
41997,1610612765,Detroit Pistons,82,37,45,0.451,48.7,34.9,77.7,0.449,3.6,11.4,0.312,20.8,27.9,0.745,12.7,28.5,41.2,19.5,14.6,8.3,4.2,4.7,21.9,0.2,94.2,1.6,10,Detroit Pistons,14.75403835,34
41997,1610612766,Charlotte Hornets,82,51,31,0.622,48.2,36.2,77.4,0.468,4.2,11,0.383,20,26.7,0.751,12,28.5,40.6,23.7,15.2,8.4,3.8,4.5,21.4,0.3,96.6,2,10,Charlotte Hornets,13.71900114,28
41998,1610612737,Atlanta Hawks,50,31,19,0.62,48.3,30.8,75.2,0.409,3.9,12.9,0.306,20.8,28.4,0.731,13.5,30,43.5,15.6,14.9,6.9,5.2,4.9,19.7,0.2,86.3,2.9,10,Atlanta Hawks,14.28459352,28
41998,1610612738,Boston Celtics,50,19,31,0.38,48.6,36.3,83.3,0.436,5.5,15.2,0.36,14.9,21.5,0.692,13.6,29.2,42.8,21.5,16.1,9.1,5.1,5.1,23.9,0.1,93,-1.9,10,Boston Celtics,14.73133001,41
41998,1610612739,Cleveland Cavaliers,50,22,28,0.44,48.2,31.2,71.2,0.439,3.6,10.7,0.341,20.3,27.1,0.749,9.4,26.3,35.8,21.9,15.7,9,4.1,5.6,24.2,0.1,86.4,-1.7,10,Cleveland Cavaliers,13.82184011,38
41998,1610612741,Chicago Bulls,50,13,37,0.26,48.3,30.8,76.7,0.401,3.5,12.2,0.29,16.8,23.7,0.709,11.5,27.9,39.3,20.3,15.5,8.7,3.4,5.7,22.2,0.1,81.9,-9.5,10,Chicago Bulls,12.20731917,22
41998,1610612742,Dallas Mavericks,50,19,31,0.38,48.3,35,80.6,0.434,4,11.9,0.339,17.6,24.2,0.728,12.9,29.6,42.5,18.4,13.8,7,5.8,4.9,21.3,0.1,91.6,-2.4,10,Dallas Mavericks,14.77804409,50
41998,1610612743,Denver Nuggets,50,14,36,0.28,48.1,33.6,79.8,0.421,6,18.4,0.328,20.2,26.5,0.762,12.9,27.8,40.8,19.4,14.8,7.5,5.5,5.5,22.9,0.1,93.5,-6.6,10,Denver Nuggets,14.49767288,20
41998,1610612744,Golden State Warriors,50,21,29,0.42,48.5,34.6,83.5,0.415,3.2,11.3,0.287,15.9,23.5,0.676,16.3,31.2,47.5,20.7,15.4,8.3,4.4,6.1,25.4,0.1,88.3,-2.5,10,Golden State Warriors,14.38433991,39
41998,1610612745,Houston Rockets,50,31,19,0.62,48.3,35.1,76,0.462,6.7,18.3,0.368,17.3,23.7,0.729,10.7,30.8,41.5,21.2,16.2,7.7,5.2,4.9,19.2,0.1,94.2,2.3,10,Houston Rockets,15.44812692,30
41998,1610612746,Los Angeles Clippers,50,9,41,0.18,48.5,34.2,80.1,0.427,4.3,13.4,0.32,17.7,24.5,0.721,13.3,25.9,39.2,16.4,15.9,8.5,4.7,5.8,24.5,0.1,90.4,-8.8,10,Los Angeles Clippers,16.16636979,14
41998,1610612747,Los Angeles Lakers,50,31,19,0.62,48.2,36.8,78.7,0.468,4.8,13.7,0.352,20.5,30.1,0.683,12.3,29.6,42,21.9,15.1,7.8,5.7,3.9,24.6,0.1,99,3,10,Los Angeles Lakers,16.18929141,48
41998,1610612748,Miami Heat,50,33,17,0.66,48.1,32.3,71.3,0.453,5.8,16.1,0.359,18.6,25.2,0.735,10.1,30.2,40.3,20.4,14.9,6.5,6.1,3.8,20.7,0.1,89,5,10,Miami Heat,13.38284603,40
41998,1610612749,Milwaukee Bucks,50,28,22,0.56,48.2,35.1,76.4,0.459,4.6,12.4,0.373,16.9,23.1,0.733,11.4,27.4,38.8,20.6,14.4,8.8,4,3.9,22.8,0.2,91.7,1.7,10,Milwaukee Bucks,16.51300046,43
41998,1610612750,Minnesota Timberwolves,50,25,25,0.5,48.1,36.8,86.5,0.425,2.4,8.2,0.298,17,22.9,0.743,15.1,27.8,42.9,24.4,12.8,8.5,5.4,5.2,23.7,0.1,92.9,0.4,10,Minnesota Timberwolves,14.80858096,29
41998,1610612751,New Jersey Nets,50,16,34,0.32,48.2,33.8,83.2,0.406,4.5,13.6,0.331,19.2,25,0.769,14.3,28.7,43,18.4,15,9.8,5.5,6.5,22.6,0.2,91.3,-3.8,10,New Jersey Nets,14.73511318,43
41998,1610612752,New York Knicks,50,27,23,0.54,48.4,32.2,74.1,0.435,4.2,11.8,0.353,17.8,24.4,0.732,11,30.2,41.2,19.3,16.1,7.9,5.2,4.3,22.8,0.2,86.4,1,10,New York Knicks,14.42480229,31
41998,1610612753,Orlando Magic,50,33,17,0.66,48.2,33.7,78.9,0.428,4.5,13.5,0.33,17.5,25,0.7,13.8,28.9,42.7,21.3,16.4,9.9,4.3,4.8,18.7,0.1,89.5,2.6,10,Orlando Magic,13.19762372,35
41998,1610612754,Indiana Pacers,50,33,17,0.66,48.4,34.6,77.3,0.448,5.9,16,0.368,19.5,24.6,0.796,11.5,29,40.5,20.1,13,6.3,4.5,4.8,21.6,0.2,94.7,3.7,10,Indiana Pacers,15.5812287,33
41998,1610612755,Philadelphia 76ers,50,28,22,0.56,48.6,33.1,77.7,0.426,2,7.4,0.264,21.5,29.7,0.722,14.6,28.6,43.1,18.7,16.4,10.8,5.4,5.3,23,0.1,89.7,2.1,10,Philadelphia 76ers,13.78228869,35
41998,1610612756,Phoenix Suns,50,27,23,0.54,48.2,35.9,80.1,0.449,5.2,14,0.372,18.5,24.3,0.76,12,28.4,40.3,25,13.6,8.9,4,4.1,20.4,0.1,95.6,2.3,10,Phoenix Suns,17.12806531,28
41998,1610612757,Portland Trail Blazers,50,35,15,0.7,48.7,34.9,79.1,0.442,4.9,13.5,0.364,20,27,0.743,12.9,31.4,44.3,21.5,15.4,8.2,5.8,4.9,22.5,0.2,94.8,6.4,10,Portland Trail Blazers,16.78553082,9
41998,1610612758,Sacramento Kings,50,27,23,0.54,48.8,38.4,86.1,0.445,5.8,18.9,0.308,17.7,25.9,0.683,14.1,31.5,45.6,22.6,16.8,8.9,4.6,4.4,20.3,0.2,100.2,-0.4,10,Sacramento Kings,16.57911839,44
41998,1610612759,San Antonio Spurs,50,37,13,0.74,48.3,34.8,76.2,0.456,3.4,10.4,0.33,19.8,28.3,0.698,12.3,31.7,44,22,15.2,8.4,7,4.9,20.2,0.1,92.8,8.1,10,San Antonio Spurs,17.03405995,19
41998,1610612760,Seattle SuperSonics,50,25,25,0.5,48.4,35.1,79.5,0.442,6.2,18,0.344,18.4,27.1,0.681,13.5,28.4,42,21.7,15.3,7.9,4,4.5,20.9,0.2,94.9,-1.1,10,Seattle SuperSonics,15.31077984,21
41998,1610612761,Toronto Raptors,50,23,27,0.46,48.3,33.2,78.8,0.421,4.5,13.2,0.341,20.2,26.6,0.76,14.2,28.9,43.2,20.7,16,8.8,6.4,5.2,22.8,0.2,91.1,-1.6,10,Toronto Raptors,13.95967289,36
41998,1610612762,Utah Jazz,50,37,13,0.74,48.7,33.7,72.4,0.465,2.8,7.8,0.361,23.2,30.2,0.767,11.1,30.2,41.3,24.1,16.3,8,5.5,5.3,22.7,0.1,93.3,6.5,10,Utah Jazz,15.29596556,24
41998,1610612763,Vancouver Grizzlies,50,8,42,0.16,48.7,32.9,76.8,0.428,3,9.1,0.327,20.2,28.2,0.717,13,27.2,40.2,19.3,17,8.4,4,6.6,22.5,0.2,88.9,-8.7,10,Vancouver Grizzlies,16.0297141,36
41998,1610612764,Washington Wizards,50,18,32,0.36,48.2,35.4,79.4,0.445,3.6,11.6,0.309,16.9,24,0.705,11.9,28.1,40,21.3,14.7,7.9,3.9,4.2,23,0.1,91.2,-2.2,10,Washington Wizards,14.92720855,41
41998,1610612765,Detroit Pistons,50,29,21,0.58,48.2,33.2,74.3,0.447,5,13.6,0.365,19,25.7,0.74,12.1,28.2,40.3,20.2,15.8,8.9,4.2,4.5,22.8,0.1,90.4,3.4,10,Detroit Pistons,14.32916372,39
41998,1610612766,Charlotte Hornets,50,26,24,0.52,48.6,33.4,74.4,0.449,5.4,14.7,0.365,20.7,27.7,0.747,9.6,29.9,39.5,22.2,15.9,8.9,4.9,4.6,22,0.1,92.9,-0.1,10,Charlotte Hornets,15.69919388,21
41999,1610612737,Atlanta Hawks,82,28,54,0.341,48.4,36.6,83,0.441,3.1,9.9,0.317,18,24.2,0.743,14,31.3,45.3,18.9,15.4,6.1,5.6,4.9,21,1.6,94.3,-5.4,10,Atlanta Hawks,14.82837661,40
41999,1610612738,Boston Celtics,82,35,47,0.427,48.1,37.2,83.9,0.444,5.1,15.4,0.331,19.8,26.5,0.745,13.5,29.5,43,21.2,15.4,9.7,3.5,5.8,27.1,2.3,99.3,-0.8,10,Boston Celtics,15.12292107,25
41999,1610612739,Cleveland Cavaliers,82,32,50,0.39,48.4,36.3,82.1,0.442,4.2,11.2,0.373,20.2,26.9,0.75,12.3,30.5,42.8,23.7,17.4,8.7,4.4,6.1,27.1,3,97,-3.5,10,Cleveland Cavaliers,13.60528421,32
41999,1610612741,Chicago Bulls,82,17,65,0.207,48.3,31.3,75.4,0.415,4.1,12.6,0.329,18.1,25.5,0.709,12.6,28.3,40.9,20,19,7.9,4.7,5.6,23.3,2.6,84.8,-9.4,10,Chicago Bulls,11.66420466,28
41999,1610612742,Dallas Mavericks,82,40,42,0.488,48.1,39,85.9,0.453,6.3,16.2,0.391,17.2,21.4,0.804,11.4,29.8,41.2,22.1,13.7,7.2,5.1,5.1,21.6,3.8,101.4,-0.6,10,Dallas Mavericks,14.08748042,41
41999,1610612743,Denver Nuggets,82,35,47,0.427,48.4,37.3,84.3,0.442,5.7,17,0.336,18.7,25.8,0.724,13.1,31.6,44.7,23.3,15.6,6.8,7.5,5.6,23.9,2.5,99,-2.1,10,Denver Nuggets,14.89420943,32
41999,1610612744,Golden State Warriors,82,19,63,0.232,48.2,36.5,87.1,0.42,4.2,13,0.323,18.3,26.2,0.697,15.9,29.7,45.6,22.6,15.9,8.9,4.3,6,24.9,2,95.5,-8.3,10,Golden State Warriors,14.12863229,43
41999,1610612745,Houston Rockets,82,34,48,0.415,48.4,36.6,81.3,0.45,7.1,19.8,0.358,19.2,26.2,0.733,12.3,31.5,43.8,21.6,17.4,7.5,5.3,5.3,20.3,1.8,99.5,-0.9,10,Houston Rockets,14.30212272,37
41999,1610612746,Los Angeles Clippers,82,15,67,0.183,48.1,35.1,82.4,0.426,5.2,15.5,0.339,16.6,22.3,0.746,11.6,29,40.6,18,16.2,7,6,4.6,22.2,2,92,-11.5,10,Los Angeles Clippers,13.57464573,38
41999,1610612747,Los Angeles Lakers,82,67,15,0.817,48.3,38.3,83.4,0.459,4.2,12.8,0.329,20.1,28.9,0.696,13.6,33.4,47,23.4,13.9,7.5,6.5,4.2,22.5,2.5,100.8,8.5,10,Los Angeles Lakers,16.83374582,33
41999,1610612748,Miami Heat,82,52,30,0.634,48.4,36.3,78.8,0.46,5.4,14.7,0.371,16.4,22.3,0.736,11.2,31.9,43.2,23.5,15,7.1,6.4,4.4,23.7,2.1,94.4,3.1,10,Miami Heat,14.94867238,31
41999,1610612749,Milwaukee Bucks,82,42,40,0.512,48.4,38.7,83.3,0.465,4.8,13,0.369,19,24.2,0.786,12.4,28.9,41.3,22.6,15,8.2,4.6,4.1,24.6,2.2,101.2,0.2,10,Milwaukee Bucks,15.30756379,52
41999,1610612750,Minnesota Timberwolves,82,50,32,0.61,48.5,39.3,84.3,0.467,3,8.7,0.346,16.8,21.6,0.78,12.4,30.1,42.5,26.9,13.9,7.6,5.4,4.2,23.3,2.3,98.5,2.5,10,Minnesota Timberwolves,16.53830616,20
41999,1610612751,New Jersey Nets,82,31,51,0.378,48.4,36.3,83.9,0.433,5.8,16.8,0.347,19.5,24.9,0.784,12.7,28.2,40.9,20.6,13.6,8.8,4.8,5.7,23.3,2.4,98,-1,10,New Jersey Nets,16.07924469,23
41999,1610612752,New York Knicks,82,50,32,0.61,48.4,35.3,77.7,0.455,4.3,11.4,0.375,17.2,22,0.781,9.8,30.7,40.5,19.4,14.6,6.3,4.3,4.3,24.2,2.8,92.1,1.5,10,New York Knicks,13.38032567,40
41999,1610612753,Orlando Magic,82,41,41,0.5,48.2,38.6,85.5,0.452,3.6,10.6,0.338,19.2,26.1,0.735,14,31,44.9,20.8,17.6,9.1,5.7,5.8,24,2.8,100.1,0.7,10,Orlando Magic,16.31244976,36
41999,1610612754,Indiana Pacers,82,56,26,0.683,48.1,37.2,81,0.459,7.1,18.1,0.392,19.9,24.5,0.811,10.3,31.9,42.1,22.6,14.1,6.8,5.1,3.9,21.8,2.3,101.3,4.6,10,Indiana Pacers,17.07690617,19
