SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,CFID,CFPARAMS
42005,1610612747,Los Angeles Lakers,82,45,37,0.549,3971,105.4,102.6,2.8,0.58,1.52,16.6,0.288,0.736,0.512,0.148,0.495,0.539,93.57,0.518,10,Los Angeles Lakers
42005,1610612763,Memphis Grizzlies,82,49,33,0.598,3971,103,99.2,3.8,0.578,1.4,16.3,0.258,0.72,0.491,0.155,0.496,0.537,88.55,0.516,10,Memphis Grizzlies
42005,1610612748,Miami Heat,82,52,30,0.634,3951,106.4,101.7,4.7,0.557,1.43,16.5,0.267,0.764,0.526,0.154,0.517,0.556,93.81,0.538,10,Miami Heat
42005,1610612749,Milwaukee Bucks,82,40,42,0.488,3971,103.3,105,-1.7,0.594,1.48,16.9,0.273,0.746,0.505,0.154,0.492,0.535,93.57,0.486,10,Milwaukee Bucks
42005,1610612750,Minnesota Timberwolves,82,33,49,0.402,3971,99.6,101.7,-2.1,0.594,1.44,17,0.252,0.713,0.489,0.157,0.48,0.524,91.28,0.503,10,Minnesota Timberwolves
42005,1610612751,New Jersey Nets,82,49,33,0.598,3956,101.5,99.8,1.7,0.678,1.68,18.3,0.24,0.763,0.498,0.148,0.478,0.528,92.03,0.513,10,New Jersey Nets
42005,1610612740,New Orleans Hornets,82,38,44,0.463,3961,100.6,104.4,-3.8,0.537,1.39,15.2,0.269,0.734,0.495,0.145,0.464,0.515,91.32,0.484,10,New Orleans Hornets
42005,1610612752,New York Knicks,82,23,59,0.28,3986,101.1,108.4,-7.3,0.52,1.01,14.3,0.312,0.728,0.518,0.187,0.481,0.534,93.22,0.444,10,New York Knicks
42005,1610612753,Orlando Magic,82,36,46,0.439,3981,103.6,104.7,-1.1,0.514,1.21,15.1,0.285,0.725,0.511,0.165,0.496,0.543,90.65,0.495,10,Orlando Magic
42005,1610612755,Philadelphia 76ers,82,38,44,0.463,3981,103.7,104.8,-1.2,0.551,1.43,15.9,0.256,0.713,0.485,0.148,0.487,0.538,95.13,0.492,10,Philadelphia 76ers
42005,1610612756,Phoenix Suns,82,54,28,0.659,3991,109.4,102.9,6.4,0.635,2,19.7,0.221,0.721,0.477,0.134,0.537,0.568,98.13,0.547,10,Phoenix Suns
42005,1610612757,Portland Trail Blazers,82,21,61,0.256,3946,97.9,109.4,-11.5,0.534,1.24,15.2,0.266,0.682,0.471,0.162,0.474,0.511,90.09,0.424,10,Portland Trail Blazers
42005,1610612758,Sacramento Kings,82,44,38,0.537,3966,103.9,102.3,1.6,0.618,1.52,17.4,0.254,0.722,0.49,0.154,0.492,0.544,94.45,0.515,10,Sacramento Kings
42005,1610612759,San Antonio Spurs,82,63,19,0.768,3961,105.2,96.9,8.3,0.574,1.52,17.1,0.26,0.742,0.507,0.151,0.513,0.546,90.65,0.554,10,San Antonio Spurs
42005,1610612760,Seattle SuperSonics,82,35,47,0.427,3966,107.4,111.3,-3.9,0.551,1.4,16.1,0.304,0.69,0.494,0.154,0.504,0.551,94.47,0.467,10,Seattle SuperSonics
42005,1610612761,Toronto Raptors,82,27,55,0.329,3991,106.7,109.7,-3,0.529,1.49,15.6,0.254,0.733,0.483,0.138,0.5,0.548,93.45,0.459,10,Toronto Raptors
42005,1610612762,Utah Jazz,82,41,41,0.5,3976,100.8,104.5,-3.6,0.646,1.37,17.1,0.324,0.732,0.526,0.172,0.467,0.519,90.35,0.497,10,Utah Jazz
42005,1610612764,Washington Wizards,82,42,40,0.512,3966,106,104.7,1.3,0.512,1.33,14.6,0.295,0.709,0.495,0.145,0.484,0.538,94.88,0.503,10,Washington Wizards
42006,1610612737,Atlanta Hawks,82,30,52,0.366,3976,100.1,105.5,-5.3,0.556,1.2,15.4,0.292,0.709,0.498,0.17,0.471,0.523,92.5,0.466,10,Atlanta Hawks
42006,1610612738,Boston Celtics,82,24,58,0.293,3971,100.2,104.5,-4.4,0.57,1.21,15.7,0.27,0.738,0.499,0.172,0.479,0.53,94.46,0.459,10,Boston Celtics
42006,1610612766,Charlotte Bobcats,82,33,49,0.402,4001,100.7,104.8,-4.1,0.62,1.5,17.3,0.264,0.716,0.483,0.155,0.48,0.524,94.55,0.471,10,Charlotte Bobcats
42006,1610612741,Chicago Bulls,82,49,33,0.598,3956,102.5,97,5.4,0.601,1.4,17.1,0.286,0.743,0.516,0.166,0.493,0.534,96.04,0.539,10,Chicago Bulls
42006,1610612739,Cleveland Cavaliers,82,50,32,0.61,3976,102.6,98.9,3.7,0.574,1.45,16.3,0.297,0.758,0.522,0.152,0.484,0.522,93.2,0.52,10,Cleveland Cavaliers
42006,1610612742,Dallas Mavericks,82,67,15,0.817,3951,108.5,100.6,7.9,0.542,1.43,16.1,0.287,0.75,0.524,0.151,0.509,0.559,91.9,0.552,10,Dallas Mavericks
42006,1610612743,Denver Nuggets,82,45,37,0.549,3956,104.9,102.7,2.2,0.607,1.42,17.2,0.289,0.718,0.507,0.164,0.501,0.548,100.19,0.514,10,Denver Nuggets
42006,1610612765,Detroit Pistons,82,53,29,0.646,3976,106.2,101.1,5.1,0.601,1.77,17.5,0.283,0.709,0.496,0.135,0.488,0.535,89.72,0.533,10,Detroit Pistons
42006,1610612744,Golden State Warriors,82,42,40,0.512,3951,104.7,104.5,0.2,0.598,1.49,17.4,0.256,0.696,0.472,0.157,0.512,0.548,101.64,0.489,10,Golden State Warriors
42006,1610612745,Houston Rockets,82,52,30,0.634,3971,104,97.5,6.4,0.586,1.47,16.7,0.257,0.77,0.515,0.152,0.499,0.54,93.04,0.529,10,Houston Rockets
42006,1610612754,Indiana Pacers,82,35,47,0.427,3956,100,103,-3,0.585,1.26,16,0.284,0.727,0.501,0.17,0.474,0.523,94.93,0.485,10,Indiana Pacers
42006,1610612746,Los Angeles Clippers,82,40,42,0.488,3946,102.4,102.8,-0.4,0.612,1.42,17.1,0.272,0.747,0.512,0.162,0.481,0.537,93.2,0.509,10,Los Angeles Clippers
42006,1610612747,Los Angeles Lakers,82,42,40,0.512,4006,105.6,106.1,-0.5,0.596,1.45,17.2,0.261,0.723,0.494,0.159,0.511,0.554,95.99,0.499,10,Los Angeles Lakers
42006,1610612763,Memphis Grizzlies,82,22,60,0.268,3996,104.3,109.7,-5.4,0.56,1.25,16,0.259,0.711,0.485,0.168,0.504,0.555,95.88,0.462,10,Memphis Grizzlies
42006,1610612748,Miami Heat,82,44,38,0.537,3971,102.6,102,0.6,0.576,1.4,16.7,0.249,0.733,0.497,0.159,0.506,0.541,92.1,0.508,10,Miami Heat
42006,1610612749,Milwaukee Bucks,82,28,54,0.341,3971,104,109.1,-5,0.567,1.43,16.8,0.276,0.681,0.476,0.158,0.504,0.541,94.77,0.456,10,Milwaukee Bucks
42006,1610612750,Minnesota Timberwolves,82,32,50,0.39,4001,101.1,105.3,-4.2,0.617,1.45,17.7,0.252,0.721,0.492,0.164,0.49,0.537,93.35,0.487,10,Minnesota Timberwolves
42006,1610612751,New Jersey Nets,82,41,41,0.5,3976,103.7,103.5,0.2,0.674,1.62,18.7,0.246,0.744,0.497,0.157,0.504,0.546,93.61,0.499,10,New Jersey Nets
42006,1610612740,New Orleans Hornets,82,39,43,0.476,3976,101.9,104,-2.2,0.517,1.29,15,0.291,0.747,0.514,0.154,0.479,0.52,92.62,0.485,10,New Orleans Hornets
42006,1610612752,New York Knicks,82,33,49,0.402,4001,102.7,106.3,-3.6,0.528,1.09,14.8,0.31,0.74,0.527,0.181,0.494,0.539,93.14,0.471,10,New York Knicks
42006,1610612753,Orlando Magic,82,40,42,0.488,3956,102,101.7,0.4,0.53,1.1,15.2,0.293,0.737,0.52,0.183,0.5,0.544,92.2,0.502,10,Orlando Magic
42006,1610612755,Philadelphia 76ers,82,35,47,0.427,3976,101,103.9,-2.9,0.569,1.33,16.2,0.272,0.708,0.491,0.163,0.48,0.53,93.17,0.489,10,Philadelphia 76ers
42006,1610612756,Phoenix Suns,82,61,21,0.744,3981,111.4,103.4,8,0.626,1.78,19.3,0.227,0.719,0.486,0.147,0.551,0.59,98.08,0.561,10,Phoenix Suns
42006,1610612757,Portland Trail Blazers,82,32,50,0.39,3991,101.7,107.3,-5.6,0.526,1.22,15.1,0.282,0.73,0.502,0.163,0.483,0.53,90.85,0.459,10,Portland Trail Blazers
42006,1610612758,Sacramento Kings,82,33,49,0.402,3961,103.6,105.2,-1.7,0.566,1.39,15.9,0.231,0.725,0.473,0.149,0.491,0.545,97.23,0.485,10,Sacramento Kings
42006,1610612759,San Antonio Spurs,82,58,24,0.707,3956,106.7,97.4,9.2,0.605,1.6,17.9,0.242,0.757,0.51,0.15,0.521,0.561,91.97,0.569,10,San Antonio Spurs
42006,1610612760,Seattle SuperSonics,82,31,51,0.378,3966,104.1,107.5,-3.4,0.556,1.34,16.2,0.278,0.709,0.492,0.162,0.499,0.544,94.34,0.474,10,Seattle SuperSonics
42006,1610612761,Toronto Raptors,82,47,35,0.573,3951,105,103.2,1.8,0.601,1.65,17.6,0.222,0.745,0.481,0.142,0.504,0.55,94.73,0.514,10,Toronto Raptors
42006,1610612762,Utah Jazz,82,51,31,0.622,3961,106.7,104.7,2,0.659,1.58,18.6,0.317,0.751,0.534,0.164,0.502,0.551,94.06,0.531,10,Utah Jazz
42006,1610612764,Washington Wizards,82,41,41,0.5,3966,106.7,108,-1.3,0.541,1.47,15.5,0.281,0.71,0.489,0.141,0.491,0.542,96.73,0.485,10,Washington Wizards
42007,1610612737,Atlanta Hawks,82,37,45,0.451,3971,104,105.9,-2,0.606,1.48,17.1,0.297,0.717,0.508,0.158,0.483,0.535,93.62,0.498,10,Atlanta Hawks
42007,1610612738,Boston Celtics,82,66,16,0.805,3951,107.6,96.2,11.5,0.614,1.47,17.8,0.266,0.744,0.519,0.163,0.522,0.569,93.3,0.581,10,Boston Celtics
42007,1610612766,Charlotte Bobcats,82,32,50,0.39,3976,102.1,106.8,-4.7,0.591,1.45,16.7,0.256,0.71,0.482,0.154,0.492,0.532,94.07,0.469,10,Charlotte Bobcats
42007,1610612741,Chicago Bulls,82,33,49,0.402,3961,101,104.2,-3.2,0.606,1.51,16.8,0.289,0.731,0.502,0.152,0.47,0.515,95.73,0.48,10,Chicago Bulls
42007,1610612739,Cleveland Cavaliers,82,45,37,0.549,3971,103.2,103.7,-0.5,0.558,1.43,15.8,0.304,0.759,0.524,0.15,0.48,0.52,92.52,0.49,10,Cleveland Cavaliers
42007,1610612742,Dallas Mavericks,82,51,31,0.622,3946,108.6,103.1,5.4,0.569,1.66,16.9,0.267,0.75,0.516,0.137,0.502,0.554,92.47,0.536,10,Dallas Mavericks
42007,1610612743,Denver Nuggets,82,50,32,0.61,3971,107.6,103.2,4.4,0.612,1.68,17.8,0.255,0.721,0.493,0.143,0.51,0.557,102.32,0.529,10,Denver Nuggets
42007,1610612765,Detroit Pistons,82,59,23,0.72,3946,108,100,8,0.611,1.92,17.9,0.294,0.737,0.514,0.129,0.495,0.539,89.9,0.552,10,Detroit Pistons
42007,1610612744,Golden State Warriors,82,48,34,0.585,3956,109.1,106.6,2.6,0.539,1.69,16.3,0.272,0.703,0.479,0.13,0.511,0.548,101.42,0.496,10,Golden State Warriors
42007,1610612745,Houston Rockets,82,55,27,0.671,3946,103.9,98.8,5,0.585,1.56,16.9,0.291,0.748,0.523,0.147,0.492,0.528,92.88,0.535,10,Houston Rockets
42007,1610612754,Indiana Pacers,82,36,46,0.439,3951,103.7,104.6,-0.9,0.601,1.51,17,0.244,0.739,0.487,0.15,0.498,0.54,100.13,0.485,10,Indiana Pacers
42007,1610612746,Los Angeles Clippers,82,23,59,0.28,3961,98.8,106.4,-7.6,0.614,1.47,16.8,0.231,0.731,0.479,0.152,0.465,0.519,94.35,0.461,10,Los Angeles Clippers
42007,1610612747,Los Angeles Lakers,82,57,25,0.695,3956,110.3,102.8,7.4,0.617,1.73,18.2,0.263,0.734,0.508,0.143,0.525,0.57,98.01,0.551,10,Los Angeles Lakers
42007,1610612763,Memphis Grizzlies,82,22,60,0.268,3961,102.4,109.2,-6.8,0.514,1.26,15,0.238,0.734,0.483,0.155,0.5,0.539,97.49,0.451,10,Memphis Grizzlies
42007,1610612748,Miami Heat,82,15,67,0.183,3966,98.1,107.1,-9,0.585,1.37,16.4,0.221,0.719,0.466,0.157,0.482,0.522,92.5,0.445,10,Miami Heat
42007,1610612749,Milwaukee Bucks,82,26,56,0.317,3971,102.4,109.8,-7.5,0.582,1.45,16.6,0.3,0.73,0.506,0.156,0.482,0.522,93.85,0.452,10,Milwaukee Bucks
42007,1610612750,Minnesota Timberwolves,82,22,60,0.268,3946,100.7,108.9,-8.2,0.53,1.37,15.7,0.275,0.736,0.498,0.153,0.484,0.518,94.25,0.435,10,Minnesota Timberwolves
42007,1610612751,New Jersey Nets,82,34,48,0.415,3966,101.4,106.6,-5.2,0.674,1.57,18.2,0.266,0.738,0.501,0.159,0.481,0.528,93.87,0.475,10,New Jersey Nets
42007,1610612740,New Orleans Hornets,82,56,26,0.683,3961,109,102.9,6.2,0.564,1.83,17.3,0.27,0.754,0.506,0.128,0.512,0.548,92.12,0.526,10,New Orleans Hornets
42007,1610612752,New York Knicks,82,23,59,0.28,3976,101.4,109.6,-8.2,0.516,1.29,14.7,0.286,0.727,0.499,0.151,0.475,0.518,94.07,0.44,10,New York Knicks
42007,1610612753,Orlando Magic,82,52,30,0.634,3956,109,102.7,6.3,0.558,1.45,16.5,0.234,0.748,0.502,0.149,0.537,0.575,95.63,0.529,10,Orlando Magic
42007,1610612755,Philadelphia 76ers,82,40,42,0.488,3951,103,103.4,-0.4,0.547,1.43,16,0.318,0.72,0.517,0.152,0.482,0.522,93.08,0.5,10,Philadelphia 76ers
42007,1610612756,Phoenix Suns,82,55,27,0.671,3956,111.2,104.9,6.3,0.645,1.85,19.8,0.224,0.709,0.486,0.146,0.551,0.59,99.05,0.556,10,Phoenix Suns
42007,1610612757,Portland Trail Blazers,82,41,41,0.5,3981,104.1,105.5,-1.4,0.59,1.64,17.1,0.268,0.718,0.494,0.141,0.489,0.532,90.43,0.495,10,Portland Trail Blazers
42007,1610612758,Sacramento Kings,82,38,44,0.463,3966,104.5,107.2,-2.7,0.515,1.19,15,0.252,0.717,0.489,0.164,0.503,0.556,97.21,0.483,10,Sacramento Kings
42007,1610612759,San Antonio Spurs,82,56,26,0.683,3946,104.7,99.5,5.2,0.585,1.66,17.3,0.234,0.771,0.506,0.139,0.504,0.543,90.83,0.533,10,San Antonio Spurs
42007,1610612760,Seattle SuperSonics,82,20,62,0.244,3966,97.6,106.9,-9.2,0.559,1.33,16,0.268,0.737,0.503,0.16,0.467,0.509,98.94,0.45,10,Seattle SuperSonics
42007,1610612761,Toronto Raptors,82,41,41,0.5,3966,107.7,104.3,3.5,0.62,2.04,18.8,0.234,0.75,0.491,0.126,0.511,0.551,92.43,0.519,10,Toronto Raptors
42007,1610612762,Utah Jazz,82,54,28,0.659,3941,110.8,104,6.8,0.66,1.8,19.7,0.295,0.741,0.52,0.153,0.528,0.573,95.57,0.556,10,Utah Jazz
42007,1610612764,Washington Wizards,82,43,39,0.524,3981,106,106.8,-0.8,0.538,1.49,15.7,0.289,0.728,0.502,0.142,0.489,0.535,91.99,0.488,10,Washington Wizards
42008,1610612737,Atlanta Hawks,82,47,35,0.573,3941,106.6,104.6,2,0.561,1.58,16.4,0.26,0.716,0.489,0.139,0.504,0.546,92.04,0.507,10,Atlanta Hawks
42008,1610612738,Boston Celtics,82,62,20,0.756,3976,108.1,99.4,8.7,0.606,1.45,17.9,0.279,0.756,0.528,0.167,0.528,0.571,92.75,0.562,10,Boston Celtics
42008,1610612766,Charlotte Bobcats,82,35,47,0.427,3986,101.6,103.4,-1.8,0.607,1.36,17.1,0.277,0.73,0.505,0.169,0.494,0.536,90.82,0.495,10,Charlotte Bobcats
42008,1610612741,Chicago Bulls,82,41,41,0.5,3986,105.1,105.8,-0.7,0.554,1.45,16.2,0.28,0.709,0.496,0.15,0.493,0.541,95.79,0.499,10,Chicago Bulls
42008,1610612739,Cleveland Cavaliers,82,66,16,0.805,3956,109.7,99.4,10.3,0.55,1.59,16.6,0.277,0.746,0.52,0.139,0.519,0.56,91.22,0.559,10,Cleveland Cavaliers
42008,1610612742,Dallas Mavericks,82,50,32,0.61,3961,108.1,105.3,2.8,0.569,1.71,17.1,0.266,0.746,0.508,0.135,0.504,0.55,93.85,0.522,10,Dallas Mavericks
42008,1610612743,Denver Nuggets,82,54,28,0.659,3946,107.5,103.5,4,0.595,1.45,17,0.275,0.717,0.502,0.158,0.512,0.563,97,0.529,10,Denver Nuggets
42008,1610612765,Detroit Pistons,82,39,43,0.476,3981,104.5,105.2,-0.8,0.567,1.74,16.8,0.279,0.74,0.506,0.132,0.483,0.524,89.08,0.496,10,Detroit Pistons
42008,1610612744,Golden State Warriors,82,29,53,0.354,3976,106.6,110.1,-3.5,0.53,1.42,15.5,0.261,0.681,0.472,0.144,0.497,0.549,100.95,0.478,10,Golden State Warriors
42008,1610612745,Houston Rockets,82,53,29,0.646,3961,105.4,101.4,4,0.562,1.44,16.3,0.264,0.753,0.519,0.151,0.501,0.548,92.67,0.53,10,Houston Rockets
42008,1610612754,Indiana Pacers,82,36,46,0.439,3966,105.4,106.5,-1.2,0.551,1.49,16.3,0.254,0.745,0.498,0.145,0.501,0.545,98.94,0.489,10,Indiana Pacers
42008,1610612746,Los Angeles Clippers,82,19,63,0.232,3976,99.5,108.8,-9.2,0.583,1.41,16.5,0.251,0.712,0.475,0.156,0.481,0.52,94.57,0.441,10,Los Angeles Clippers
42008,1610612747,Los Angeles Lakers,82,65,17,0.793,3956,109.8,101.9,7.9,0.577,1.73,17.5,0.294,0.73,0.514,0.138,0.513,0.555,96.93,0.547,10,Los Angeles Lakers
42008,1610612763,Memphis Grizzlies,82,24,58,0.293,3961,100.9,106.8,-5.9,0.497,1.14,14.4,0.258,0.735,0.493,0.164,0.486,0.533,92.45,0.457,10,Memphis Grizzlies
42008,1610612748,Miami Heat,82,43,39,0.524,3991,105.1,104.7,0.4,0.551,1.63,16.4,0.246,0.729,0.486,0.134,0.5,0.54,92.29,0.505,10,Miami Heat
42008,1610612749,Milwaukee Bucks,82,34,48,0.415,3956,103.8,104.9,-1.2,0.599,1.56,17,0.278,0.74,0.499,0.147,0.483,0.531,95.18,0.485,10,Milwaukee Bucks
42008,1610612750,Minnesota Timberwolves,82,24,58,0.293,3961,102.6,109.1,-6.5,0.561,1.44,16,0.277,0.75,0.505,0.149,0.481,0.526,94.14,0.453,10,Minnesota Timberwolves
42008,1610612751,New Jersey Nets,82,34,48,0.415,3966,105.4,108.2,-2.8,0.559,1.52,16.2,0.252,0.735,0.49,0.141,0.497,0.543,92.3,0.474,10,New Jersey Nets
42008,1610612740,New Orleans Hornets,82,49,33,0.598,3951,106.2,104.1,2,0.553,1.56,16.4,0.246,0.749,0.498,0.139,0.501,0.548,90.04,0.515,10,New Orleans Hornets
42008,1610612752,New York Knicks,82,32,50,0.39,3961,105.3,108.4,-3.1,0.551,1.48,16,0.244,0.727,0.478,0.143,0.503,0.544,99.03,0.467,10,New York Knicks
42008,1610612760,Oklahoma City Thunder,82,23,59,0.28,3961,99.9,106.9,-7,0.555,1.25,15.7,0.286,0.739,0.508,0.167,0.471,0.521,96.11,0.464,10,Oklahoma City Thunder
42008,1610612753,Orlando Magic,82,59,23,0.72,3946,107.2,98.9,8.3,0.544,1.39,15.7,0.24,0.759,0.507,0.148,0.52,0.559,94.59,0.545,10,Orlando Magic
42008,1610612755,Philadelphia 76ers,82,41,41,0.5,3951,104.7,104.7,0,0.55,1.42,16,0.313,0.714,0.512,0.152,0.485,0.532,92.61,0.503,10,Philadelphia 76ers
42008,1610612756,Phoenix Suns,82,46,36,0.561,3951,111.2,108.5,2.6,0.565,1.48,17.5,0.277,0.717,0.506,0.16,0.545,0.584,98.39,0.525,10,Phoenix Suns
42008,1610612757,Portland Trail Blazers,82,54,28,0.659,3966,110.7,104.5,6.2,0.552,1.58,16.5,0.326,0.75,0.535,0.143,0.511,0.553,89.23,0.531,10,Portland Trail Blazers
42008,1610612758,Sacramento Kings,82,17,65,0.207,3981,102.6,111.9,-9.3,0.541,1.28,15.4,0.245,0.699,0.47,0.158,0.491,0.542,96.77,0.44,10,Sacramento Kings
42008,1610612759,San Antonio Spurs,82,54,28,0.659,3981,106.2,102,4.3,0.571,1.8,17.4,0.221,0.78,0.504,0.129,0.513,0.548,90.4,0.523,10,San Antonio Spurs
42008,1610612761,Toronto Raptors,82,33,49,0.402,3961,104.3,107.1,-2.8,0.601,1.67,17.6,0.24,0.737,0.491,0.141,0.494,0.542,94.44,0.492,10,Toronto Raptors
42008,1610612762,Utah Jazz,82,48,34,0.585,3976,107.1,104.7,2.5,0.644,1.67,18.6,0.282,0.727,0.505,0.153,0.504,0.554,95.58,0.535,10,Utah Jazz
42008,1610612764,Washington Wizards,82,19,63,0.232,3941,102.3,111.2,-8.9,0.548,1.43,15.9,0.277,0.714,0.49,0.149,0.48,0.524,93.39,0.448,10,Washington Wizards
42009,1610612737,Atlanta Hawks,82,53,29,0.646,3971,108.9,104,4.9,0.562,1.83,17.2,0.282,0.727,0.502,0.128,0.506,0.545,92.5,0.523,10,Atlanta Hawks
42009,1610612738,Boston Celtics,82,50,32,0.61,3956,105.4,101.1,4.3,0.635,1.58,18.6,0.228,0.738,0.491,0.158,0.522,0.564,93.84,0.54,10,Boston Celtics
42009,1610612766,Charlotte Bobcats,82,44,38,0.537,3976,101.5,100.2,1.3,0.58,1.29,16.2,0.265,0.742,0.507,0.168,0.49,0.538,92.8,0.518,10,Charlotte Bobcats
42009,1610612741,Chicago Bulls,82,41,41,0.5,3981,100.8,102.6,-1.8,0.553,1.45,16.1,0.266,0.748,0.51,0.148,0.477,0.52,95.54,0.5,10,Chicago Bulls
42009,1610612739,Cleveland Cavaliers,82,61,21,0.744,3956,108.8,101.5,7.3,0.592,1.61,17.8,0.251,0.772,0.524,0.148,0.532,0.57,93.54,0.552,10,Cleveland Cavaliers
42009,1610612742,Dallas Mavericks,82,55,27,0.671,3976,107.1,103.2,4,0.611,1.81,18.2,0.243,0.737,0.493,0.136,0.506,0.552,94.76,0.534,10,Dallas Mavericks
42009,1610612743,Denver Nuggets,82,53,29,0.646,3956,108.7,104.7,4,0.55,1.51,16.2,0.261,0.724,0.495,0.141,0.509,0.561,97.34,0.524,10,Denver Nuggets
42009,1610612765,Detroit Pistons,82,27,55,0.329,3956,102.4,108.9,-6.5,0.541,1.45,15.6,0.303,0.734,0.505,0.146,0.474,0.515,90.97,0.448,10,Detroit Pistons
42009,1610612744,Golden State Warriors,82,26,56,0.317,3946,105.4,109.4,-3.9,0.552,1.53,16.6,0.209,0.685,0.444,0.142,0.514,0.557,102.72,0.47,10,Golden State Warriors
42009,1610612745,Houston Rockets,82,42,40,0.512,3981,104.5,105.5,-1,0.579,1.51,16.6,0.269,0.738,0.495,0.148,0.494,0.537,96.55,0.489,10,Houston Rockets
42009,1610612754,Indiana Pacers,82,32,50,0.39,3941,101.3,104.2,-2.9,0.573,1.4,16.2,0.216,0.73,0.471,0.151,0.491,0.536,99.41,0.476,10,Indiana Pacers
42009,1610612746,Los Angeles Clippers,82,29,53,0.354,3941,100.9,107.1,-6.3,0.603,1.41,17.2,0.271,0.74,0.504,0.165,0.491,0.529,94.96,0.465,10,Los Angeles Clippers
42009,1610612747,Los Angeles Lakers,82,57,25,0.695,3966,105.9,101.1,4.9,0.55,1.58,16.4,0.276,0.744,0.512,0.139,0.496,0.538,95.24,0.529,10,Los Angeles Lakers
42009,1610612763,Memphis Grizzlies,82,40,42,0.488,3981,104.8,107.6,-2.9,0.479,1.24,14.5,0.313,0.733,0.523,0.156,0.494,0.536,96.14,0.486,10,Memphis Grizzlies
42009,1610612748,Miami Heat,82,47,35,0.573,3976,104.5,100.9,3.6,0.519,1.43,15.5,0.261,0.749,0.507,0.143,0.496,0.537,91.92,0.522,10,Miami Heat
42009,1610612749,Milwaukee Bucks,82,46,36,0.561,3996,102,100.9,1,0.57,1.6,16.5,0.262,0.764,0.501,0.138,0.482,0.518,94.01,0.495,10,Milwaukee Bucks
42009,1610612750,Minnesota Timberwolves,82,15,67,0.183,3956,98.9,109.3,-10.4,0.524,1.22,15.2,0.267,0.736,0.497,0.164,0.478,0.518,98.46,0.432,10,Minnesota Timberwolves
42009,1610612751,New Jersey Nets,82,12,70,0.146,3956,98.1,108,-10,0.547,1.3,15.2,0.251,0.718,0.474,0.153,0.458,0.509,93.62,0.429,10,New Jersey Nets
42009,1610612740,New Orleans Hornets,82,37,45,0.451,3966,105.1,107.3,-2.3,0.575,1.66,17.4,0.248,0.738,0.489,0.141,0.506,0.543,94.83,0.484,10,New Orleans Hornets
42009,1610612752,New York Knicks,82,29,53,0.354,3976,105.2,109.1,-4,0.567,1.54,16.8,0.235,0.721,0.474,0.144,0.509,0.547,96.1,0.474,10,New York Knicks
42009,1610612760,Oklahoma City Thunder,82,50,32,0.61,3961,105.8,101.6,4.1,0.535,1.34,15.7,0.286,0.736,0.517,0.156,0.494,0.547,95.58,0.532,10,Oklahoma City Thunder
42009,1610612753,Orlando Magic,82,59,23,0.72,3946,109.5,100.2,9.3,0.537,1.4,16,0.246,0.774,0.519,0.15,0.536,0.573,94.22,0.551,10,Orlando Magic
42009,1610612755,Philadelphia 76ers,82,27,55,0.329,3961,103.4,107.6,-4.2,0.558,1.45,16.5,0.276,0.732,0.5,0.154,0.496,0.534,93.91,0.478,10,Philadelphia 76ers
42009,1610612756,Phoenix Suns,82,54,28,0.659,3946,112.7,106.9,5.8,0.573,1.58,17.6,0.276,0.708,0.504,0.151,0.546,0.585,97.91,0.536,10,Phoenix Suns
42009,1610612757,Portland Trail Blazers,82,50,32,0.61,3971,108,104,4.1,0.563,1.65,16.7,0.282,0.748,0.513,0.136,0.499,0.547,90.2,0.525,10,Portland Trail Blazers
42009,1610612758,Sacramento Kings,82,25,57,0.305,3976,102.4,107.2,-4.8,0.534,1.37,15.7,0.278,0.735,0.503,0.153,0.491,0.528,96.55,0.467,10,Sacramento Kings
42009,1610612759,San Antonio Spurs,82,50,32,0.61,3956,107.2,102,5.2,0.581,1.64,17.5,0.268,0.763,0.52,0.144,0.515,0.552,94.02,0.532,10,San Antonio Spurs
42009,1610612761,Toronto Raptors,82,40,42,0.488,3956,108.6,110.2,-1.6,0.564,1.64,17.2,0.247,0.729,0.495,0.14,0.521,0.564,95.44,0.489,10,Toronto Raptors
42009,1610612762,Utah Jazz,82,53,29,0.646,3951,107.8,102.9,4.8,0.678,1.76,19.9,0.268,0.756,0.519,0.157,0.524,0.565,96.03,0.55,10,Utah Jazz
42009,1610612764,Washington Wizards,82,26,56,0.317,3966,101.4,106.7,-5.4,0.518,1.28,15.1,0.276,0.724,0.497,0.157,0.481,0.524,94.1,0.462,10,Washington Wizards
42010,1610612737,Atlanta Hawks,82,44,38,0.537,3946,103.2,104.6,-1.4,0.607,1.61,17.8,0.234,0.746,0.492,0.148,0.501,0.542,91.56,0.493,10,Atlanta Hawks
42010,1610612738,Boston Celtics,82,56,26,0.683,3956,104,97.8,6.2,0.635,1.61,18.9,0.211,0.747,0.495,0.157,0.519,0.561,92.51,0.558,10,Boston Celtics
42010,1610612766,Charlotte Bobcats,82,34,48,0.415,3961,100.8,104.8,-4,0.601,1.45,17,0.257,0.752,0.503,0.157,0.482,0.528,92.09,0.48,10,Charlotte Bobcats
