24,Mason Plumlee,C,11-Jun,245,March 5 1990,2,Duke University,POR,2016
24,Rondae Hollis-Jefferson,SF,7-Jun,220,January 3 1995,R,University of Arizona,BRK,2016
24,Andre Miller,PG,3-Jun,200,March 19 1976,16,University of Utah,SAS,2016
24,Kent Bazemore,SF,5-Jun,201,July 1 1989,3,Old Dominion University,ATL,2016
24,Kobe Bryant,SF,6-Jun,212,August 23 1978,19,,LAL,2016
24,Jeff Withey,C,Jul-00,231,March 7 1990,2,University of Kansas,UTA,2016
24,Norman Powell,SG,4-Jun,215,May 25 1993,R,University of California Los Angeles,TOR,2016
24,Richard Jefferson,SF,7-Jun,233,June 21 1980,14,University of Arizona,CLE,2016
25,Jordan Hamilton,SF,7-Jun,220,October 6 1990,4,University of Texas at Austin,NOP,2016
25,Rakeem Christmas,PF,9-Jun,250,December 1 1991,R,Syracuse University,IND,2016
25,Chandler Parsons,SF,9-Jun,227,October 25 1988,4,University of Florida,DAL,2016
25,Briante Weber,PG,2-Jun,165,December 29 1992,R,Virginia Commonwealth University,MIA,2016
25,Reggie Bullock,SF,7-Jun,205,March 16 1991,2,University of North Carolina,DET,2016
25,Thabo Sefolosha,SF,7-Jun,220,May 2 1984,9,,ATL,2016
25,Austin Rivers,SG,4-Jun,200,August 1 1992,3,Duke University,LAC,2016
25,Al Jefferson,C,10-Jun,289,January 4 1985,11,,CHO,2016
25,Raul Neto,PG,1-Jun,179,May 19 1992,R,,UTA,2016
25,Eric Moreland,PF,10-Jun,238,December 24 1991,1,Oregon State University,SAC,2016
26,Kyle Korver,SG,7-Jun,212,March 17 1981,12,Creighton University,ATL,2016
26,Duje Dukan,PF,9-Jun,220,December 4 1991,R,University of Wisconsin,SAC,2016
27,Jordan Hill,PF,10-Jun,235,July 27 1987,6,University of Arizona,IND,2016
27,Zaza Pachulia,C,11-Jun,270,February 10 1984,12,,DAL,2016
27,Rudy Gobert,C,1-Jul,245,June 26 1992,2,,UTA,2016
28,Ian Mahinmi,C,11-Jun,250,November 5 1986,7,,IND,2016
28,R.J. Hunter,SG,5-Jun,185,October 24 1993,R,Georgia State University,BOS,2016
28,Tarik Black,C,9-Jun,250,November 22 1991,1,University of Kansas,LAL,2016
30,Norris Cole,PG,2-Jun,175,October 13 1988,4,Cleveland State University,NOP,2016
30,Thaddeus Young,PF,8-Jun,221,June 21 1988,8,Georgia Institute of Technology,BRK,2016
30,David West,PF,9-Jun,250,August 29 1980,12,Xavier University,SAS,2016
30,Stephen Curry,PG,3-Jun,185,March 14 1988,6,Davidson College,GSW,2016
30,C.J. Wilcox,SG,5-Jun,195,December 30 1990,1,University of Washington,LAC,2016
30,Jon Leuer,PF,10-Jun,228,May 14 1989,4,University of Wisconsin,PHO,2016
30,Troy Daniels,SG,4-Jun,205,July 15 1991,2,Virginia Commonwealth University,CHO,2016
30,Julius Randle,PF,9-Jun,250,November 29 1994,1,University of Kentucky,LAL,2016
30,Seth Curry,PG,2-Jun,185,August 23 1990,2,Duke University,SAC,2016
30,Dahntay Jones,SF,6-Jun,225,December 27 1980,11,Duke University,CLE,2016
31,Bryce Dejean-Jones,SG,6-Jun,209,August 21 1992,R,Iowa State University,NOP,2016
31,Hollis Thompson,SG,8-Jun,206,April 3 1991,2,Georgetown University,PHI,2016
31,John Henson,C,11-Jun,229,December 28 1990,3,University of North Carolina,MIL,2016
31,Mike Muscala,PF,11-Jun,240,July 1 1991,2,Bucknell University,ATL,2016
31,Jason Terry,SG,2-Jun,185,September 15 1977,16,University of Arizona,HOU,2016
31,Festus Ezeli,C,11-Jun,255,October 21 1989,2,Vanderbilt University,GSW,2016
31,Terrence Ross,SF,7-Jun,195,February 5 1991,3,University of Washington,TOR,2016
31,Caron Butler,SF,7-Jun,228,March 13 1980,13,University of Connecticut,SAC,2016
32,Mike Scott,PF,8-Jun,237,July 16 1988,3,University of Virginia,ATL,2016
32,K.J. McDaniels,SG,6-Jun,205,February 9 1993,1,Clemson University,HOU,2016
32,Blake Griffin,PF,10-Jun,251,March 16 1989,5,University of Oklahoma,LAC,2016
32,Karl-Anthony Towns,C,Jul-00,244,November 15 1995,R,University of Kentucky,MIN,2016
32,C.J. Watson,PG,2-Jun,175,April 17 1984,8,University of Tennessee,ORL,2016
33,Marc Gasol,C,1-Jul,255,January 29 1985,7,,MEM,2016
33,Mitch McGary,PF,10-Jun,255,June 6 1992,1,University of Michigan,OKC,2016
33,Ryan Anderson,PF,10-Jun,240,May 6 1988,7,University of California,NOP,2016
33,Robert Covington,SF,9-Jun,215,December 14 1990,2,Tennessee State University,PHI,2016
33,Myles Turner,C,11-Jun,243,March 24 1996,R,University of Texas at Austin,IND,2016
33,Willie Reed,PF,10-Jun,220,May 16 1990,R,Saint Louis University,BRK,2016
33,Boris Diaw,PF,8-Jun,250,April 16 1982,12,,SAS,2016
33,Corey Brewer,SF,9-Jun,186,March 5 1986,8,University of Florida,HOU,2016
33,Wesley Johnson,SF,7-Jun,215,July 11 1987,5,Syracuse University,LAC,2016
33,Adreian Payne,PF,10-Jun,237,February 19 1991,1,Michigan State University,MIN,2016
33,Trevor Booker,PF,8-Jun,228,November 25 1987,5,Clemson University,UTA,2016
34,Brandan Wright,PF,10-Jun,210,October 5 1987,7,University of North Carolina,MEM,2016
34,Josh Huestis,SF,7-Jun,230,December 19 1991,R,Stanford University,OKC,2016
34,Cliff Alexander,PF,8-Jun,240,November 16 1995,R,University of Kansas,POR,2016
34,Devin Harris,PG,3-Jun,192,February 27 1983,11,University of Wisconsin,DAL,2016
34,Giannis Antetokounmpo,SF,11-Jun,222,December 6 1994,2,,MIL,2016
34,Tobias Harris,PF,9-Jun,235,July 15 1992,4,University of Tennessee,DET,2016
34,Mike Dunleavy,SF,9-Jun,230,September 15 1980,13,Duke University,CHI,2016
34,Shaun Livingston,PG,7-Jun,182,September 11 1985,10,,GSW,2016
34,Paul Pierce,SF,7-Jun,235,October 13 1977,17,University of Kansas,LAC,2016
35,Kevin Durant,SF,9-Jun,240,September 29 1988,8,University of Texas at Austin,OKC,2016
35,Chris Kaman,C,Jul-00,265,April 28 1982,12,Central Michigan University,POR,2016
35,Christian Wood,PF,11-Jun,220,September 27 1995,R,University of Nevada Las Vegas,PHI,2016
35,Montrezl Harrell,PF,8-Jun,240,January 26 1994,R,University of Louisville,HOU,2016
35,Kenneth Faried,PF,8-Jun,228,November 19 1989,4,Morehead State University,DEN,2016
35,Mirza Teletovic,PF,9-Jun,242,September 18 1985,3,,PHO,2016
36,Marcus Smart,PG,4-Jun,220,March 6 1994,1,Oklahoma State University,BOS,2016
36,Kevon Looney,PF,9-Jun,220,February 6 1996,R,University of California Los Angeles,GSW,2016
37,Metta World Peace,SF,6-Jun,260,November 13 1979,15,St. John's University,LAL,2016
39,Jerami Grant,SF,8-Jun,210,March 12 1994,1,Syracuse University,PHI,2016
40,Glenn Robinson III,PF,7-Jun,222,January 8 1994,1,University of Michigan,IND,2016
40,Udonis Haslem,PF,8-Jun,235,June 9 1980,12,University of Florida,MIA,2016
40,Boban Marjanovic,C,3-Jul,290,August 15 1988,R,,SAS,2016
40,Harrison Barnes,SF,8-Jun,210,May 30 1992,3,University of North Carolina,GSW,2016
40,Cody Zeller,C,Jul-00,240,October 5 1992,2,Indiana University,CHO,2016
41,Dirk Nowitzki,PF,Jul-00,245,June 19 1978,17,,DAL,2016
41,Thomas Robinson,PF,10-Jun,237,March 17 1991,3,University of Kansas,BRK,2016
41,Kelly Olynyk,C,Jul-00,238,April 19 1991,2,Gonzaga University,BOS,2016
41,Cameron Bairstow,C,9-Jun,250,December 7 1990,1,University of New Mexico,CHI,2016
41,Trey Lyles,PF,10-Jun,234,November 5 1995,R,University of Kentucky,UTA,2016
41,Kosta Koufos,PF,Jul-00,265,February 24 1989,7,Ohio State University,SAC,2016
42,Lance Thomas,SF,8-Jun,235,April 24 1988,4,Duke University,NYK,2016
42,Alexis Ajinca,C,2-Jul,248,May 6 1988,5,,NOP,2016
42,Elton Brand,PF,8-Jun,275,March 11 1979,16,Duke University,PHI,2016
42,Shayne Whittington,PF,11-Jun,250,March 27 1991,1,Western Michigan University,IND,2016
42,David Lee,PF,9-Jun,245,April 29 1983,10,University of Florida,DAL,2016
42,Nene,PF,11-Jun,250,September 13 1982,13,,WAS,2016
43,Anthony Tolliver,PF,8-Jun,240,June 1 1985,7,Creighton University,DET,2016
43,Kris Humphries,PF,9-Jun,235,February 6 1985,11,University of Minnesota,ATL,2016
44,Luis Montero,SG,7-Jun,185,April 6 1993,R,Westchester CC,POR,2016
44,Dante Cunningham,SF,8-Jun,230,April 22 1987,6,Villanova University,NOP,2016
44,Solomon Hill,SF,7-Jun,225,March 18 1991,2,University of Arizona,IND,2016
44,Bojan Bogdanovic,SF,8-Jun,216,April 18 1989,1,,BRK,2016
44,Tyler Zeller,C,Jul-00,253,January 17 1990,3,University of North Carolina,BOS,2016
44,Nikola Mirotic,PF,10-Jun,220,February 11 1991,1,,CHI,2016
44,Frank Kaminsky,C,Jul-00,242,April 4 1993,R,University of Wisconsin,CHO,2016
44,Andrew Nicholson,PF,9-Jun,250,December 8 1989,3,St. Bonaventure University,ORL,2016
45,Cole Aldrich,C,11-Jun,250,October 31 1988,5,University of Kansas,LAC,2016
50,Zach Randolph,PF,9-Jun,260,July 16 1981,14,Michigan State University,MEM,2016
50,Salah Mejri,C,1-Jul,245,June 15 1986,R,,DAL,2016
50,Joel Anthony,C,9-Jun,245,August 9 1982,8,University of Nevada Las Vegas,DET,2016
50,Tyler Hansbrough,PF,9-Jun,250,November 3 1985,6,University of North Carolina,CHO,2016
50,Robert Sacre,C,Jul-00,270,June 6 1989,3,Gonzaga University,LAL,2016
52,Mo Williams,PG,1-Jun,198,December 19 1982,12,University of Alabama,CLE,2016
54,Patrick Patterson,PF,9-Jun,235,March 14 1989,5,University of Kentucky,TOR,2016
55,Jordan Mickey,PF,8-Jun,235,July 9 1994,R,Louisiana State University,BOS,2016
55,E'Twaun Moore,SG,4-Jun,191,February 28 1989,4,Purdue University,CHI,2016
55,Delon Wright,PG,5-Jun,190,April 26 1992,R,University of Utah,TOR,2016
55,Brandon Jennings,PG,1-Jun,169,September 23 1989,6,,ORL,2016
77,Johnny O'Bryant,PF,9-Jun,257,June 1 1993,1,Louisiana State University,MIL,2016
77,Joffrey Lauvergne,C,11-Jun,220,September 30 1991,1,,DEN,2016
88,Nemanja Bjelica,PF,10-Jun,240,May 9 1988,R,,MIN,2016
90,Amir Johnson,PF,9-Jun,240,May 1 1987,10,,BOS,2016
90,Drew Gooden,PF,10-Jun,250,September 24 1981,13,University of Kansas,WAS,2016
92,Lucas Nogueira,C,Jul-00,220,July 26 1992,1,,TOR,2016
99,Jae Crowder,SF,6-Jun,235,July 6 1990,3,Marquette University,BOS,2016
,Tony Wroten,G,6-Jun,205,April 13 1993,3,University of Washington,NYK,2016
,Quincy Pondexter,G-F,7-Jun,220,March 10 1988,5,University of Washington,NOP,2016
,Joel Embiid,C,Jul-00,250,March 16 1994,R,University of Kansas,PHI,2016
,Dorell Wright,F-G,9-Jun,205,December 2 1985,11,,MIA,2016
,Lorenzo Brown,G,5-Jun,189,August 26 1990,2,North Carolina State University,DET,2016
,Wilson Chandler,F,8-Jun,225,May 10 1987,8,DePaul University,DEN,2016
,John Holland,G-F,5-Jun,205,November 6 1988,R,Boston University,BOS,2016
