SEASON_ID,TEAM_ID,GROUP_SET,PLAYER_ID,PLAYER_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,PER
42008,1610612740,Players,101108,Chris Paul,78,47,31,0.603,38.5,8.1,16.1,0.503,0.8,2.3,0.364,5.8,6.7,0.868,0.9,4.7,5.5,11.0,3.0,2.8,0.1,0.7,2.7,6.7,22.8,4.5,50,6,30.7828411497
42008,1610612740,Players,2561,David West,76,45,31,0.592,39.2,8.0,17.0,0.472,0.1,0.3,0.24,4.8,5.5,0.884,2.1,6.4,8.5,2.3,2.1,0.6,0.9,0.7,2.7,4.0,21.0,3.0,29,0,19.284059777
42008,1610612740,Players,2484,Devin Brown,63,38,25,0.603,13.8,1.8,5.0,0.355,0.4,1.5,0.289,1.2,1.6,0.78,0.5,1.4,1.9,0.9,0.9,0.5,0.1,0.5,1.3,1.1,5.2,0.0,0,0,9.31740611575
42008,1610612740,Players,200756,Hilton Armstrong,70,40,30,0.571,15.6,2.0,3.5,0.561,0.0,0.0,0.0,0.9,1.4,0.633,1.2,1.6,2.8,0.4,1.1,0.4,0.6,0.3,2.6,1.5,4.8,-1.1,1,0,10.5616900218
42008,1610612740,Players,1899,James Posey,75,45,30,0.6,28.5,2.9,7.0,0.412,1.5,4.2,0.369,1.6,1.9,0.822,0.5,4.3,4.8,1.1,1.1,0.8,0.3,0.3,2.9,2.1,8.9,0.7,3,0,10.6236234071
42008,1610612740,Players,201153,Julian Wright,54,30,24,0.556,14.3,2.0,4.3,0.466,0.0,0.4,0.095,0.3,0.6,0.567,0.9,2.0,2.8,0.8,0.8,0.6,0.4,0.1,0.9,0.7,4.4,0.1,1,0,12.4431949408
42008,1610612740,Players,2408,Melvin Ely,31,16,15,0.516,12.0,1.2,3.1,0.389,0.0,0.0,0.0,0.7,1.2,0.639,1.0,1.1,2.1,0.6,0.7,0.1,0.3,0.4,1.9,1.5,3.1,-0.9,0,0,5.35331607077
42008,1610612740,Players,2229,Mike James,8,5,3,0.625,9.2,1.0,3.1,0.32,0.4,0.5,0.75,0.1,0.3,0.5,0.1,0.8,0.9,1.0,0.4,0.3,0.0,0.3,0.9,0.3,2.5,-6.1,0,0,5.45743675376
42008,1610612740,Players,2050,Morris Peterson,43,25,18,0.581,12.0,1.7,4.3,0.399,0.8,2.0,0.388,0.3,0.4,0.632,0.3,1.7,2.0,0.4,0.3,0.3,0.0,0.1,1.2,0.7,4.4,0.0,0,0,10.6553075488
42008,1610612740,Players,978,Peja Stojakovic,61,35,26,0.574,34.2,4.7,11.8,0.399,2.4,6.3,0.378,1.5,1.7,0.894,0.7,3.6,4.3,1.2,0.8,0.9,0.0,0.3,1.7,1.1,13.3,3.4,1,0,12.7169429982
42008,1610612740,Players,2446,Rasual Butler,82,49,33,0.598,31.9,4.2,9.8,0.433,1.7,4.4,0.39,1.0,1.3,0.782,0.6,2.7,3.3,0.9,0.7,0.6,0.7,0.3,1.9,1.1,11.2,-0.2,1,0,11.5632386802
42008,1610612740,Players,1763,Ryan Bowen,21,14,7,0.667,10.4,1.0,1.8,0.579,0.0,0.0,0.0,0.1,0.2,0.6,0.5,0.7,1.1,0.4,0.2,0.7,0.2,0.0,1.8,0.2,2.2,-1.0,0,0,9.43758445558
42008,1610612740,Players,1752,Sean Marks,60,36,24,0.6,14.0,1.3,2.8,0.485,0.0,0.2,0.2,0.5,0.7,0.682,1.0,2.1,3.1,0.2,0.6,0.1,0.6,0.3,2.0,0.7,3.2,-0.8,0,0,7.48488113325
42008,1610612740,Players,2199,Tyson Chandler,45,30,15,0.667,32.1,3.6,6.3,0.565,0.0,0.0,0.0,1.7,3.0,0.579,3.6,5.1,8.7,0.5,1.6,0.3,1.2,0.3,3.2,2.8,8.8,4.4,15,0,13.2484367346
42008,1610612752,Players,1733,Al Harrington,68,25,43,0.368,35.0,7.5,16.8,0.446,2.4,6.5,0.362,3.4,4.2,0.804,1.3,5.0,6.3,1.4,2.3,1.2,0.3,1.1,3.1,3.7,20.7,-0.7,9,0,18.4953031906
42008,1610612752,Players,101194,Anthony Roberson,23,8,15,0.348,11.0,1.7,4.5,0.379,1.0,3.1,0.338,0.2,0.2,1.0,0.2,0.5,0.7,0.8,0.3,0.4,0.0,0.0,0.8,0.3,4.7,-2.5,0,0,12.3786351169
42008,1610612752,Players,200798,Cheikh Samb,2,0,2,0.0,3.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,-15.2846883626
42008,1610612752,Players,2768,Chris Duhon,79,31,48,0.392,36.8,3.6,8.6,0.421,1.6,4.1,0.391,2.3,2.6,0.856,0.6,2.5,3.1,7.2,2.8,0.9,0.1,0.5,1.6,2.2,11.1,-2.8,13,0,13.8237100542
42008,1610612752,Players,2404,Chris Wilcox,25,7,18,0.28,13.2,2.2,4.1,0.529,0.0,0.0,0.0,1.1,2.1,0.509,1.2,2.0,3.3,0.6,0.8,0.3,0.2,0.4,1.9,1.6,5.4,-2.3,0,0,14.7418491269
42008,1610612752,Players,201235,Courtney Sims,1,0,1,0.0,11.3,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0,0,21.6425750579
42008,1610612752,Players,201568,Danilo Gallinari,28,14,14,0.5,14.7,2.0,4.5,0.448,1.1,2.6,0.444,0.9,1.0,0.963,0.5,1.5,2.0,0.5,0.5,0.5,0.1,0.2,1.7,1.3,6.1,1.8,0,0,14.1824860802
42008,1610612752,Players,101135,David Lee,81,32,49,0.395,34.9,6.4,11.7,0.549,0.0,0.0,0.0,3.1,4.1,0.755,3.2,8.6,11.7,2.1,1.9,1.0,0.3,1.3,3.2,2.9,16.0,-2.4,65,0,21.1143856306
42008,1610612752,Players,201193,Demetris Nichols,2,0,2,0.0,4.4,1.0,2.5,0.4,0.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2.5,-1.0,0,0,18.4911429527
42008,1610612752,Players,2201,Eddy Curry,3,0,3,0.0,3.9,0.7,0.7,1.0,0.0,0.0,0.0,0.3,1.0,0.333,0.0,1.3,1.3,0.0,0.7,0.0,0.0,0.0,1.7,1.0,1.7,-4.7,0,0,-0.436649005229
42008,1610612752,Players,2037,Jamal Crawford,11,6,5,0.545,35.6,6.6,15.4,0.432,3.2,7.0,0.455,3.2,4.2,0.761,0.2,1.4,1.5,4.4,2.4,0.8,0.0,0.4,1.2,2.7,19.6,-0.7,0,0,17.6935624209
42008,1610612752,Players,2407,Jared Jeffries,56,22,34,0.393,23.4,2.1,4.9,0.44,0.0,0.2,0.083,1.0,1.6,0.611,2.3,1.8,4.1,1.4,1.2,0.8,0.6,0.5,2.7,1.8,5.3,-1.7,1,0,9.59586652387
42008,1610612752,Players,1744,Jerome James,2,1,1,0.5,4.9,1.5,4.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,3.0,0.0,0,0,13.2300682966
42008,1610612752,Players,201621,Joe Crawford,2,1,1,0.5,11.4,1.5,5.0,0.3,0.5,2.0,0.25,1.0,1.0,1.0,0.5,1.5,2.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,4.5,3.5,0,0,11.8900885031
42008,1610612752,Players,1716,Larry Hughes,25,9,16,0.36,27.5,3.9,10.0,0.39,1.4,3.6,0.385,2.0,2.5,0.794,0.4,2.2,2.6,2.4,1.4,1.4,0.2,0.6,1.8,2.2,11.2,-3.9,0,0,13.6541275645
42008,1610612752,Players,990,Malik Rose,18,7,11,0.389,8.9,0.6,2.3,0.268,0.0,0.2,0.0,0.4,0.6,0.727,0.2,1.5,1.7,0.6,0.9,0.1,0.1,0.3,1.3,0.4,1.7,-0.4,0,0,-2.83693233884
42008,1610612752,Players,200776,Mardy Collins,9,4,5,0.444,8.3,0.9,2.6,0.348,0.0,0.3,0.0,0.4,1.0,0.444,0.2,0.7,0.9,1.1,0.6,0.2,0.0,0.6,0.8,0.9,2.2,-0.3,0,0,4.04149679362
42008,1610612752,Players,200754,Mouhamed Sene,1,1,0,1.0,5.6,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0,0,39.5683695921
42008,1610612752,Players,101126,Nate Robinson,74,28,46,0.378,29.8,6.1,13.9,0.437,1.7,5.2,0.325,3.4,4.0,0.841,1.3,2.6,3.9,4.1,1.9,1.3,0.1,0.4,2.8,3.3,17.2,0.1,4,0,21.4168579158
42008,1610612752,Players,2047,Quentin Richardson,72,29,43,0.403,26.3,3.6,9.3,0.393,1.7,4.6,0.365,1.2,1.6,0.761,1.0,3.4,4.4,1.6,1.0,0.7,0.1,0.6,1.8,1.4,10.2,-1.6,1,0,12.7603923704
42008,1610612752,Players,1501,Tim Thomas,36,14,22,0.389,21.5,3.3,7.2,0.461,1.5,3.5,0.421,1.5,1.9,0.806,0.6,2.6,3.1,1.3,1.3,0.6,0.3,0.4,2.5,1.6,9.6,0.9,0,0,14.5366056828
42008,1610612752,Players,201163,Wilson Chandler,82,32,50,0.39,33.4,5.5,12.9,0.432,1.3,3.8,0.328,2.1,2.6,0.795,1.1,4.3,5.4,2.1,1.7,0.9,0.9,0.5,3.0,2.3,14.4,-2.6,3,0,14.1380426825
42008,1610612752,Players,2216,Zach Randolph,11,6,5,0.545,35.3,7.5,17.2,0.434,0.6,2.2,0.292,5.0,6.1,0.821,3.6,8.8,12.5,1.4,2.1,1.2,0.3,1.5,2.5,4.7,20.5,-2.9,8,0,22.5102223141
42008,1610612760,Players,2404,Chris Wilcox,37,8,29,0.216,19.4,3.5,7.2,0.485,0.0,0.1,0.0,1.4,2.4,0.598,1.8,3.5,5.3,0.9,1.5,0.5,0.3,0.4,2.4,2.0,8.4,-3.4,3,0,14.147552634
42008,1610612760,Players,1088,Chucky Atkins,19,7,12,0.368,15.6,1.3,4.5,0.291,0.5,2.1,0.25,0.6,0.6,0.917,0.3,0.7,0.9,1.6,0.7,0.4,0.1,0.2,1.2,0.7,3.7,-3.4,0,0,5.03564770949
42008,1610612760,Players,201591,DJ White,7,2,5,0.286,18.5,3.7,7.1,0.52,0.0,0.0,0.0,1.4,1.9,0.769,1.4,3.1,4.6,0.9,0.4,0.4,0.7,1.0,1.4,1.4,8.9,0.0,1,0,21.6200513737
42008,1610612760,Players,2863,Damien Wilkins,41,12,29,0.293,15.5,1.9,5.2,0.362,0.7,1.8,0.375,0.9,1.1,0.804,0.5,1.2,1.7,0.9,0.9,0.5,0.2,0.2,1.3,1.0,5.3,-3.5,0,0,9.07715326989
42008,1610612760,Players,2046,Desmond Mason,39,11,28,0.282,27.3,3.2,7.3,0.435,0.0,0.1,0.0,1.2,2.2,0.541,1.1,3.0,4.0,1.2,1.4,0.4,0.8,0.4,2.5,2.3,7.5,-1.7,1,0,7.64189817285
42008,1610612760,Players,2248,Earl Watson,68,19,49,0.279,26.1,2.6,6.7,0.384,0.3,1.3,0.235,1.2,1.6,0.755,0.5,2.2,2.7,5.8,2.3,0.7,0.2,0.5,2.0,1.7,6.6,-3.7,2,0,10.3482502951
42008,1610612760,Players,201145,Jeff Green,78,20,58,0.256,36.8,6.1,13.7,0.446,1.2,3.2,0.389,3.1,3.9,0.788,1.5,5.1,6.7,2.0,2.2,1.0,0.4,0.8,2.6,3.1,16.5,-5.3,13,0,14.9903807068
42008,1610612760,Players,693,Joe Smith,36,7,29,0.194,19.2,2.8,6.1,0.454,0.1,0.1,0.5,1.1,1.5,0.704,1.5,3.1,4.5,0.7,0.4,0.3,0.7,0.3,2.0,1.6,6.6,-1.6,0,0,14.7389401743
42008,1610612760,Players,101130,Johan Petro,22,1,21,0.045,15.5,2.1,5.1,0.407,0.0,0.0,0.0,0.5,0.7,0.667,1.2,3.1,4.3,0.3,0.7,0.7,0.2,0.1,2.3,0.6,4.6,-3.5,0,0,9.49789229223
42008,1610612760,Players,201142,Kevin Durant,74,18,56,0.243,39.0,8.9,18.8,0.476,1.3,3.1,0.422,6.1,7.1,0.863,1.0,5.5,6.5,2.8,3.0,1.3,0.7,1.0,1.8,4.7,25.3,-6.8,15,0,22.8007162572
42008,1610612760,Players,201602,Kyle Weaver,56,17,39,0.304,20.8,2.0,4.4,0.459,0.6,1.7,0.344,0.7,1.0,0.707,0.6,1.8,2.3,1.8,1.2,0.8,0.4,0.2,1.4,0.9,5.3,-0.8,0,0,10.7507075348
42008,1610612760,Players,990,Malik Rose,20,8,12,0.4,15.5,1.7,4.5,0.378,0.0,0.2,0.0,1.6,2.0,0.8,0.7,2.6,3.3,1.3,1.0,0.5,0.1,0.4,2.4,1.6,5.0,-0.2,0,0,9.10428993094
42008,1610612760,Players,200754,Mouhamed Sene,5,0,5,0.0,4.5,1.0,1.4,0.714,0.0,0.0,0.0,1.4,1.8,0.778,0.6,1.2,1.8,0.0,0.6,0.2,0.4,0.0,0.4,1.0,3.4,1.0,0,0,37.3208959805
42008,1610612760,Players,2420,Nenad Krstic,46,17,29,0.37,24.8,4.2,8.8,0.469,0.0,0.0,0.0,1.4,1.7,0.797,1.8,3.7,5.5,0.6,1.0,0.5,1.1,0.4,2.5,1.5,9.7,-2.9,1,0,14.9521390093
42008,1610612760,Players,2555,Nick Collison,71,18,53,0.254,25.8,3.4,6.0,0.568,0.0,0.0,0.0,1.4,1.9,0.721,2.5,4.3,6.9,0.9,1.0,0.7,0.7,0.5,3.4,1.7,8.2,-3.0,11,0,15.5423724213
42008,1610612760,Players,2741,Robert Swift,26,6,20,0.231,13.2,1.4,2.7,0.521,0.0,0.0,0.0,0.5,0.6,0.75,0.8,2.6,3.4,0.3,0.3,0.2,0.7,0.2,1.9,0.6,3.3,-1.9,0,0,12.049992654
42008,1610612760,Players,201566,Russell Westbrook,82,23,59,0.28,32.5,5.3,13.4,0.398,0.4,1.6,0.271,4.3,5.2,0.815,2.2,2.7,4.9,5.3,3.3,1.3,0.2,1.1,2.3,3.9,15.3,-3.3,10,1,16.4714549416
42008,1610612760,Players,2733,Shaun Livingston,8,2,6,0.25,23.8,3.5,6.5,0.538,0.0,0.0,0.0,0.8,0.8,1.0,0.4,2.9,3.3,2.0,0.8,0.6,0.3,0.4,1.0,0.6,7.8,-4.1,0,0,14.8514833748
42008,1610612760,Players,201631,Steven Hill,1,0,1,0.0,2.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0,0,82.4454660219
42008,1610612760,Players,200757,Thabo Sefolosha,23,9,14,0.391,31.2,3.2,7.6,0.417,0.4,1.6,0.243,1.7,2.1,0.833,1.2,4.0,5.2,2.0,1.2,1.7,1.1,0.2,2.3,1.7,8.5,-2.8,1,0,13.3762944912
42008,1610612753,Players,2404,Chris Wilcox,37,8,29,0.216,19.4,3.5,7.2,0.485,0.0,0.1,0.0,1.4,2.4,0.598,1.8,3.5,5.3,0.9,1.5,0.5,0.3,0.4,2.4,2.0,8.4,-3.4,3,0,14.2232652804
42008,1610612753,Players,1088,Chucky Atkins,19,7,12,0.368,15.6,1.3,4.5,0.291,0.5,2.1,0.25,0.6,0.6,0.917,0.3,0.7,0.9,1.6,0.7,0.4,0.1,0.2,1.2,0.7,3.7,-3.4,0,0,5.0711625761
42008,1610612753,Players,201591,DJ White,7,2,5,0.286,18.5,3.7,7.1,0.52,0.0,0.0,0.0,1.4,1.9,0.769,1.4,3.1,4.6,0.9,0.4,0.4,0.7,1.0,1.4,1.4,8.9,0.0,1,0,21.7035265085
42008,1610612753,Players,2863,Damien Wilkins,41,12,29,0.293,15.5,1.9,5.2,0.362,0.7,1.8,0.375,0.9,1.1,0.804,0.5,1.2,1.7,0.9,0.9,0.5,0.2,0.2,1.3,1.0,5.3,-3.5,0,0,9.1295520902
42008,1610612753,Players,2046,Desmond Mason,39,11,28,0.282,27.3,3.2,7.3,0.435,0.0,0.1,0.0,1.2,2.2,0.541,1.1,3.0,4.0,1.2,1.4,0.4,0.8,0.4,2.5,2.3,7.5,-1.7,1,0,7.69077941106
42008,1610612753,Players,2248,Earl Watson,68,19,49,0.279,26.1,2.6,6.7,0.384,0.3,1.3,0.235,1.2,1.6,0.755,0.5,2.2,2.7,5.8,2.3,0.7,0.2,0.5,2.0,1.7,6.6,-3.7,2,0,10.3907048482
42008,1610612753,Players,201145,Jeff Green,78,20,58,0.256,36.8,6.1,13.7,0.446,1.2,3.2,0.389,3.1,3.9,0.788,1.5,5.1,6.7,2.0,2.2,1.0,0.4,0.8,2.6,3.1,16.5,-5.3,13,0,15.0618430862
42008,1610612753,Players,693,Joe Smith,36,7,29,0.194,19.2,2.8,6.1,0.454,0.1,0.1,0.5,1.1,1.5,0.704,1.5,3.1,4.5,0.7,0.4,0.3,0.7,0.3,2.0,1.6,6.6,-1.6,0,0,14.8000309668
42008,1610612753,Players,101130,Johan Petro,22,1,21,0.045,15.5,2.1,5.1,0.407,0.0,0.0,0.0,0.5,0.7,0.667,1.2,3.1,4.3,0.3,0.7,0.7,0.2,0.1,2.3,0.6,4.6,-3.5,0,0,9.55242811561
42008,1610612753,Players,201142,Kevin Durant,74,18,56,0.243,39.0,8.9,18.8,0.476,1.3,3.1,0.422,6.1,7.1,0.863,1.0,5.5,6.5,2.8,3.0,1.3,0.7,1.0,1.8,4.7,25.3,-6.8,15,0,22.9033798223
42008,1610612753,Players,201602,Kyle Weaver,56,17,39,0.304,20.8,2.0,4.4,0.459,0.6,1.7,0.344,0.7,1.0,0.707,0.6,1.8,2.3,1.8,1.2,0.8,0.4,0.2,1.4,0.9,5.3,-0.8,0,0,10.7905509718
42008,1610612753,Players,990,Malik Rose,20,8,12,0.4,15.5,1.7,4.5,0.378,0.0,0.2,0.0,1.6,2.0,0.8,0.7,2.6,3.3,1.3,1.0,0.5,0.1,0.4,2.4,1.6,5.0,-0.2,0,0,9.15660051145
42008,1610612753,Players,200754,Mouhamed Sene,5,0,5,0.0,4.5,1.0,1.4,0.714,0.0,0.0,0.0,1.4,1.8,0.778,0.6,1.2,1.8,0.0,0.6,0.2,0.4,0.0,0.4,1.0,3.4,1.0,0,0,37.4376775698
42008,1610612753,Players,2420,Nenad Krstic,46,17,29,0.37,24.8,4.2,8.8,0.469,0.0,0.0,0.0,1.4,1.7,0.797,1.8,3.7,5.5,0.6,1.0,0.5,1.1,0.4,2.5,1.5,9.7,-2.9,1,0,15.0220160912
42008,1610612753,Players,2555,Nick Collison,71,18,53,0.254,25.8,3.4,6.0,0.568,0.0,0.0,0.0,1.4,1.9,0.721,2.5,4.3,6.9,0.9,1.0,0.7,0.7,0.5,3.4,1.7,8.2,-3.0,11,0,15.5978411427
42008,1610612753,Players,2741,Robert Swift,26,6,20,0.231,13.2,1.4,2.7,0.521,0.0,0.0,0.0,0.5,0.6,0.75,0.8,2.6,3.4,0.3,0.3,0.2,0.7,0.2,1.9,0.6,3.3,-1.9,0,0,12.0940213638
42008,1610612753,Players,201566,Russell Westbrook,82,23,59,0.28,32.5,5.3,13.4,0.398,0.4,1.6,0.271,4.3,5.2,0.815,2.2,2.7,4.9,5.3,3.3,1.3,0.2,1.1,2.3,3.9,15.3,-3.3,10,1,16.5469927959
42008,1610612753,Players,2733,Shaun Livingston,8,2,6,0.25,23.8,3.5,6.5,0.538,0.0,0.0,0.0,0.8,0.8,1.0,0.4,2.9,3.3,2.0,0.8,0.6,0.3,0.4,1.0,0.6,7.8,-4.1,0,0,14.910530168
42008,1610612753,Players,201631,Steven Hill,1,0,1,0.0,2.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0,0,82.6026840532
42008,1610612753,Players,200757,Thabo Sefolosha,23,9,14,0.391,31.2,3.2,7.6,0.417,0.4,1.6,0.243,1.7,2.1,0.833,1.2,4.0,5.2,2.0,1.2,1.7,1.1,0.2,2.3,1.7,8.5,-2.8,1,0,13.4207619331
42008,1610612755,Players,2738,Andre Iguodala,82,41,41,0.5,39.9,6.6,14.0,0.473,1.0,3.2,0.307,4.6,6.4,0.724,1.1,4.6,5.7,5.3,2.7,1.6,0.4,0.5,1.9,4.8,18.8,1.5,11,0,19.4148929729
42008,1610612755,Players,1889,Andre Miller,82,41,41,0.5,36.3,6.0,12.7,0.473,0.2,0.6,0.283,4.1,5.0,0.826,1.5,3.0,4.5,6.5,2.4,1.3,0.2,1.0,2.4,3.7,16.3,1.4,12,2,19.6258150843
42008,1610612755,Players,923,Donyell Marshall,25,12,13,0.48,7.6,1.3,2.9,0.452,1.0,2.2,0.455,0.1,0.2,0.5,0.2,1.4,1.6,0.6,0.2,0.2,0.2,0.0,1.0,0.3,3.8,1.6,0,0,19.4063278637
42008,1610612755,Players,1882,Elton Brand,29,13,16,0.448,31.7,5.6,12.6,0.447,0.0,0.0,0.0,2.5,3.7,0.676,2.7,6.1,8.8,1.3,2.3,0.6,1.6,0.7,2.7,3.2,13.8,0.0,10,0,15.2730820482
42008,1610612755,Players,2416,Kareem Rush,25,11,14,0.44,8.0,0.8,2.3,0.345,0.4,1.3,0.303,0.2,0.2,1.0,0.0,0.6,0.6,0.6,0.4,0.2,0.0,0.0,0.4,0.1,2.2,-0.6,0,0,6.53629144659
42008,1610612755,Players,101150,Lou Williams,81,41,40,0.506,23.7,4.1,10.4,0.398,0.8,2.7,0.286,3.8,4.8,0.79,0.4,1.6,2.0,3.0,1.9,1.0,0.2,0.9,1.6,3.7,12.8,-0.8,0,0,16.7898427009
42008,1610612755,Players,201578,Marreese Speights,79,41,38,0.519,16.0,3.2,6.4,0.502,0.0,0.1,0.25,1.3,1.7,0.773,1.6,2.2,3.7,0.4,0.6,0.3,0.7,0.4,2.3,1.4,7.7,-1.0,1,0,18.0500808467
42008,1610612755,Players,2501,Reggie Evans,79,39,40,0.494,14.4,1.0,2.3,0.444,0.0,0.0,0.0,1.3,2.2,0.594,1.7,2.9,4.6,0.3,0.9,0.5,0.1,0.4,2.0,1.8,3.3,-0.9,0,0,9.85492768055
42008,1610612755,Players,2767,Royal Ivey,71,34,37,0.479,12.1,1.0,2.9,0.332,0.5,1.6,0.342,0.5,0.6,0.791,0.3,0.8,1.1,0.6,0.3,0.5,0.1,0.1,1.1,0.8,3.0,-2.6,0,0,8.08900192039
42008,1610612755,Players,2223,Samuel Dalembert,82,41,41,0.5,24.8,2.6,5.3,0.498,0.0,0.0,0.0,1.1,1.5,0.734,2.6,5.9,8.5,0.2,1.4,0.4,1.8,0.4,3.0,1.3,6.4,0.6,13,0,13.2027911805
42008,1610612755,Players,201152,Thaddeus Young,75,39,36,0.52,34.4,6.3,12.8,0.495,0.7,2.2,0.341,1.9,2.5,0.735,1.9,3.2,5.0,1.1,1.6,1.3,0.3,0.7,2.2,2.1,15.3,2.0,2,0,15.8291650314
42008,1610612755,Players,689,Theo Ratliff,46,23,23,0.5,12.6,0.7,1.4,0.531,0.0,0.0,0.0,0.5,0.8,0.6,1.0,1.8,2.8,0.2,0.3,0.4,1.0,0.1,1.7,0.7,1.9,-0.7,0,0,10.9178835207
42008,1610612755,Players,2584,Willie Green,81,41,40,0.506,22.6,3.5,8.1,0.435,0.6,2.0,0.317,0.8,1.0,0.729,0.4,1.2,1.6,2.0,0.8,0.7,0.2,0.4,1.9,1.0,8.5,0.0,0,0,11.6497661591
42008,1610612756,Players,201169,Alando Tucker,30,15,15,0.5,9.4,1.7,4.0,0.43,0.3,0.8,0.348,0.9,1.1,0.788,0.6,0.4,1.0,0.4,0.5,0.2,0.0,0.3,0.5,0.9,4.6,0.6,0,0,14.2777610718
42008,1610612756,Players,2405,Amar'e Stoudemire,53,30,23,0.566,36.8,7.6,14.1,0.539,0.1,0.1,0.429,6.1,7.3,0.835,2.2,5.9,8.1,2.0,2.8,0.9,1.1,1.1,3.1,5.5,21.4,2.2,16,0,22.7757976488
42008,1610612756,Players,2564,Boris Diaw,22,13,9,0.591,24.4,3.6,6.4,0.567,0.2,0.6,0.357,0.8,1.2,0.692,1.1,2.7,3.8,2.1,1.7,0.5,0.4,0.2,1.8,1.4,8.3,0.5,0,0,13.3905054441
42008,1610612756,Players,201235,Courtney Sims,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,-29.8247028125
42008,1610612756,Players,200793,Dee Brown,2,2,0,1.0,14.1,0.5,2.5,0.2,0.5,2.0,0.25,1.0,1.0,1.0,0.0,0.5,0.5,1.5,1.5,0.0,0.0,0.0,3.0,0.5,2.5,-2.5,0,0,-4.83371802229
42008,1610612756,Players,201609,Goran Dragic,55,31,24,0.564,13.2,1.6,4.1,0.393,0.4,1.0,0.37,0.9,1.2,0.769,0.6,1.3,1.9,2.0,1.3,0.5,0.1,0.3,1.6,1.2,4.5,-0.3,0,0,10.4916020534
42008,1610612756,Players,255,Grant Hill,82,46,36,0.561,29.8,4.8,9.1,0.523,0.3,0.9,0.316,2.2,2.7,0.808,0.8,4.2,4.9,2.3,1.5,1.1,0.7,0.6,2.2,2.5,12.0,2.2,5,0,17.3116316341
42008,1610612756,Players,201162,Jared Dudley,48,28,20,0.583,15.2,1.9,3.9,0.481,0.5,1.4,0.394,1.2,1.7,0.691,1.2,1.9,3.0,0.8,0.7,0.8,0.1,0.3,1.4,1.3,5.5,0.9,1,0,16.6635444697
42008,1610612756,Players,2202,Jason Richardson,58,32,26,0.552,33.1,6.3,13.0,0.488,1.8,4.6,0.383,1.9,2.5,0.778,1.1,3.4,4.5,1.9,1.2,1.1,0.4,0.4,1.8,2.0,16.4,0.3,1,0,18.7943065772
42008,1610612756,Players,2571,Leandro Barbosa,70,39,31,0.557,24.4,5.2,10.8,0.482,1.3,3.4,0.375,2.4,2.8,0.881,0.5,2.1,2.6,2.3,1.3,1.2,0.1,0.7,1.6,2.0,14.2,0.2,0,0,21.6774549425
42008,1610612756,Players,200811,Lou Amundson,76,41,35,0.539,13.7,1.8,3.3,0.536,0.0,0.0,0.0,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.7,0.4,0.9,0.3,2.0,1.4,4.2,0.2,1,0,15.0297401393
42008,1610612756,Players,2440,Matt Barnes,77,42,35,0.545,27.0,3.7,8.8,0.423,1.5,4.4,0.343,1.3,1.8,0.743,1.0,4.4,5.5,2.8,1.7,0.7,0.3,0.3,2.7,1.5,10.2,0.7,5,0,13.5573298107
42008,1610612756,Players,1952,Raja Bell,22,13,9,0.591,32.4,3.5,8.0,0.429,2.0,4.3,0.468,0.7,1.0,0.762,0.4,2.5,2.9,1.3,0.8,0.6,0.1,0.4,2.6,1.3,9.6,1.6,0,0,9.33690619036
42008,1610612756,Players,201577,Robin Lopez,60,32,28,0.533,10.2,1.2,2.3,0.518,0.0,0.0,0.0,0.8,1.1,0.691,0.9,1.1,2.0,0.1,0.5,0.2,0.7,0.2,1.6,0.8,3.2,-1.0,0,0,12.6098854082
42008,1610612756,Players,201606,Sean Singletary,13,7,6,0.538,9.4,0.9,2.8,0.324,0.3,0.8,0.4,0.5,0.5,1.0,0.4,0.8,1.2,0.9,0.4,0.5,0.0,0.2,1.1,0.6,2.6,-1.2,0,0,8.95734207512
